"X.YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"#yr","mo","dy","hr","mn","degT","m/s","m/s","m","sec","sec","degT","hPa","degC","degC","degC","mi","ft"
"2008","12","31","23","50","326","14.4","17.3","2.52","7.14","5.27","999","1002.4","-5.3","5.6","-6.8","99.0","99.00"
"2009","01","01","00","50","316","16.7","19.7","2.65","7.14","5.05","999","1003.2","-7.7","5.6","-9.6","99.0","99.00"
"2009","01","01","01","50","307","15.7","19.0","3.01","6.25","5.27","999","1003.9","-8.7","5.6","-12.0","99.0","99.00"
"2009","01","01","02","50","315","17.0","20.7","2.65","5.88","5.19","999","1004.8","-10.1","5.5","-13.2","99.0","99.00"
"2009","01","01","03","50","315","16.5","20.8","3.05","5.56","5.34","999","1005.5","-10.6","5.5","-13.2","99.0","99.00"
"2009","01","01","04","50","310","16.3","21.8","2.77","5.26","5.19","999","1005.8","-10.8","5.5","-13.6","99.0","99.00"
"2009","01","01","05","50","313","16.2","19.7","2.84","5.56","5.22","999","1006.4","-10.8","5.5","-13.5","99.0","99.00"
"2009","01","01","06","50","313","16.9","20.2","2.87","5.88","5.23","999","1007.6","-11.1","5.5","-13.1","99.0","99.00"
"2009","01","01","07","50","315","16.0","19.3","2.74","5.56","5.15","999","1008.6","-11.3","5.5","-13.9","99.0","99.00"
"2009","01","01","08","50","315","15.4","18.7","2.59","5.26","4.91","999","1010.2","-11.5","5.5","-14.0","99.0","99.00"
"2009","01","01","09","50","313","14.8","18.5","2.49","5.26","4.82","999","1011.3","-11.5","5.5","-14.6","99.0","99.00"
"2009","01","01","10","50","312","16.2","19.6","2.47","5.26","4.81","999","1012.6","-12.1","5.5","-14.8","99.0","99.00"
"2009","01","01","11","50","309","15.6","19.5","2.44","5.26","4.93","999","1013.4","-11.7","5.5","-14.7","99.0","99.00"
"2009","01","01","12","50","309","15.0","21.3","2.41","5.56","4.87","999","1014.7","-11.8","5.2","-14.3","99.0","99.00"
"2009","01","01","13","50","304","16.1","20.8","2.19","5.26","4.71","999","1015.0","-11.5","5.2","-14.7","99.0","99.00"
"2009","01","01","14","50","303","16.4","19.6","2.26","5.26","4.66","999","1015.5","-10.4","5.2","-13.2","99.0","99.00"
"2009","01","01","15","50","307","15.2","18.9","2.35","5.26","4.85","999","1015.6","-9.6","5.4","-13.9","99.0","99.00"
"2009","01","01","16","50","311","14.6","19.0","2.12","5.26","4.66","999","1015.4","-8.9","5.5","-14.1","99.0","99.00"
"2009","01","01","17","50","301","17.1","20.9","2.55","5.26","4.83","999","1014.3","-7.8","5.5","-12.5","99.0","99.00"
"2009","01","01","18","50","303","15.8","18.8","2.16","5.00","4.69","999","1014.5","-7.3","5.5","-13.6","99.0","99.00"
"2009","01","01","19","50","297","12.3","16.4","2.03","5.00","4.53","999","1015.9","-6.6","5.5","-13.0","99.0","99.00"
"2009","01","01","20","50","293","14.7","17.7","1.91","4.76","4.40","999","1016.4","-6.0","5.5","-12.9","99.0","99.00"
"2009","01","01","21","50","289","13.1","16.1","1.39","4.35","3.96","999","1018.1","-6.0","5.5","-12.7","99.0","99.00"
"2009","01","01","22","50","295","13.0","15.6","1.50","4.76","4.03","999","1018.9","-5.6","5.5","-14.2","99.0","99.00"
"2009","01","01","23","50","292","14.0","16.6","1.53","4.55","4.13","999","1019.3","-5.7","5.5","-13.4","99.0","99.00"
"2009","01","02","00","50","304","14.7","17.9","1.79","4.76","4.42","999","1019.4","-5.9","5.5","-14.0","99.0","99.00"
"2009","01","02","01","50","303","14.1","17.6","1.52","4.55","4.10","999","1019.5","-5.9","5.2","-14.0","99.0","99.00"
"2009","01","02","02","50","301","14.7","17.5","1.59","4.55","4.14","999","1019.5","-6.3","5.2","-13.6","99.0","99.00"
"2009","01","02","03","50","306","12.5","15.7","1.55","4.76","4.08","999","1019.5","-6.0","5.2","-11.9","99.0","99.00"
"2009","01","02","04","50","311","11.0","13.5","1.36","4.55","4.06","999","1018.9","-6.1","5.2","-13.2","99.0","99.00"
"2009","01","02","05","50","306","11.2","14.5","1.42","4.55","4.04","999","1018.9","-6.3","5.2","-13.3","99.0","99.00"
"2009","01","02","06","50","311","10.3","13.1","1.23","4.00","3.86","999","1018.9","-6.3","5.2","-12.4","99.0","99.00"
"2009","01","02","07","50","294","9.2","11.5","1.06","3.85","3.72","999","1018.4","-6.5","5.2","-13.3","99.0","99.00"
"2009","01","02","08","50","296","7.9","9.6","0.86","3.70","3.56","999","1017.9","-6.2","5.2","-13.5","99.0","99.00"
"2009","01","02","09","50","306","6.6","8.2","0.84","3.70","3.53","999","1017.4","-6.1","5.2","-12.9","99.0","99.00"
"2009","01","02","10","50","269","4.9","6.9","0.65","3.23","3.36","999","1017.4","-5.8","5.2","-12.8","99.0","99.00"
"2009","01","02","11","50","251","2.7","3.7","0.45","2.94","3.31","999","1017.2","-6.0","5.2","-11.7","99.0","99.00"
"2009","01","02","12","50","238","5.1","6.4","0.35","2.56","3.69","999","1017.2","-6.6","5.2","-11.3","99.0","99.00"
"2009","01","02","13","50","227","3.9","5.3","0.30","11.11","4.29","999","1016.4","-6.4","5.1","-11.3","99.0","99.00"
"2009","01","02","14","50","235","6.6","8.7","0.34","2.56","3.27","999","1015.2","-4.8","5.1","-10.9","99.0","99.00"
"2009","01","02","15","50","197","5.9","7.8","0.43","2.63","3.12","999","1013.4","-3.1","5.1","-8.2","99.0","99.00"
"2009","01","02","16","50","210","7.8","10.0","0.41","2.56","3.08","999","1011.1","-1.6","5.1","-6.7","99.0","99.00"
"2009","01","02","17","50","198","8.0","10.5","0.64","3.03","3.20","999","1008.8","-0.3","5.1","-4.6","99.0","99.00"
"2009","01","02","18","50","222","8.0","9.8","0.62","3.33","3.20","999","1007.3","1.2","5.1","-3.3","99.0","99.00"
"2009","01","02","19","50","233","8.5","10.3","0.62","3.03","3.15","999","1006.5","2.0","5.1","-3.0","99.0","99.00"
"2009","01","02","20","50","242","7.7","10.6","0.59","3.33","3.09","999","1006.1","2.3","5.2","-2.9","99.0","99.00"
"2009","01","02","21","50","265","9.4","11.6","0.68","2.94","3.10","999","1005.7","2.1","5.1","-2.0","99.0","99.00"
"2009","01","02","22","50","264","10.1","12.0","0.76","3.70","3.30","999","1005.6","1.3","5.2","-2.3","99.0","99.00"
"2009","01","02","23","50","264","9.2","10.8","0.79","3.70","3.38","999","1004.9","1.0","5.2","-2.0","99.0","99.00"
"2009","01","03","00","50","265","9.0","10.8","0.78","3.70","3.36","999","1004.9","0.9","5.1","-2.3","99.0","99.00"
"2009","01","03","01","50","267","9.2","11.5","0.78","3.57","3.41","999","1004.9","0.9","5.2","-2.8","99.0","99.00"
"2009","01","03","02","50","269","9.8","11.3","0.84","3.57","3.44","999","1005.0","0.5","5.2","-3.1","99.0","99.00"
"2009","01","03","03","50","265","9.2","11.3","0.80","3.57","3.43","999","1004.9","0.2","5.2","-3.3","99.0","99.00"
"2009","01","03","04","50","263","7.9","9.6","0.74","3.57","3.40","999","1004.2","0.0","5.2","-3.6","99.0","99.00"
"2009","01","03","05","50","261","8.3","10.5","0.63","3.45","3.23","999","1003.9","0.0","5.2","-3.3","99.0","99.00"
"2009","01","03","06","50","266","8.6","10.1","0.64","3.33","3.29","999","1003.9","0.0","5.2","-2.8","99.0","99.00"
"2009","01","03","07","50","269","8.8","10.4","0.64","3.33","3.24","999","1003.8","0.1","5.2","-3.1","99.0","99.00"
"2009","01","03","08","50","284","8.9","10.4","0.77","3.70","3.44","999","1003.4","0.1","5.2","-2.3","99.0","99.00"
"2009","01","03","09","50","296","11.3","13.9","0.84","3.70","3.38","999","1004.0","0.3","5.2","-2.8","99.0","99.00"
"2009","01","03","10","50","305","9.7","11.6","0.90","3.70","3.44","999","1005.2","0.2","5.2","-2.9","99.0","99.00"
"2009","01","03","11","50","288","10.0","11.5","1.01","3.70","3.60","999","1006.3","0.0","5.2","-3.8","99.0","99.00"
"2009","01","03","12","50","280","11.2","13.2","0.96","4.00","3.59","999","1007.2","0.2","5.2","-3.6","99.0","99.00"
"2009","01","03","13","50","277","13.1","15.9","1.19","4.17","3.76","999","1007.8","0.4","5.2","-3.4","99.0","99.00"
"2009","01","03","14","50","299","12.2","15.5","1.08","4.17","3.70","999","1007.6","0.4","5.2","-4.6","99.0","99.00"
"2009","01","03","16","50","296","11.3","13.4","1.27","4.55","3.88","999","1007.7","0.7","5.2","-7.2","99.0","99.00"
"2009","01","03","17","50","299","11.6","14.4","1.33","4.17","3.94","999","1007.6","0.9","5.2","-7.4","99.0","99.00"
"2009","01","03","18","50","301","12.0","14.6","1.33","4.35","4.02","999","1007.9","1.1","5.2","-8.4","99.0","99.00"
"2009","01","03","19","50","282","10.8","14.1","1.26","4.55","3.94","999","1008.1","1.2","5.2","-8.9","99.0","99.00"
"2009","01","03","20","50","293","11.9","16.0","1.41","4.76","4.05","999","1008.6","1.2","5.2","-8.1","99.0","99.00"
"2009","01","03","21","50","296","11.9","14.4","1.54","4.35","4.33","999","1008.7","0.9","5.2","-8.7","99.0","99.00"
"2009","01","03","22","50","281","13.4","18.4","1.57","4.35","4.20","999","1009.4","0.6","5.2","-9.2","99.0","99.00"
"2009","01","03","23","50","272","11.3","14.5","1.30","4.17","3.81","999","1009.6","0.2","5.2","-8.5","99.0","99.00"
"2009","01","04","00","50","274","12.1","14.6","1.15","4.17","3.75","999","1009.6","-0.2","5.2","-8.0","99.0","99.00"
"2009","01","04","01","50","280","12.4","15.5","1.25","4.17","3.80","999","1009.5","-0.6","5.2","-8.0","99.0","99.00"
"2009","01","04","02","50","301","14.4","19.2","1.44","4.17","4.08","999","1009.5","-1.2","5.2","-9.6","99.0","99.00"
"2009","01","04","03","50","305","13.8","17.4","1.54","4.55","4.09","999","1010.0","-2.3","5.2","-9.8","99.0","99.00"
"2009","01","04","04","50","299","12.6","17.5","1.63","4.76","4.28","999","1010.2","-2.8","5.2","-9.5","99.0","99.00"
"2009","01","04","05","50","303","12.4","15.1","1.57","4.76","4.21","999","1010.1","-3.2","5.2","-9.4","99.0","99.00"
"2009","01","04","06","50","294","12.2","15.6","1.43","4.76","4.13","999","1010.3","-3.2","5.1","-9.0","99.0","99.00"
"2009","01","04","07","50","290","12.5","16.2","1.59","4.35","4.20","999","1010.3","-3.1","5.1","-8.6","99.0","99.00"
"2009","01","04","08","50","297","13.6","16.7","1.43","4.55","4.01","999","1010.2","-3.4","5.1","-9.4","99.0","99.00"
"2009","01","04","09","50","291","13.0","15.9","1.55","4.55","4.05","999","1010.4","-3.5","5.1","-8.7","99.0","99.00"
"2009","01","04","10","50","301","12.3","15.4","1.53","4.35","4.03","999","1011.5","-3.6","5.1","-8.1","99.0","99.00"
"2009","01","04","11","50","300","12.2","14.9","1.55","4.35","4.05","999","1012.5","-3.8","5.1","-8.2","99.0","99.00"
"2009","01","04","12","50","299","12.1","14.3","1.36","4.17","3.90","999","1013.0","-3.8","5.1","-9.0","99.0","99.00"
"2009","01","04","13","50","303","11.0","13.4","1.28","4.17","3.97","999","1013.3","-3.5","5.1","-8.8","99.0","99.00"
"2009","01","04","14","50","307","11.6","14.5","1.20","4.17","3.82","999","1013.3","-3.1","5.1","-9.3","99.0","99.00"
"2009","01","04","15","50","293","10.7","13.7","1.14","3.85","3.67","999","1012.5","-2.0","5.1","-8.1","99.0","99.00"
"2009","01","04","16","50","307","10.1","12.0","1.31","4.00","3.77","999","1012.5","-0.7","5.0","-7.6","99.0","99.00"
"2009","01","04","17","50","310","8.7","11.3","1.17","4.35","3.91","999","1012.0","0.3","5.1","-7.6","99.0","99.00"
"2009","01","04","18","50","301","7.5","9.5","0.97","4.00","3.69","999","1012.5","1.6","5.1","-4.8","99.0","99.00"
"2009","01","04","19","50","307","7.4","9.3","0.77","3.85","3.54","999","1013.2","2.3","5.1","-6.4","99.0","99.00"
"2009","01","04","20","50","330","6.4","7.8","0.75","3.45","3.39","999","1013.4","2.4","5.1","-5.1","99.0","99.00"
"2009","01","04","21","50","316","8.2","10.5","0.66","3.45","3.35","999","1014.3","2.2","5.1","-5.4","99.0","99.00"
"2009","01","04","22","50","317","7.1","9.1","0.59","3.23","3.23","999","1014.9","2.0","5.1","-5.9","99.0","99.00"
"2009","01","04","23","50","309","6.2","7.3","0.54","3.03","3.14","999","1015.6","1.7","5.1","-5.6","99.0","99.00"
"2009","01","05","00","50","311","6.0","7.5","0.56","2.94","3.15","999","1015.8","1.4","5.1","-6.2","99.0","99.00"
"2009","01","05","01","50","304","5.0","6.4","0.49","2.86","3.26","999","1015.0","1.4","5.1","-6.0","99.0","99.00"
"2009","01","05","02","50","295","5.3","6.3","0.45","2.70","3.53","999","1015.0","1.3","5.1","-5.6","99.0","99.00"
"2009","01","05","03","50","256","3.6","4.4","0.37","5.00","3.69","999","1014.3","1.3","5.1","-4.5","99.0","99.00"
"2009","01","05","04","50","234","3.9","4.7","0.32","4.35","4.20","999","1013.4","1.2","5.1","-5.0","99.0","99.00"
"2009","01","05","05","50","215","2.5","3.2","0.32","4.00","4.38","999","1012.7","1.2","5.1","-4.3","99.0","99.00"
"2009","01","05","06","50","210","3.7","4.3","0.34","4.17","4.39","999","1012.7","0.8","5.1","-4.6","99.0","99.00"
"2009","01","05","07","50","220","4.7","5.4","0.30","4.00","4.53","999","1012.5","0.5","5.1","-5.2","99.0","99.00"
"2009","01","05","08","50","236","3.1","4.7","0.32","2.50","4.04","999","1012.2","0.1","5.1","-4.3","99.0","99.00"
"2009","01","05","09","50","191","4.8","5.5","0.29","5.00","4.70","999","1010.4","-0.3","5.1","-4.1","99.0","99.00"
"2009","01","05","10","50","204","7.6","8.8","0.30","2.50","4.21","999","1010.1","0.5","5.1","-2.7","99.0","99.00"
"2009","01","05","11","50","225","7.4","9.3","0.47","2.78","3.02","999","1009.6","0.5","5.1","-2.7","99.0","99.00"
"2009","01","05","12","50","255","8.4","9.8","0.48","2.56","3.00","999","1009.8","1.3","5.1","-1.6","99.0","99.00"
"2009","01","05","13","50","265","10.0","12.0","0.58","3.13","3.05","999","1010.2","2.7","5.1","0.1","99.0","99.00"
"2009","01","05","14","50","265","9.0","10.8","0.77","3.33","3.36","999","1010.2","3.1","5.1","0.7","99.0","99.00"
"2009","01","05","15","50","282","8.7","10.9","0.70","3.33","3.25","999","1010.7","3.6","5.1","0.9","99.0","99.00"
"2009","01","05","16","50","283","8.1","9.6","0.74","3.45","3.40","999","1010.3","3.5","5.1","0.6","99.0","99.00"
"2009","01","05","17","50","285","9.0","11.1","0.65","3.33","3.28","999","1010.1","3.3","5.1","-0.4","99.0","99.00"
"2009","01","05","18","50","264","7.3","8.5","0.65","3.33","3.25","999","1009.6","3.4","5.1","-0.3","99.0","99.00"
"2009","01","05","19","50","278","6.9","8.2","0.59","2.94","3.19","999","1009.6","3.6","5.1","-1.4","99.0","99.00"
"2009","01","05","20","50","271","6.2","7.7","0.50","3.13","3.13","999","1010.1","4.0","5.1","-1.4","99.0","99.00"
"2009","01","05","21","50","279","7.7","9.2","0.50","3.03","3.13","999","1010.1","4.2","5.1","-1.2","99.0","99.00"
"2009","01","05","22","50","273","8.3","10.9","0.57","3.03","3.11","999","1010.9","4.3","5.1","-1.4","99.0","99.00"
"2009","01","05","23","50","273","8.3","10.0","0.61","3.03","3.14","999","1011.1","4.0","5.1","-1.7","99.0","99.00"
"2009","01","06","00","50","277","10.4","12.4","0.72","3.23","3.18","999","1011.5","3.9","5.1","-3.3","99.0","99.00"
"2009","01","06","01","50","279","11.5","14.4","0.85","3.70","3.35","999","1011.7","3.6","5.1","-4.5","99.0","99.00"
"2009","01","06","02","50","278","11.8","14.6","0.96","3.70","3.46","999","1012.2","3.0","5.1","-6.3","99.0","99.00"
"2009","01","06","03","50","277","11.1","12.9","1.01","3.85","3.60","999","1012.6","2.4","5.1","-7.6","99.0","99.00"
"2009","01","06","04","50","291","11.8","14.1","1.08","4.00","3.63","999","1012.7","1.5","5.1","-6.7","99.0","99.00"
"2009","01","06","05","50","290","10.1","12.1","1.00","3.85","3.59","999","1013.2","0.8","5.1","-7.5","99.0","99.00"
"2009","01","06","06","50","283","10.7","13.0","0.95","3.85","3.58","999","1013.7","0.1","5.1","-6.4","99.0","99.00"
"2009","01","06","07","50","288","10.3","12.3","1.01","3.85","3.61","999","1014.2","-0.3","5.1","-6.3","99.0","99.00"
"2009","01","06","08","50","286","9.7","12.3","0.90","4.00","3.59","999","1014.8","-0.7","5.0","-6.7","99.0","99.00"
"2009","01","06","09","50","283","9.8","11.7","0.93","3.85","3.52","999","1015.0","-0.7","4.8","-7.0","99.0","99.00"
"2009","01","06","10","50","288","9.1","11.1","0.86","4.00","3.50","999","1015.7","-1.1","4.8","-6.9","99.0","99.00"
"2009","01","06","11","50","291","8.7","11.0","0.88","3.85","3.48","999","1016.3","-1.1","4.8","-7.4","99.0","99.00"
"2009","01","06","12","50","293","8.6","10.3","0.71","3.70","3.33","999","1016.5","-1.4","4.8","-6.9","99.0","99.00"
"2009","01","06","13","50","299","7.8","10.0","0.69","3.33","3.23","999","1017.3","-1.4","4.8","-7.6","99.0","99.00"
"2009","01","06","14","50","306","7.5","9.0","0.68","3.13","3.12","999","1017.4","-1.3","4.8","-7.6","99.0","99.00"
"2009","01","06","15","50","307","6.3","7.5","0.57","3.13","3.12","999","1017.4","-0.9","4.8","-8.6","99.0","99.00"
"2009","01","06","16","50","283","5.5","6.7","0.49","3.13","3.07","999","1016.7","-0.8","4.8","-8.4","99.0","99.00"
"2009","01","06","17","50","272","5.2","6.4","0.38","3.03","2.95","999","1016.3","-0.4","4.8","-8.2","99.0","99.00"
"2009","01","06","19","50","258","2.8","5.0","0.21","99.00","2.95","999","1015.0","0.4","5.1","999.0","99.0","99.00"
"2009","01","06","20","50","210","3.4","4.9","0.12","99.00","3.84","999","1015.6","0.6","5.1","-8.2","99.0","99.00"
"2009","01","06","21","50","230","2.5","3.3","0.11","99.00","4.69","999","1015.4","1.2","5.1","-7.9","99.0","99.00"
"2009","01","06","22","50","224","3.2","4.4","0.11","99.00","5.25","999","1015.3","1.2","4.9","-8.4","99.0","99.00"
"2009","01","06","23","50","220","4.7","5.5","0.13","99.00","3.71","999","1014.8","0.9","4.8","-7.0","99.0","99.00"
"2009","01","07","00","50","231","2.5","3.4","0.13","99.00","3.50","999","1014.5","0.9","4.8","-7.3","99.0","99.00"
"2009","01","07","01","50","277","2.1","3.2","0.11","99.00","4.52","999","1014.8","1.2","4.8","-7.1","99.0","99.00"
"2009","01","07","02","50","302","1.6","2.3","0.12","99.00","5.69","999","1014.2","1.5","4.9","-5.5","99.0","99.00"
"2009","01","07","03","50","103","1.4","2.9","0.12","99.00","5.89","999","1014.0","1.7","4.9","-7.8","99.0","99.00"
"2009","01","07","04","50","119","2.3","3.9","0.14","99.00","6.10","999","1013.3","1.7","4.9","-5.1","99.0","99.00"
"2009","01","07","05","50","88","3.6","5.8","0.14","99.00","6.25","999","1012.4","0.9","5.0","-5.2","99.0","99.00"
"2009","01","07","06","50","96","4.4","5.2","0.15","99.00","5.64","999","1011.7","-0.7","5.1","-1.9","99.0","99.00"
"2009","01","07","07","50","106","5.1","6.4","0.16","99.00","5.24","999","1010.8","0.0","4.8","-1.4","99.0","99.00"
"2009","01","07","08","50","90","6.5","8.4","0.39","2.63","2.95","999","1009.4","0.1","4.7","-0.4","99.0","99.00"
"2009","01","07","09","50","81","7.9","9.2","0.57","3.03","3.06","999","1008.1","0.5","4.7","0.1","99.0","99.00"
"2009","01","07","10","50","86","9.1","10.5","0.73","3.45","3.28","999","1006.5","1.2","4.7","0.5","99.0","99.00"
"2009","01","07","11","50","82","10.2","11.8","1.02","4.00","3.63","999","1004.1","1.5","4.7","1.2","99.0","99.00"
"2009","01","07","12","50","91","11.6","13.7","1.47","4.76","4.10","999","1002.9","2.2","4.7","1.1","99.0","99.00"
"2009","01","07","13","50","89","11.5","13.8","1.72","4.76","4.44","999","1001.5","2.3","4.8","1.9","99.0","99.00"
"2009","01","07","14","50","83","10.6","12.5","2.02","5.88","4.85","999","1000.9","3.2","4.8","2.1","99.0","99.00"
"2009","01","07","15","50","73","10.5","12.6","2.32","6.25","5.23","999","998.6","3.5","4.8","2.5","99.0","99.00"
"2009","01","07","16","50","63","10.1","12.6","2.31","6.67","5.24","999","996.1","3.6","5.1","2.8","99.0","99.00"
"2009","01","07","17","50","60","10.8","13.0","2.28","7.14","5.51","999","993.1","3.7","5.1","2.9","99.0","99.00"
"2009","01","07","18","50","42","10.2","12.2","2.46","7.14","5.54","999","991.5","4.0","5.1","3.3","99.0","99.00"
"2009","01","07","19","50","27","9.2","11.5","2.88","7.14","5.68","999","990.8","4.3","5.1","3.7","99.0","99.00"
"2009","01","07","20","50","19","9.8","11.9","2.75","7.69","5.78","999","990.4","4.3","5.1","3.4","99.0","99.00"
"2009","01","07","21","50","44","10.5","12.4","2.81","7.69","5.89","999","987.5","4.3","5.1","3.6","99.0","99.00"
"2009","01","07","22","50","63","4.2","6.6","2.58","7.69","5.65","999","986.8","4.8","5.1","4.1","99.0","99.00"
"2009","01","07","23","50","5","5.5","7.6","2.47","7.69","5.91","999","986.6","4.8","5.1","4.2","99.0","99.00"
"2009","01","08","00","50","27","7.5","9.0","2.46","7.69","5.92","999","984.7","4.7","5.1","4.2","99.0","99.00"
"2009","01","08","01","50","11","8.5","9.8","2.25","7.69","5.88","999","983.6","1.7","5.1","1.5","99.0","99.00"
"2009","01","08","02","50","6","9.2","11.0","2.24","7.69","5.69","999","982.5","0.6","5.1","0.4","99.0","99.00"
"2009","01","08","03","50","325","9.4","12.2","2.03","7.69","5.43","999","982.4","-0.8","5.1","-1.0","99.0","99.00"
"2009","01","08","04","50","311","6.6","8.2","1.91","7.69","5.52","999","983.0","-2.2","4.8","-2.5","99.0","99.00"
"2009","01","08","05","50","295","3.8","5.1","1.84","7.69","5.71","999","982.6","-1.6","4.8","-2.3","99.0","99.00"
"2009","01","08","06","50","247","6.5","7.9","1.69","7.69","6.06","999","984.1","-0.6","4.8","-1.2","99.0","99.00"
"2009","01","08","07","50","217","7.3","8.6","1.49","7.69","5.58","999","984.2","0.5","4.8","0.1","99.0","99.00"
"2009","01","08","08","50","240","12.3","15.7","1.45","7.69","4.71","999","984.3","3.1","4.8","1.9","99.0","99.00"
"2009","01","08","09","50","268","9.9","11.9","1.42","7.69","4.34","999","985.6","3.2","4.8","1.6","99.0","99.00"
"2009","01","08","10","50","250","12.1","14.7","1.18","7.69","4.55","999","986.6","3.2","4.8","1.4","99.0","99.00"
"2009","01","08","11","50","238","13.3","16.7","1.15","3.57","3.99","999","987.8","3.2","4.8","0.2","99.0","99.00"
"2009","01","08","12","50","239","13.7","16.7","1.25","3.70","3.92","999","989.1","3.1","4.8","-1.3","99.0","99.00"
"2009","01","08","13","50","235","13.4","16.6","1.15","4.00","3.85","999","990.1","3.1","4.8","-2.1","99.0","99.00"
"2009","01","08","14","50","234","12.9","15.7","1.35","3.70","3.90","999","990.9","3.5","4.8","-2.5","99.0","99.00"
"2009","01","08","15","50","235","13.3","16.1","1.46","4.00","3.93","999","990.9","3.6","4.9","-3.3","99.0","99.00"
"2009","01","08","16","50","250","13.6","16.4","1.33","4.17","3.90","999","991.0","4.0","5.1","-3.1","99.0","99.00"
"2009","01","08","17","50","248","12.6","15.4","1.36","4.35","3.92","999","990.9","4.1","5.1","-3.3","99.0","99.00"
"2009","01","08","18","50","258","12.2","15.4","1.32","4.17","4.05","999","990.9","4.3","5.1","-3.0","99.0","99.00"
"2009","01","08","19","50","255","12.4","15.3","1.27","4.35","3.96","999","991.5","4.0","5.1","-2.5","99.0","99.00"
"2009","01","08","20","50","248","11.4","13.9","1.35","4.35","4.04","999","992.4","3.6","5.1","-2.7","99.0","99.00"
"2009","01","08","21","50","251","13.4","15.9","1.49","4.17","4.05","999","993.2","3.2","5.1","-3.3","99.0","99.00"
"2009","01","08","22","50","255","12.3","14.8","1.42","4.55","4.13","999","994.2","2.5","5.1","-4.3","99.0","99.00"
"2009","01","08","23","50","254","12.6","15.1","1.30","4.35","4.11","999","995.3","2.1","5.1","-4.1","99.0","99.00"
"2009","01","09","00","50","271","13.5","16.9","1.30","4.35","4.04","999","996.0","1.7","5.1","-3.7","99.0","99.00"
"2009","01","09","01","50","278","12.9","15.3","1.52","4.35","4.19","999","997.1","0.6","5.1","-4.4","99.0","99.00"
"2009","01","09","02","50","280","13.8","16.8","1.68","5.00","4.33","999","998.0","-0.6","5.0","-6.4","99.0","99.00"
"2009","01","09","03","50","283","12.3","14.5","1.53","4.55","4.21","999","999.2","-1.4","4.8","-6.6","99.0","99.00"
"2009","01","09","04","50","287","10.8","13.1","1.39","4.35","4.07","999","1000.0","-2.0","4.8","-6.9","99.0","99.00"
"2009","01","09","05","50","287","11.5","14.1","1.14","4.35","3.81","999","1000.9","-2.7","4.8","-8.0","99.0","99.00"
"2009","01","09","06","50","298","10.4","13.3","1.13","3.85","3.90","999","1001.8","-3.4","4.8","-9.2","99.0","99.00"
"2009","01","09","07","50","300","11.1","14.0","1.12","3.85","3.81","999","1002.7","-3.7","4.7","-10.1","99.0","99.00"
"2009","01","09","08","50","290","10.1","12.9","1.09","4.00","3.76","999","1003.3","-3.8","4.7","-9.6","99.0","99.00"
"2009","01","09","09","50","301","10.5","13.2","1.04","3.85","3.74","999","1004.0","-4.1","4.7","-9.8","99.0","99.00"
"2009","01","09","10","50","292","11.3","13.9","1.18","4.00","3.85","999","1004.6","-4.4","4.7","-9.7","99.0","99.00"
"2009","01","09","11","50","300","11.4","14.9","1.19","4.17","3.88","999","1005.6","-4.4","4.7","-9.4","99.0","99.00"
"2009","01","09","12","50","295","12.0","14.8","1.27","4.17","3.99","999","1006.5","-4.7","4.7","-9.8","99.0","99.00"
"2009","01","09","13","50","293","13.6","17.0","1.22","4.17","3.87","999","1007.2","-4.6","4.7","-9.1","99.0","99.00"
"2009","01","09","14","50","294","12.7","15.8","1.34","4.35","3.98","999","1007.9","-4.4","4.7","-9.2","99.0","99.00"
"2009","01","09","15","50","293","11.2","14.4","1.34","4.35","3.90","999","1008.3","-4.1","4.7","-9.7","99.0","99.00"
"2009","01","09","16","50","291","11.5","14.0","1.34","4.35","3.93","999","1008.0","-3.5","4.7","-9.1","99.0","99.00"
"2009","01","09","17","50","300","12.2","15.3","1.29","4.17","3.82","999","1007.9","-2.4","4.7","-9.4","99.0","99.00"
"2009","01","09","18","50","306","13.3","16.0","1.45","4.35","3.99","999","1008.3","-1.9","4.7","-9.5","99.0","99.00"
"2009","01","09","19","50","291","11.3","14.0","1.35","4.35","4.03","999","1009.5","-1.8","4.7","-8.8","99.0","99.00"
"2009","01","09","20","50","289","11.9","15.1","1.26","4.35","3.89","999","1010.5","-1.5","4.7","-9.1","99.0","99.00"
"2009","01","09","21","50","294","13.1","16.0","1.42","4.35","3.96","999","1011.9","-1.4","4.7","-9.3","99.0","99.00"
"2009","01","09","22","50","304","12.4","15.4","1.40","4.55","4.00","999","1013.4","-1.8","4.7","-9.7","99.0","99.00"
"2009","01","09","23","50","299","12.1","16.5","1.45","4.76","4.09","999","1014.2","-2.4","4.7","-8.4","99.0","99.00"
"2009","01","10","00","50","294","12.5","15.4","1.45","4.55","4.09","999","1015.5","-2.8","4.7","-8.9","99.0","99.00"
"2009","01","10","01","50","297","11.3","15.4","1.36","4.55","3.99","999","1016.5","-3.2","4.7","-8.9","99.0","99.00"
"2009","01","10","02","50","308","11.2","13.5","1.30","4.17","3.90","999","1017.2","-3.6","4.7","-9.4","99.0","99.00"
"2009","01","10","03","50","315","10.8","12.9","1.22","4.00","3.79","999","1017.9","-3.8","4.7","-9.8","99.0","99.00"
