"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
90,1,3,14,227,3.9,4.6,0.2,10,7,999,1024.8,2.3,2.8,999,99
90,1,3,15,214,4.6,5.3,0.2,11.1,7.1,999,1025.3,2.7,2.8,999,99
90,1,3,16,220,4.8,5.8,0.2,10,7.1,999,1024.5,3.4,2.8,999,99
90,1,3,17,225,3.8,4.3,0.2,10,7.3,999,1024.2,3.7,2.9,999,99
90,1,3,18,222,3.1,3.7,0.2,11.1,6.5,999,1023.6,4.3,2.9,999,99
90,1,3,19,182,0.2,0.7,0.2,11.1,6.8,999,1023.6,5.3,3,999,99
90,1,3,20,0,0,0.2,0.2,11.1,6.7,999,1023.4,6.7,3.2,999,99
90,1,3,21,148,3.9,4.1,0.2,11.1,6.2,999,1023.4,5.3,3.1,999,99
90,1,3,22,145,4.4,4.8,0.2,11.1,7,999,1024.1,3.8,3,999,99
90,1,3,23,151,3.9,4.2,0.2,10,7.3,999,1023.9,3.6,2.9,999,99
90,1,4,0,193,3.5,4,0.2,9.1,7.7,999,1024,3.2,2.9,999,99
90,1,4,1,209,3.7,4.1,0.2,10,7.9,999,1023.6,3.9,2.8,999,99
90,1,4,2,217,5.3,5.7,0.2,10,8.4,999,1023.3,3.9,2.8,999,99
90,1,4,3,194,4.8,5.6,0.2,8.3,8.5,999,1022.7,3.1,2.8,999,99
90,1,4,4,206,4.4,5.2,0.2,10,8.1,999,1022.7,2.5,2.8,999,99
90,1,4,5,214,4.5,5.5,0.2,10,7.7,999,1022.7,2.7,2.8,999,99
90,1,4,6,211,4.8,5.6,0.2,10,7,999,1021.4,2.4,2.8,999,99
90,1,4,7,211,5.2,6.4,0.2,10,6.4,999,1021,2.1,2.8,999,99
90,1,4,8,201,5.8,6.9,0.2,8.3,5.6,999,1021.2,1.6,2.8,999,99
90,1,4,9,210,4.4,5.2,0.2,12.5,6.3,999,1020.5,1.1,2.8,999,99
90,1,4,10,211,5.5,6.4,0.2,8.3,6.3,999,1020.3,1.3,2.8,999,99
90,1,4,11,218,5.6,6.4,0.2,12.5,5.9,999,1020.3,1.7,2.8,999,99
90,1,4,12,213,6.1,6.9,0.2,12.5,6.4,999,1020.2,1.7,2.8,999,99
90,1,4,13,207,6,6.8,0.2,10,6.3,999,1019.5,1.8,2.7,999,99
90,1,4,14,198,6.9,8.3,0.2,11.1,5.7,999,1018.8,2.5,2.6,999,99
90,1,4,15,215,6.8,7.5,0.2,9.1,4.9,999,1018.9,3.6,2.5,999,99
90,1,4,16,201,6.2,7,0.2,11.1,5,999,1017.8,3.8,2.5,999,99
90,1,4,17,201,7.5,8.4,0.2,9.1,5.6,999,1015.8,4.6,2.5,999,99
90,1,4,18,183,4.3,5.1,0.2,3.3,4.9,999,1014.2,5.3,2.6,999,99
90,1,4,19,178,6.5,8.1,0.2,11.1,5.2,999,1012.3,6.4,2.6,999,99
90,1,4,20,191,9.5,14.9,0.2,3.4,4,999,1010.3,6.5,2.6,999,99
90,1,4,21,185,10.6,13.1,0.4,3.2,3.5,999,1007.8,5.9,2.7,999,99
90,1,4,22,209,13.1,15.6,0.6,3.4,3.5,999,1007.1,6.6,2.7,999,99
90,1,4,23,209,12.9,15,0.6,3.6,3.7,999,1006.2,6.7,2.7,999,99
90,1,5,0,218,11.1,14.1,0.5,3.8,3.6,999,1006.5,6.8,2.8,999,99
90,1,5,1,211,9.9,11.3,0.4,4,3.7,999,1005.9,6.7,2.8,999,99
90,1,5,2,218,9.7,11,0.4,4.3,3.8,999,1006.3,6.7,2.8,999,99
90,1,5,3,221,9.3,10.3,0.4,3.8,3.8,999,1006.2,6.3,2.8,999,99
90,1,5,4,217,8.1,9.2,0.3,3.7,3.9,999,1006.2,6.4,2.8,999,99
90,1,5,5,212,7.3,8.5,0.3,10,4.1,999,1006.2,6.3,2.8,999,99
90,1,5,6,219,6.4,8,0.3,5.9,4.3,999,1006.4,6,2.8,999,99
90,1,5,7,217,7.7,9.1,0.3,3,3.9,999,1007,6,2.7,999,99
90,1,5,8,235,8.1,9.5,0.2,10,4.2,999,1008.2,6,2.6,999,99
90,1,5,9,262,10.2,12.3,0.2,6.2,4.2,999,1009.2,6.7,2.5,999,99
90,1,5,10,278,8.9,11.3,0.3,3.1,3.6,999,1011,6.1,2.6,999,99
90,1,5,11,271,5.6,6.5,0.3,3.1,3.6,999,1013.1,5.2,2.6,999,99
90,1,5,12,275,5.1,6.5,0.2,9.1,4.5,999,1014.8,4.5,2.5,999,99
90,1,5,13,318,3.1,3.9,0.2,11.1,5.8,999,1016.1,4.7,2.5,999,99
90,1,5,14,316,3.5,3.8,0.2,10,4.9,999,1017.3,5.2,2.5,999,99
90,1,5,15,316,3.5,3.9,0.2,10,5.2,999,1018.1,6.2,2.5,999,99
90,1,5,16,319,3.6,5.1,0.2,8.3,5.1,999,1018.6,6.5,2.6,999,99
90,1,5,17,295,5.8,7.6,0.2,8.3,4.7,999,1018.7,6.2,2.6,999,99
90,1,5,18,307,5.3,7.1,0.2,8.3,4.4,999,1018.1,6.4,2.5,999,99
90,1,5,19,317,3.2,4.1,0.3,7.1,5.1,999,1018.1,6.8,2.5,999,99
90,1,5,20,225,2.4,3,0.2,7.1,5.2,999,1018.9,6,2.6,999,99
90,1,5,21,241,6.4,7,0.2,10,5.5,999,1019.5,5.1,2.7,999,99
90,1,5,22,237,4.1,4.6,0.2,10,6.1,999,1019.6,4.4,2.8,999,99
90,1,5,23,231,2.9,3.8,0.3,10,6.5,999,1020.3,4,2.8,999,99
90,1,6,0,235,3.2,3.9,0.3,9.1,7,999,1020.5,3.6,2.8,999,99
90,1,6,1,250,4.1,6.8,0.3,9.1,7.3,999,1020.3,3.7,2.8,999,99
90,1,6,2,304,7.3,9.2,0.3,10,6.6,999,1020.7,2.5,2.6,999,99
90,1,6,3,300,5.4,6.5,0.4,9.1,6.2,999,1021,2.1,2.5,999,99
90,1,6,4,275,4.6,5.8,0.3,9.1,6.8,999,1020.9,1.4,2.5,999,99
90,1,6,5,282,6,7.4,0.3,9.1,7.2,999,1020.8,1,2.4,999,99
90,1,6,6,269,4.7,5.4,0.4,10,7.2,999,1020,0.8,2.5,999,99
90,1,6,7,260,5.6,6.5,0.4,10,7.2,999,1019.5,0.6,2.5,999,99
90,1,6,8,271,5,6.1,0.4,9.1,6.4,999,1019,0.5,2.6,999,99
90,1,6,9,244,4.1,4.7,0.3,9.1,6.4,999,1018.7,0.5,2.8,999,99
90,1,6,10,255,3.5,4.3,0.3,10,6.6,999,1017.5,0.8,2.8,999,99
90,1,6,11,272,3.4,4.6,0.3,7.1,6.3,999,1017.4,0.7,2.8,999,99
90,1,6,12,220,3.7,4,0.3,6.7,6.4,999,1017.3,0.5,2.7,999,99
90,1,6,13,224,3.2,3.7,0.3,8.3,6.8,999,1017.2,0.2,2.8,999,99
90,1,6,14,237,2.5,3,0.3,10,6.8,999,1016.3,0.4,2.8,999,99
90,1,6,15,242,2.2,2.7,0.3,8.3,6.7,999,1015.8,0.7,2.6,999,99
90,1,6,16,252,2.5,3.2,0.3,9.1,6.6,999,1014.8,0.6,2.5,999,99
90,1,6,17,215,2.9,3.4,0.3,9.1,6.8,999,1013.2,0.8,2.5,999,99
90,1,6,18,221,2.4,2.8,0.3,8.3,6.4,999,1011.8,2,2.5,999,99
90,1,6,19,192,1.7,2.3,0.3,10,6.6,999,1010.4,2.1,2.6,999,99
90,1,6,20,226,2.5,3.6,0.3,10,6.2,999,1010.2,2.5,2.6,999,99
90,1,6,21,270,3.6,4.8,0.3,8.3,6.1,999,1010.3,3.7,2.7,999,99
90,1,6,22,261,5.1,6,0.3,7.1,6,999,1010.9,3.5,2.8,999,99
90,1,6,23,262,7.8,10,0.3,9.1,6.1,999,1011.6,3.7,2.8,999,99
90,1,7,0,276,8.1,9.5,0.3,9.1,4.2,999,1012.5,3.5,2.9,999,99
90,1,7,1,271,9.1,11.1,0.3,9.1,4.1,999,1013.5,3,2.9,999,99
90,1,7,2,269,8,10.3,0.3,9.1,3.9,999,1014.6,2.5,2.9,999,99
90,1,7,3,276,9.2,11.2,0.3,3.1,3.6,999,1015.4,2.1,2.8,999,99
90,1,7,4,269,6.1,7.3,0.3,8.3,3.8,999,1017.2,1.8,2.8,999,99
90,1,7,5,283,8.4,10.5,0.2,10,4.2,999,1017.2,1.5,2.7,999,99
90,1,7,6,293,8.4,10.9,0.3,2.9,3.9,999,1018.3,0.9,2.7,999,99
90,1,7,7,306,8.4,10.3,0.3,8.3,4.1,999,1019.5,0.2,2.8,999,99
90,1,7,8,324,7.9,10.1,0.3,3.2,3.6,999,1020,-0.7,2.9,999,99
90,1,7,9,347,7.1,8.9,0.3,3.2,3.6,999,1020.2,-1.5,2.9,999,99
90,1,7,10,327,7.4,8.8,0.3,2.9,3.7,999,1020.4,-2.2,2.9,999,99
90,1,7,11,325,7.9,9.3,0.3,2.9,3.5,999,1020.3,-2.7,2.9,999,99
90,1,7,12,357,3.7,5.3,0.3,2.9,3.6,999,1020.2,-3.2,2.9,999,99
90,1,7,13,313,1.4,2.2,0.2,8.3,4.4,999,1020.3,-3.1,2.9,999,99
90,1,7,14,232,2.2,3.4,0.2,10,4.8,999,1021,-2.7,2.9,999,99
90,1,7,15,216,3.6,5,0.2,14.3,5.2,999,1021.1,-0.3,2.9,999,99
90,1,7,16,225,5.1,6.6,0.2,14.3,6.3,999,1020.5,-0.7,2.9,999,99
90,1,7,17,202,4.3,5,0.2,8.3,6.1,999,1018.9,0.4,2.9,999,99
90,1,7,18,175,5.3,6.5,0.2,9.1,6.4,999,1016.5,1.1,2.8,999,99
90,1,7,19,176,3.5,4.6,0.2,9.1,6.8,999,1015.8,1.7,2.8,999,99
90,1,7,20,196,8.1,9.9,0.2,11.1,5,999,1015.7,2,2.8,999,99
90,1,7,21,193,8,9.2,0.3,3,3.9,999,1014.8,1.8,2.8,999,99
90,1,7,22,190,6.6,8.6,0.3,3,3.7,999,1014.4,1.4,2.8,999,99
90,1,7,23,200,8.6,10.8,0.3,3.6,4,999,1014,1.6,3,999,99
90,1,8,0,205,8.1,10,0.3,3.7,3.9,999,1014.4,1.5,3,999,99
90,1,8,1,210,7.8,9.5,0.3,3.6,3.8,999,1014.3,1.6,3,999,99
90,1,8,2,211,9,10.6,0.3,3.6,3.5,999,1013.4,1.7,3,999,99
90,1,8,3,225,8.9,10.3,0.3,3.1,3.4,999,1012.8,1.7,2.9,999,99
90,1,8,4,211,7.8,9.1,0.3,3.6,3.6,999,1012.7,1.7,2.9,999,99
90,1,8,5,217,6.5,7.9,0.2,11.1,3.7,999,1012.5,2,2.6,999,99
90,1,8,6,215,7.2,8.6,0.2,14.3,3.9,999,1011.8,1.7,2.5,999,99
90,1,8,7,209,8.1,10,0.2,10,3.8,999,1011.6,1.6,2.5,999,99
90,1,8,8,206,7.1,8.7,0.2,10,4,999,1011.9,1.2,2.5,999,99
90,1,8,9,208,6.6,7.7,0.2,10,3.8,999,1011.9,1.2,2.4,999,99
90,1,8,10,211,6.9,8.1,0.2,11.1,3.9,999,1012.6,1.1,2.4,999,99
90,1,8,11,221,5.9,6.9,0.2,11.1,4.4,999,1013.3,1.2,2.4,999,99
90,1,8,12,225,5.4,7,0.2,5.6,4.9,999,1013.6,1.5,2.5,999,99
90,1,8,13,228,6.8,7.7,0.2,12.5,5,999,1013.4,1.2,2.5,999,99
90,1,8,14,234,5.8,6.5,0.2,12.5,4.7,999,1014.2,1.5,2.5,999,99
90,1,8,15,257,3.4,3.9,0.2,12.5,5.7,999,1014.8,1.7,2.5,999,99
90,1,8,16,212,4,4.9,0.2,10,6.1,999,1015,1.9,2.4,999,99
90,1,8,17,261,1.6,1.9,0.2,10,6.8,999,1013.5,2.4,2.4,999,99
90,1,8,18,227,2.6,3.2,0.2,10,6.6,999,1013.2,2.8,2.4,999,99
90,1,8,19,240,1.9,2.4,0.2,10,7.6,999,1012.8,3.5,2.5,999,99
90,1,8,20,268,0.8,1,0.2,6.7,7.2,999,1012.9,3.9,2.6,999,99
90,1,8,21,0,0,0,0.2,9.1,7.7,999,1012.5,3.9,2.6,999,99
90,1,8,22,56,1.1,1.4,0.2,9.1,7.4,999,1011.1,3.8,2.6,999,99
90,1,8,23,105,2,2.4,0.2,10,6.5,999,1010.9,3.3,2.5,999,99
90,1,9,0,83,3.1,3.7,0.2,11.1,7.1,999,1010.5,3.2,2.4,999,99
90,1,9,1,85,2.4,2.9,0.2,10,7,999,1010.1,2.9,2.4,999,99
90,1,9,2,49,4.3,5.2,0.2,10,7.3,999,1008.8,3.3,2.4,999,99
90,1,9,3,55,4.4,6.7,0.2,9.1,7.2,999,1008.9,3.3,2.4,999,99
90,1,9,4,53,4.4,5.6,0.2,8.3,7.1,999,1007.8,2.8,2.5,999,99
90,1,9,5,18,3.3,4.2,0.2,11.1,6.5,999,1008,3.2,2.5,999,99
90,1,9,6,7,3.7,4.2,0.2,11.1,6.3,999,1007.7,2.9,2.5,999,99
90,1,9,7,319,3.1,4.1,0.3,11.1,5.4,999,1008.9,2.7,2.5,999,99
90,1,9,8,330,3.9,5.3,0.3,3.1,4.3,999,1009.4,2.1,2.5,999,99
90,1,9,9,330,3.8,4.5,99,99,99,999,1009.8,2,2.5,999,99
90,1,9,10,326,4.5,5.8,0.4,3.7,4.4,999,1010.9,1.4,2.5,999,99
90,1,9,11,308,3.1,3.7,0.4,11.1,4.6,999,1011.7,1.2,2.5,999,99
90,1,9,12,269,3.6,4.4,0.4,3.7,4.4,999,1013.2,0.8,2.4,999,99
90,1,9,13,250,3.2,3.9,0.4,3.7,4.5,999,1013.4,0.9,2.4,999,99
90,1,9,14,238,2.6,3,0.4,4,4.6,999,1014.4,2.2,2.4,999,99
90,1,9,15,216,3.1,3.5,0.4,4.2,4.8,999,1015,2.9,2.4,999,99
90,1,9,16,211,3,3.5,0.4,4.3,5,999,1014.8,2.8,2.5,999,99
90,1,9,17,178,1.6,2.1,0.4,5,5,999,1014.1,3.9,2.6,999,99
90,1,9,18,193,5.3,6.2,0.4,4.8,5.3,999,1013.2,4.8,2.8,999,99
90,1,9,19,196,6.4,7.3,0.4,5,5.2,999,1013.3,4.5,2.8,999,99
90,1,9,20,185,4.4,5.4,0.5,5,5.3,999,1013.4,4.7,2.8,999,99
90,1,9,21,186,7.7,8.9,0.5,5.3,5.3,999,1013.3,4.7,2.7,999,99
90,1,9,22,187,6.7,7.9,0.5,4.8,5,999,1013.2,4.4,2.6,999,99
90,1,9,23,185,6.7,8,0.7,7.7,5.5,999,1013.2,3.9,2.6,999,99
90,1,10,0,193,7.5,9.3,0.7,7.1,5.6,999,1013.2,3.5,2.6,999,99
90,1,10,1,195,9.7,12,0.7,7.7,5.5,999,1012.5,3.3,2.6,999,99
90,1,10,2,196,6.4,8.2,0.7,8.3,5.2,999,1012.5,3.3,2.6,999,99
90,1,10,3,198,6.4,7.4,0.8,7.7,5.7,999,1011.8,3.5,2.6,999,99
90,1,10,4,186,5.1,6,0.7,7.7,5.7,999,1011.4,3.3,2.5,999,99
90,1,10,5,186,4.6,5.5,0.7,7.7,5.9,999,1010.6,3.5,2.5,999,99
90,1,10,6,192,3.6,4.6,0.7,7.7,6.1,999,1010.1,3.7,2.6,999,99
90,1,10,7,162,3.5,4,0.7,7.7,6.3,999,1009.1,3.9,2.5,999,99
90,1,10,8,136,3.9,4.6,0.7,7.7,6.6,999,1008,3.2,2.5,999,99
90,1,10,9,130,4.2,4.8,0.7,8.3,7,999,1006.4,3.4,2.5,999,99
90,1,10,10,119,4.6,5.1,0.7,7.7,6.8,999,1004.8,3.5,2.5,999,99
90,1,10,11,142,6.1,7,0.8,6.7,6.7,999,1003.3,3.5,2.5,999,99
90,1,10,12,151,4.8,5.5,0.9,9.1,7,999,1002.5,3.4,2.6,999,99
90,1,10,13,146,4.4,5.1,1,9.1,7,999,1001.6,3.5,2.6,999,99
90,1,10,14,160,3.2,3.7,1,9.1,7,999,1000.7,3.4,2.6,999,99
90,1,10,15,152,1.6,3.1,1,9.1,7,999,999.5,3.2,2.6,999,99
90,1,10,16,180,0.1,0.5,1,9.1,7.1,999,998.6,3.1,2.6,999,99
90,1,10,17,310,0.1,0.6,1.1,9.1,7.4,999,997.3,3,2.7,999,99
90,1,10,18,313,3.1,3.7,1,9.1,7.2,999,996.2,3.9,2.8,999,99
90,1,10,19,284,3.6,4,1,9.1,7.5,999,996.1,4,2.7,999,99
90,1,10,20,282,5.2,5.8,1.1,9.1,8,999,996.9,3.7,2.6,999,99
90,1,10,21,290,5.3,7.1,1.2,9.1,8.1,999,997.2,3.6,2.5,999,99
90,1,10,22,284,5.4,6.4,1.6,9.1,8.3,999,997.5,3.6,2.5,999,99
90,1,10,23,283,5.5,6.3,1.4,10,8.2,999,997.7,3.5,2.5,999,99
90,1,11,0,283,4.1,4.7,1.4,10,8.3,999,998.3,3.4,2.6,999,99
90,1,11,1,279,6.2,7.8,1.4,9.1,8.1,999,998.8,4,2.7,999,99
90,1,11,2,275,5.8,6.9,1.1,8.3,7.7,999,999.9,4.1,2.7,999,99
90,1,11,3,276,6.5,8,1.1,8.3,7.6,999,1000.3,3.9,2.8,999,99
90,1,11,4,270,6.9,7.9,0.9,7.7,7.3,999,1000.7,3.6,2.7,999,99
90,1,11,5,268,7.9,9.3,0.8,9.1,7.2,999,1000.9,3.5,2.8,999,99
90,1,11,6,279,7.5,8.7,0.8,11.1,7.3,999,1001.4,3.4,2.8,999,99
90,1,11,7,273,7.8,9,0.8,11.1,7.2,999,1002.3,3.2,2.7,999,99
90,1,11,8,290,10.5,13.1,0.7,10,7.3,999,1003.1,3.1,2.7,999,99
90,1,11,9,285,8.5,10.1,0.7,10,6.4,999,1004,2.8,2.6,999,99
90,1,11,10,290,8.4,10.3,0.7,10,6,999,1004.8,2.5,2.7,999,99
90,1,11,11,284,7,8.4,0.7,10,6.5,999,1006,2.4,2.7,999,99
90,1,11,12,270,6.1,7.2,0.7,10,7.3,999,1007.1,2.1,2.8,999,99
90,1,11,13,267,4.4,5.3,0.6,10,8.2,999,1007.1,2.5,2.8,999,99
90,1,11,14,260,4.6,5.4,0.6,9.1,8.1,999,1006.9,3.8,2.8,999,99
90,1,11,15,215,4.7,5.5,0.6,10,8.5,999,1007.1,3.2,2.9,999,99
90,1,11,16,205,4.7,5.7,0.6,11.1,8.5,999,1005.7,2.8,2.9,999,99
90,1,11,17,198,5.2,5.7,0.6,11.1,8.4,999,1004.7,3.1,2.9,999,99
90,1,11,18,199,4.4,5.2,0.5,10,8,999,1003.2,3.5,2.9,999,99
90,1,11,19,194,5.5,6.1,0.5,11.1,8.3,999,1002.3,3.5,2.8,999,99
90,1,11,20,180,6.5,9.4,0.5,11.1,8.4,999,1002,3.5,2.8,999,99
90,1,11,21,170,6.1,7.6,0.5,10,7.2,999,1000.8,2.2,2.8,999,99
90,1,11,22,165,7.6,8.7,0.6,10,7.5,999,999.8,2.5,2.7,999,99
90,1,11,23,183,7.8,10.1,0.6,10,7,999,998.6,3,2.6,999,99
90,1,12,0,176,6.5,7.9,0.6,9.1,6.6,999,998.3,3.2,2.7,999,99
90,1,12,1,169,6.2,7.3,0.6,10,6.3,999,997.1,3.3,2.7,999,99
90,1,12,2,156,5.6,6.3,0.7,11.1,6.4,999,995.8,3.2,2.7,999,99
90,1,12,3,226,2.3,3.4,0.6,11.1,5.8,999,995.5,3.4,2.7,999,99
90,1,12,4,221,5.7,6.6,0.6,11.1,5.8,999,994.5,4.2,2.8,999,99
90,1,12,5,230,6.1,7,0.6,11.1,5.7,999,993.9,3.8,2.8,999,99
90,1,12,6,247,4.3,5,0.6,11.1,6,999,993.5,3.4,2.6,999,99
90,1,12,7,274,1.9,2.4,0.5,11.1,6.2,999,993.1,3.1,2.6,999,99
90,1,12,8,216,0.1,0.5,0.5,11.1,6.9,999,993.5,2.2,2.6,999,99
90,1,12,9,191,3.5,4.6,0.5,10,7.2,999,993.4,2,2.5,999,99
90,1,12,10,211,6.5,7.4,0.4,10,7.1,999,993.2,1.6,2.6,999,99
90,1,12,11,240,5.6,6.5,0.5,10,7.6,999,993.1,1.6,2.6,999,99
90,1,12,12,230,5.2,6.1,0.4,10,7.5,999,993.2,1.7,2.6,999,99
90,1,12,13,227,5.8,6.7,0.4,9.1,7.6,999,993.2,1.7,2.6,999,99
90,1,12,14,214,5.3,6,0.4,9.1,7.4,999,993.4,1.6,2.6,999,99
90,1,12,15,211,5.8,7,0.4,9.1,7.1,999,993.9,2.1,2.7,999,99
90,1,12,16,222,5.5,7.4,0.4,9.1,6.4,999,993.2,2.8,2.8,999,99
90,1,12,17,227,6.4,8.3,0.3,11.1,6,999,992.3,4,2.8,999,99
90,1,12,18,258,9.9,12.4,0.3,11.1,5.4,999,991.9,4.8,2.8,999,99
90,1,12,19,241,8.4,10.1,0.4,11.1,4.1,999,992.3,4.9,2.9,999,99
90,1,12,20,300,8.4,10.5,0.4,11.1,3.8,999,993.3,2.9,2.8,999,99
90,1,12,21,270,6.5,8.3,0.5,3.2,3.6,999,994.5,2.2,2.8,999,99
90,1,12,22,258,7.7,9.1,0.4,11.1,4.5,999,995.2,2.2,2.7,999,99
90,1,12,23,263,6.5,7.7,0.3,11.1,6.9,999,996.1,2.1,2.7,999,99
90,1,13,0,269,9.4,11.2,0.3,11.1,5.8,999,996.6,1.8,2.8,999,99
90,1,13,1,266,10.2,12.5,0.4,10,4.9,999,997,1.5,2.8,999,99
90,1,13,2,273,11.2,13.6,0.5,11.1,4.2,999,997,0.9,2.8,999,99
90,1,13,3,270,10.3,13.2,0.4,11.1,4.2,999,997.4,0.6,2.9,999,99
90,1,13,4,264,10.6,13.8,0.5,3.7,3.9,999,997.7,0.2,2.9,999,99
