"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS","TIDE"
2004,1,2,6,303,5,5.6,0.37,4.17,3.51,999,1025.7,2,5.2,-3,99,99
2004,1,2,7,312,3.9,5,0.36,4,3.9,999,1025.8,2,5.2,-3.3,99,99
2004,1,2,8,321,3.8,4.6,0.33,12.5,4.14,999,1025.7,1.6,5.2,-4,99,99
2004,1,2,9,322,2.4,3.4,0.31,4,4.06,999,1025,1.6,5.2,-3.5,99,99
2004,1,2,10,319,2.1,3.1,0.31,4,4.24,999,1024.3,1.6,5.2,-3.5,99,99
2004,1,2,11,344,2.1,2.9,0.35,4.17,4.27,999,1023.7,1.6,5.2,-4.3,99,99
2004,1,2,12,12,0.7,1.5,0.34,4.55,4.36,999,1024.1,1.6,5.2,-4.8,99,99
2004,1,2,13,248,0.4,0.9,0.31,4.55,4.28,999,1024.3,1.7,5.2,-4.6,99,99
2004,1,2,14,213,2.3,3.5,0.31,4.35,4.21,999,1025.2,2.1,5.2,-1.9,99,99
2004,1,2,15,173,4.2,6.8,0.31,4,4.44,999,1024.4,2.1,5.2,-3.6,99,99
2004,1,2,16,186,1.9,2.4,0.27,11.11,4.48,999,1024.1,0.1,5.2,-0.3,99,99
2004,1,2,17,178,3.5,4.2,0.28,11.11,4.93,999,1022.7,0.4,5.2,0.1,99,99
2004,1,2,18,157,3.3,4.3,0.28,11.11,4.77,999,1022,1.2,5.1,1,99,99
2004,1,2,19,142,3.1,4,0.3,11.11,4.96,999,1021.9,1.9,5.1,1.8,99,99
2004,1,2,20,125,3.6,4.4,0.29,7.69,4.86,999,1021.2,2.7,5.1,1.9,99,99
2004,1,2,21,109,3.6,4.7,0.28,4,4.59,999,1021.2,3.1,5.1,2.3,99,99
2004,1,2,22,89,3.3,4.2,0.31,12.5,4.63,999,1021.3,3.1,5.1,2.3,99,99
2004,1,2,23,97,4.5,5.4,0.33,5.56,4,999,1021,3.3,5.1,2.4,99,99
2004,1,3,0,89,4.2,5.1,0.35,2.7,3.8,999,1021.1,3.6,5.1,2.4,99,99
2004,1,3,1,87,5,6.3,0.39,2.56,3.37,999,1020.6,4,5.1,3,99,99
2004,1,3,2,76,3,3.7,0.46,2.86,3.39,999,1021.2,4.4,5.1,3.4,99,99
2004,1,3,3,61,3.1,3.8,0.52,3.13,3.55,999,1021.3,4.7,5.1,3.7,99,99
2004,1,3,4,47,2.4,2.9,0.46,3.23,3.68,999,1021.2,4.8,5.1,3.9,99,99
2004,1,3,5,4,3,3.5,0.41,3.33,3.84,999,1021.2,4.8,5.2,4,99,99
2004,1,3,6,19,4.4,5.1,0.45,3.33,3.92,999,1020.8,4.4,5.2,4.2,99,99
2004,1,3,7,13,5.2,5.9,0.45,3.7,3.65,999,1020.1,4.4,5.2,4.2,99,99
2004,1,3,8,20,3.5,4.6,0.48,3.57,3.74,999,1020.4,4.8,5.1,4.6,99,99
2004,1,3,9,26,5,6,0.48,4.35,3.84,999,1018.8,4.8,5.1,4.6,99,99
2004,1,3,10,35,2.4,3,0.5,4.35,3.77,999,1017.9,5.1,5.1,4.9,99,99
2004,1,3,11,342,1.7,2,0.56,4.35,4.05,999,1017.9,5.1,5.1,4.9,99,99
2004,1,3,12,353,3.4,3.9,0.54,4.35,4.06,999,1017.2,4.4,5.1,4.2,99,99
2004,1,3,13,344,2.1,2.5,0.54,4.76,4.15,999,1016.5,4.3,5.1,4.2,99,99
2004,1,3,14,291,1.8,2.7,0.55,4.76,4.11,999,1017,4.1,5.1,4,99,99
2004,1,3,15,265,1.8,2.5,0.49,4.76,4.26,999,1016.5,3.2,5.1,3.1,99,99
2004,1,3,16,305,2,2.4,0.44,5,4.43,999,1015.8,3.1,5.1,3,99,99
2004,1,3,17,237,0.7,1,0.41,5,4.58,999,1014.1,3.1,5.1,3,99,99
2004,1,3,18,233,0.5,0.8,0.42,5.26,4.54,999,1012.9,3.2,4.8,3.1,99,99
2004,1,3,19,278,0.4,0.6,0.39,4.76,4.64,999,1012.7,3.6,4.7,3.5,99,99
2004,1,3,20,155,0.5,0.6,0.43,5,4.53,999,1011.9,3.9,4.7,3.8,99,99
2004,1,3,21,176,1.7,2,0.46,4.76,4.5,999,1011.4,4.3,4.7,4.2,99,99
2004,1,3,22,347,0.6,1,0.53,4.55,4.6,999,1011.2,4.7,4.7,4.6,99,99
2004,1,3,23,4,1.1,1.2,0.57,4.76,4.58,999,1011.4,5,4.7,4.9,99,99
2004,1,4,0,17,3.4,3.8,0.61,4.76,4.49,999,1011.9,4.7,4.7,4.6,99,99
2004,1,4,1,89,1.4,2,0.57,4.55,4.58,999,1011.9,4.8,4.7,4.7,99,99
2004,1,4,2,113,1.5,2,0.57,5,4.63,999,1011.9,5,4.7,4.9,99,99
2004,1,4,3,150,4,4.5,0.56,5.26,4.7,999,1011,5.1,4.7,5,99,99
2004,1,4,4,164,3.8,4.6,0.56,5.56,4.91,999,1010.6,5.4,4.7,5.3,99,99
2004,1,4,5,211,1.3,1.8,0.55,5.88,5.08,999,1010.1,5.9,4.7,5.8,99,99
2004,1,4,6,221,1.1,1.4,0.56,5.88,5.33,999,1009.6,6.3,4.7,6.2,99,99
2004,1,4,7,226,3.1,3.6,0.54,5.56,5.29,999,1010.1,6.6,4.7,6.5,99,99
2004,1,4,8,229,3.6,4.1,0.52,6.25,5.44,999,1010,6.6,4.8,6.5,99,99
2004,1,4,9,256,3.5,3.9,0.5,5.56,5.29,999,1009.9,6.6,4.8,6.5,99,99
2004,1,4,10,256,3,3.3,0.55,5.26,5.36,999,1009.6,6.5,4.8,6.4,99,99
2004,1,4,11,247,3,3.2,0.5,5.88,5.42,999,1009.9,6.4,4.8,6.2,99,99
2004,1,4,12,250,3.7,4.5,0.45,5.88,5.19,999,1010.4,6.4,4.8,6.3,99,99
2004,1,4,13,256,0.8,1.7,0.5,5.88,5.13,999,1010.4,6.3,4.8,6.1,99,99
2004,1,4,14,233,2.1,2.7,0.46,5.56,5.12,999,1011.9,6.4,4.8,6.2,99,99
2004,1,4,15,250,3.4,3.7,0.44,5.88,5.36,999,1012,6.3,4.8,5.7,99,99
2004,1,4,16,254,4.3,4.9,0.39,5.88,5.1,999,1012,7.1,5,5.5,99,99
2004,1,4,17,260,4.4,4.9,0.38,5.88,5.54,999,1012.4,7.2,5.1,5.1,99,99
2004,1,4,18,239,3.3,3.7,0.38,5.88,5.89,999,1011.9,6.7,5.1,4.5,99,99
2004,1,4,19,225,2.2,2.5,0.36,6.25,6.03,999,1012,6.4,5.1,4.6,99,99
2004,1,4,20,289,4.2,5.4,0.38,7.14,6.32,999,1013.2,7,5.1,4.1,99,99
2004,1,4,21,316,2.3,3.4,0.47,7.14,6.06,999,1013.5,6.4,5.1,1.9,99,99
2004,1,4,22,305,1.7,2.6,0.41,7.14,6.03,999,1014.1,6,5.1,1.9,99,99
2004,1,4,23,331,4.6,5.1,0.4,6.67,5.86,999,1015,5.6,5.1,2,99,99
2004,1,5,0,314,3.3,3.9,0.42,7.14,5.94,999,1015.1,5.2,5.1,2.7,99,99
2004,1,5,1,310,4.4,5.6,0.37,6.67,5.85,999,1015.7,5.2,5.1,2.5,99,99
2004,1,5,2,331,5.5,6.4,0.36,6.67,6.06,999,1015.8,4.4,5.1,0.9,99,99
2004,1,5,3,343,7,8.1,0.44,7.14,4.23,999,1015.5,3.7,5.1,-1.5,99,99
2004,1,5,4,349,6.4,7.6,0.55,2.94,3.42,999,1015.8,3.6,5,0.2,99,99
2004,1,5,5,27,8.5,9.8,0.83,3.33,3.53,999,1015.3,3.2,4.8,1.1,99,99
2004,1,5,6,24,7.6,9.3,0.89,3.7,3.83,999,1015.6,3.1,4.8,-0.5,99,99
2004,1,5,7,29,8.8,10.2,1.1,4.35,4.01,999,1015,2,4.8,-0.1,99,99
2004,1,5,8,21,8.3,9.8,1.4,4.76,4.3,999,1015.8,1.7,4.8,0.2,99,99
2004,1,5,9,26,8.6,10,1.33,5.26,4.32,999,1015,1.6,4.8,0.5,99,99
2004,1,5,10,30,7.4,8.8,1.44,5.26,4.44,999,1015.6,1.3,4.8,0,99,99
2004,1,5,11,35,7.2,8.4,1.19,5.88,4.4,999,1015,1.6,4.8,-0.1,99,99
2004,1,5,12,31,7.7,9.2,1.27,5.26,4.35,999,1014.5,1.6,5.1,0.2,99,99
2004,1,5,13,37,7.8,9.1,1.22,5,4.2,999,1014.9,1.6,5.1,0,99,99
2004,1,5,14,50,8,9.5,1.19,5.26,4.15,999,1014.5,1.7,5.1,-0.1,99,99
2004,1,5,15,44,7.7,9.3,1.15,5,4.1,999,1014.8,2.1,5.1,-0.3,99,99
2004,1,5,16,49,7.8,9.4,1.07,4.55,4.07,999,1013.5,2.7,5.1,0,99,99
2004,1,5,17,42,8.5,10.1,1.12,4.76,4.14,999,1012.5,2.4,4.8,0.5,99,99
2004,1,5,18,42,7.4,9.1,1.22,4.76,4.22,999,1012.5,2.3,4.8,1,99,99
2004,1,5,19,50,7.1,8.4,1.34,5,4.36,999,1011.6,2.4,4.7,1.6,99,99
2004,1,5,20,51,7.6,9.3,1.36,5,4.35,999,1011,2.8,4.7,2.1,99,99
2004,1,5,21,58,8.7,10.3,1.32,5.26,4.39,999,1010.7,2.8,4.7,2.4,99,99
2004,1,5,22,57,7.8,9.4,1.35,5.26,4.33,999,1011,2.7,4.7,2.1,99,99
2004,1,5,23,56,7.5,8.8,1.49,5.88,4.56,999,1010.7,2.8,4.7,2,99,99
2004,1,6,0,61,6.8,8.1,1.54,5.56,4.61,999,1010.5,2.7,4.7,2.3,99,99
2004,1,6,1,58,7.2,8.7,1.51,5.56,4.64,999,1009.5,2.7,4.7,2.3,99,99
2004,1,6,2,59,5.8,7.1,1.52,5.26,4.65,999,1009.4,2.8,4.7,2.6,99,99
2004,1,6,3,64,4.4,5.2,1.37,5.56,4.72,999,1009.4,3.1,4.7,2.8,99,99
2004,1,6,4,47,2.5,3.4,1.3,5.88,4.81,999,1008.8,3.1,4.7,2.6,99,99
2004,1,6,5,35,0.8,1.9,1.25,5.88,4.91,999,1008,2.8,4.7,2.4,99,99
2004,1,6,6,330,7.8,9,1.06,6.25,4.76,999,1008,1.3,4.4,0.9,99,99
2004,1,6,7,313,8.8,10.1,1.07,5.56,4.38,999,1009.3,-0.2,4.4,-0.4,99,99
2004,1,6,8,344,7.2,8.2,1.16,5.88,4.17,999,1009.3,-0.8,4.4,-1.2,99,99
2004,1,6,9,298,6.5,7.5,0.94,5.88,4.36,999,1009.9,-0.3,4.4,-1.2,99,99
2004,1,6,10,290,10.3,12.5,0.91,5.26,4.14,999,1010.2,0.6,4.4,-1.9,99,99
2004,1,6,11,292,10.7,12.6,1.13,3.45,3.87,999,1010.8,0.5,4.4,-2.7,99,99
2004,1,6,12,298,11.1,13.6,1.22,3.85,3.91,999,1011,0.4,4.4,-3.9,99,99
2004,1,6,13,290,9.2,11.3,1.09,3.85,3.92,999,1012.4,0.2,4.5,-4.4,99,99
2004,1,6,14,289,8,10.3,0.92,3.85,3.79,999,1013.3,0.1,4.7,-4.5,99,99
2004,1,6,15,281,8.5,11.5,0.8,3.45,3.59,999,1013.2,0.5,4.7,-4.6,99,99
2004,1,6,16,285,10.1,12.6,0.88,3.45,3.52,999,1012.7,0.7,4.8,-4.7,99,99
2004,1,6,17,282,9.9,12.3,1.1,3.85,3.62,999,1011.8,0.9,4.8,-5.3,99,99
2004,1,6,18,281,9.4,11.6,0.98,4,3.7,999,1011.3,0.8,4.8,-5.4,99,99
2004,1,6,19,280,9.8,11.7,0.98,3.7,3.6,999,1011.7,1.2,4.8,-5.9,99,99
2004,1,6,20,266,9.8,11.8,0.95,3.85,3.5,999,1011.7,1.2,4.8,-5,99,99
2004,1,6,21,267,10.4,12.4,0.92,3.57,3.47,999,1012.5,1.2,4.8,-4.2,99,99
2004,1,6,22,267,10.2,12,0.96,3.57,3.5,999,1012.8,0.9,4.8,-5.4,99,99
2004,1,6,23,254,8.8,10.9,0.82,3.7,3.52,999,1012.7,0.7,4.8,999,99,99
2004,1,7,0,246,7.7,9.8,0.64,3.45,3.25,999,1013.2,0.7,4.8,-3.7,99,99
2004,1,7,1,286,12.1,14.7,0.89,3.45,3.36,999,1013.5,-1,4.8,-3.5,99,99
2004,1,7,2,278,12.5,15.5,1.41,4.35,3.9,999,1014.1,-1.7,4.8,-8.1,99,99
2004,1,7,3,277,12.4,16.3,1.53,4.76,4.18,999,1014.6,-2.7,4.8,-9.2,99,99
2004,1,7,4,285,13.4,16.4,1.59,4.55,4.12,999,1014.5,-3.6,4.8,-8.5,99,99
2004,1,7,5,289,13.6,16.6,1.51,4.35,4.03,999,1014.7,-4,4.8,-9.4,99,99
2004,1,7,6,285,12.1,15,1.33,4.35,3.89,999,1015.1,-4.7,4.8,-9.7,99,99
2004,1,7,7,284,12.8,15.1,1.39,4.35,3.89,999,1015.7,-5,4.8,-10.1,99,99
2004,1,7,8,289,13,16.3,1.23,4.17,3.77,999,1016,-5.6,4.8,-11.8,99,99
2004,1,7,9,280,13.5,17.5,1.44,4.35,3.91,999,1016,-6,4.8,-12.7,99,99
2004,1,7,10,283,13.1,16.1,1.43,4.35,3.94,999,1016.1,-6.1,4.8,-12,99,99
2004,1,7,11,275,11.4,14.7,1.42,4.35,3.97,999,1016.3,-6.4,4.8,-11.5,99,99
2004,1,7,12,277,10.2,13.6,1.14,4.17,3.76,999,1016.4,-6.7,4.8,-12.6,99,99
2004,1,7,13,279,11.2,16.1,1.03,3.85,3.6,999,1017,-6.7,4.8,-11.6,99,99
2004,1,7,14,280,12,15.2,1.12,4.17,3.77,999,1017.4,-6.5,4.8,-12.7,99,99
2004,1,7,15,284,12.6,16.1,1.13,4.17,3.77,999,1017.2,-6.5,4.7,-13.3,99,99
2004,1,7,16,283,11.1,13.4,1.37,4.35,4,999,1016.6,-6.2,4.8,-12.1,99,99
2004,1,7,17,271,9.7,13.6,1.19,4.35,3.8,999,1016.1,-6,4.8,-13.9,99,99
2004,1,7,18,268,11.6,15.2,1.1,4.17,3.68,999,1015.2,-5.6,4.8,-12.3,99,99
2004,1,7,19,267,12.6,15.5,1.12,4.17,3.73,999,1015,-5.4,4.8,-12.9,99,99
2004,1,7,20,268,11.3,14.1,1.19,4,3.67,999,1015.7,-5.4,4.8,-12.8,99,99
2004,1,7,21,255,11.2,14.7,1,4,3.56,999,1015.9,-5.1,4.8,-12.2,99,99
2004,1,7,22,253,8.7,12.1,0.86,3.57,3.46,999,1016.4,-5.5,4.7,-12.5,99,99
2004,1,7,23,253,10.9,13.7,0.84,3.45,3.34,999,1016.5,-5.3,4.7,-11.7,99,99
2004,1,8,0,246,11.6,15.2,0.99,4,3.57,999,1016.8,-5.1,4.7,-11,99,99
2004,1,8,1,249,12.9,17,1.27,4.35,3.71,999,1016.4,-5,4.7,-10.2,99,99
2004,1,8,2,257,13.3,16.5,1.4,4.35,3.98,999,1016.3,-5.3,4.7,-10,99,99
2004,1,8,3,267,14,16.6,1.34,4.35,3.96,999,1016.1,-5.2,4.7,-10.2,99,99
2004,1,8,4,272,14.9,19.8,1.54,4.55,4.03,999,1016.2,-5.3,4.7,-10.2,99,99
2004,1,8,5,281,13.9,19.1,1.81,4.76,4.29,999,1016.3,-5.5,4.7,-11.9,99,99
2004,1,8,6,283,15.2,18.9,1.65,4.76,4.21,999,1016.4,-6.1,4.7,-12.4,99,99
2004,1,8,7,281,13.7,18,1.49,4.76,4.08,999,1017.3,-6.6,4.7,-12.1,99,99
2004,1,8,8,282,13.7,17.7,1.62,4.35,4.12,999,1017.7,-6.9,4.7,-13.1,99,99
2004,1,8,9,280,12.8,16,1.39,4.55,3.92,999,1018.1,-7.6,4.7,-14.1,99,99
2004,1,8,10,285,13,17.4,1.26,4.17,3.85,999,1018.6,-7.8,4.6,-14.3,99,99
2004,1,8,11,285,12.9,16.8,1.25,4.17,3.86,999,1019.1,-8.2,4.4,-13.3,99,99
2004,1,8,12,292,12.1,15,1.16,4.35,3.83,999,1019.7,-8.9,4.4,-13.9,99,99
2004,1,8,13,312,10.9,13.4,1.23,4.35,3.78,999,1020.9,-9.5,4.4,-14.6,99,99
2004,1,8,14,304,11.5,14.6,1.27,4.17,3.85,999,1021.5,-9.7,4.4,-15.4,99,99
2004,1,8,15,306,9.4,12,1.22,4.17,3.85,999,1022,-10.2,4.4,-17.8,99,99
2004,1,8,16,296,7.7,11.1,1.1,4,3.73,999,1021.2,-9.8,4.4,-17.1,99,99
2004,1,8,17,299,10.5,14.4,1.14,4,3.68,999,1020.5,-9.1,4.7,-16.5,99,99
2004,1,8,18,305,11,14.2,1.11,3.7,3.67,999,1019.7,-7.8,4.7,-16.2,99,99
2004,1,8,19,294,10.2,12.7,1.39,4.35,3.94,999,1020,-7.1,4.7,-15.3,99,99
2004,1,8,20,307,9.3,12.5,1.17,4,3.72,999,1020.3,-6.6,4.7,-14.8,99,99
2004,1,8,21,293,11.6,16.2,1.36,4.35,3.91,999,1020.6,-6.3,4.7,-14.5,99,99
2004,1,8,22,297,11.2,14.2,1.26,4.35,3.85,999,1021,-6.6,4.4,-14.9,99,99
2004,1,8,23,315,9.3,12.5,1.07,4.17,3.67,999,1022,-7.5,4.7,-15.2,99,99
2004,1,9,0,313,8.4,11.2,0.9,3.85,3.49,999,1022.7,-8.5,4.7,-16,99,99
2004,1,9,1,305,8.6,10.4,0.9,3.7,3.5,999,1023.4,-8.8,4.7,-15.6,99,99
2004,1,9,2,308,9.8,12,0.92,3.85,3.56,999,1023.5,-9.2,4.7,-14.8,99,99
2004,1,9,3,308,9.4,11.8,0.99,3.85,3.61,999,1023.7,-10,4.4,-15.1,99,99
2004,1,9,4,308,10.7,13.3,1.04,3.85,3.62,999,1023.5,-10.2,4.4,-15.1,99,99
2004,1,9,5,306,8.5,11.3,0.93,3.57,3.53,999,1023.5,-10.8,4.4,-15.7,99,99
2004,1,9,6,309,9,11.6,0.99,3.7,3.63,999,1023.5,-11.7,4.3,-16.3,99,99
2004,1,9,7,314,9.7,12.2,1.03,3.85,3.65,999,1023.6,-12.4,4.4,-16.3,99,99
2004,1,9,8,315,9.5,12.2,1.16,4,3.72,999,1023.5,-12.8,4.4,-17.5,99,99
2004,1,9,9,314,9.4,11.2,1.04,3.85,3.65,999,1023.6,-13.3,4.4,-18,99,99
2004,1,9,10,313,10.7,13.4,1.07,3.85,3.66,999,1022.8,-13.8,4.3,-18.3,99,99
2004,1,9,11,315,10.8,12.8,1.18,4.17,3.76,999,1022.7,-14.4,4.3,-17,99,99
2004,1,9,12,316,12.4,15.3,1.25,4,3.83,999,1022.7,-14.5,4,-17.7,99,99
2004,1,9,13,308,11.9,15,1.42,4.76,4.14,999,1023.7,-15.3,4,-17.5,99,99
2004,1,9,14,303,13.6,16.5,1.49,4.76,4.12,999,1024,-15.9,4,-17.9,99,99
2004,1,9,15,299,12.8,15.7,1.61,5,4.24,999,1023.9,-15.8,4.3,-17.8,99,99
2004,1,9,16,312,10.8,13.1,1.33,4.55,3.98,999,1024.1,-15.8,4.3,-19.2,99,99
2004,1,9,17,308,9.8,13,1.32,4.35,3.9,999,1023.6,-15.6,4.3,-18.9,99,99
2004,1,9,18,329,10.8,13.4,1.28,4.35,3.91,999,1023.3,-15.2,4.3,-19.1,99,99
2004,1,9,19,320,8.2,11.5,0.96,4,3.56,999,1023.6,-14.4,4.4,-19.3,99,99
2004,1,9,20,321,7.6,11,0.86,3.7,3.49,999,1023.7,-14.1,4.4,-19.1,99,99
2004,1,9,21,319,8.4,11,0.89,3.57,3.47,999,1023.7,-12.9,4.4,-18.9,99,99
2004,1,9,22,325,9.1,11.9,0.97,3.57,3.52,999,1024.1,-12.7,4.3,-18.1,99,99
2004,1,9,23,317,9.4,11.7,1.06,4,3.66,999,1024.7,-12.8,4.3,-18.1,99,99
2004,1,10,0,309,9.5,11.6,1.15,4.17,3.77,999,1025.1,-13.1,4.3,-17.1,99,99
2004,1,10,1,313,9.7,12.1,1.08,3.85,3.7,999,1025.2,-13.4,3.9,-17.3,99,99
2004,1,10,2,320,8.5,11.2,1.22,4.17,3.8,999,1025.7,-14.2,4,-17.6,99,99
2004,1,10,3,322,8.8,10.9,1.16,4,3.89,999,1025.8,-14.4,4.3,-17.4,99,99
2004,1,10,4,329,9,11.3,1.2,3.85,3.88,999,1025.7,-14.4,4.2,-16.7,99,99
2004,1,10,5,338,8.8,11.1,1.25,3.85,3.92,999,1025.6,-14.7,4,-16.4,99,99
2004,1,10,6,330,7.9,13.1,1.12,3.85,3.93,999,1025.7,-15,4,-16.9,99,99
2004,1,10,7,330,8.5,11.3,1.24,4,3.95,999,1025.8,-15.6,4,-17.7,99,99
2004,1,10,8,332,8.4,10.9,1.13,3.57,3.85,999,1025.8,-15.6,4.3,-17.1,99,99
2004,1,10,9,325,6.8,8.6,1.19,5.56,4,999,1026.1,-16.3,4.3,-17.9,99,99
2004,1,10,10,315,6.9,9.3,1.05,5.56,3.94,999,1025.8,-16.5,4.3,-18,99,99
2004,1,10,11,323,5.7,8.3,0.98,5.56,3.9,999,1025.8,-16.7,4.3,-18.2,99,99
2004,1,10,12,322,6.3,8.4,0.93,5.56,3.79,999,1025.9,-16.6,4.3,-18.1,99,99
2004,1,10,13,320,6.5,8,0.96,3.23,3.71,999,1026.5,-16.1,4.3,-17.6,99,99
2004,1,10,14,315,6.6,9,0.96,3.33,3.74,999,1026.6,-16,4.2,-17.5,99,99
2004,1,10,15,311,6.3,7.7,0.88,3.33,3.8,999,1026.4,-15.5,4,-17,99,99
2004,1,10,16,306,5.2,7.2,0.85,3.85,3.83,999,1025.7,-14.9,4,-16.5,99,99
2004,1,10,17,305,5.3,7.1,0.79,3.45,3.74,999,1024.4,-14.4,4.3,-15.9,99,99
2004,1,10,18,287,5.8,7.7,0.73,3.13,3.75,999,1023.6,-13.7,4.3,-15.2,99,99
2004,1,10,19,311,6.2,8.1,0.74,5.26,3.69,999,1023.4,-12.1,4.3,-16,99,99
2004,1,10,20,311,7.9,11.9,0.85,3.33,3.58,999,1023.5,-11,4,-18.2,99,99
2004,1,10,21,305,7.7,10.8,0.83,3.33,3.54,999,1023.6,-10.4,4,-18.2,99,99
2004,1,10,22,303,10.5,14,1.01,3.7,3.53,999,1024.2,-10.8,3.9,-18.8,99,99
2004,1,10,23,309,12.3,15,1.17,4,3.62,999,1024.2,-11.3,3.6,-17.9,99,99
2004,1,11,0,312,12.5,15.7,1.27,4,3.8,999,1024.3,-11.2,3.9,-16.8,99,99
2004,1,11,1,312,11.8,15.4,1.39,4.55,3.94,999,1024.9,-11.5,3.9,-17.3,99,99
2004,1,11,2,316,11,13.8,1.21,4.17,3.82,999,1025.1,-12,4,-18.4,99,99
2004,1,11,3,317,11.1,14.3,1.22,4.17,3.83,999,1025.1,-12.5,4,-17.1,99,99
2004,1,11,4,324,10.5,13.4,1.24,4.17,3.83,999,1025.1,-12.8,4,-18.2,99,99
2004,1,11,5,318,9.5,12.1,1.13,3.85,3.74,999,1025,-12.9,4,-18,99,99
2004,1,11,6,311,9,11.7,1.05,4,3.69,999,1025.3,-13.3,4,-17.2,99,99
2004,1,11,7,312,7.7,9.9,1.07,3.85,3.71,999,1025.7,-13.5,4,-17.1,99,99
2004,1,11,8,318,7.1,9.3,0.99,3.7,3.63,999,1025.8,-13.9,3.9,-18.1,99,99
2004,1,11,9,316,6.4,9,0.88,3.57,3.6,999,1026.2,-14.1,3.9,-17.9,99,99
2004,1,11,10,310,7,10,0.86,3.57,3.57,999,1026.5,-14.2,3.9,-17.9,99,99
2004,1,11,11,315,6.9,9,0.83,3.33,3.55,999,1026.4,-14.2,3.9,-18.2,99,99
2004,1,11,12,311,8.4,10.5,0.95,3.45,3.5,999,1026.5,-13.7,3.9,-16.8,99,99
2004,1,11,13,303,7.8,9.4,0.73,3.23,3.42,999,1026.8,-13.8,3.9,-18,99,99
2004,1,11,14,301,7.5,9.9,0.69,3.13,3.29,999,1027.2,-13.2,3.9,-17.4,99,99
2004,1,11,15,292,6,8.1,0.62,3.13,3.29,999,1027.2,-12.7,3.9,-17.7,99,99
2004,1,11,16,287,6,8,0.55,3.13,3.32,999,1026.5,-11.4,4,-16.7,99,99
2004,1,11,17,272,6.5,8.6,0.51,2.86,3.24,999,1024.8,-9.7,4,-15.4,99,99
