"X.YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"2007","01","02","22","00","316","8.3","10.0","0.98","3.85","3.67","999","1019.5","6.6","7.4","999.0","99.0","99.00"
"2007","01","02","23","00","313","7.7","9.2","0.83","3.33","3.52","999","1021.0","6.3","7.4","999.0","99.0","99.00"
"2007","01","03","00","00","313","7.5","8.8","0.77","3.45","3.53","999","1022.0","5.9","7.4","999.0","99.0","99.00"
"2007","01","03","01","00","303","9.7","11.7","0.75","3.13","3.36","999","1022.6","5.7","7.4","999.0","99.0","99.00"
"2007","01","03","02","00","287","7.0","8.5","0.74","3.23","3.44","999","1023.5","5.2","7.4","999.0","99.0","99.00"
"2007","01","03","03","00","269","8.3","9.4","0.71","3.03","3.33","999","1023.9","5.1","7.4","999.0","99.0","99.00"
"2007","01","03","04","00","264","8.3","10.1","0.72","3.13","3.34","999","1024.9","4.5","7.4","999.0","99.0","99.00"
"2007","01","03","05","00","263","9.3","10.8","0.67","3.23","3.25","999","1024.7","4.3","7.1","999.0","99.0","99.00"
"2007","01","03","06","00","263","9.5","11.1","0.79","3.23","3.32","999","1025.2","3.9","7.1","999.0","99.0","99.00"
"2007","01","03","07","00","261","9.0","10.8","0.70","3.13","3.28","999","1025.8","3.7","7.1","999.0","99.0","99.00"
"2007","01","03","08","00","261","8.9","10.4","0.74","3.13","3.29","999","1026.1","3.5","7.1","999.0","99.0","99.00"
"2007","01","03","09","00","251","8.1","9.9","0.66","3.23","3.41","999","1026.6","3.5","7.1","999.0","99.0","99.00"
"2007","01","03","10","00","251","9.4","11.1","0.69","3.33","3.36","999","1026.6","3.0","7.1","999.0","99.0","99.00"
"2007","01","03","11","00","248","8.3","9.8","0.69","3.13","3.24","999","1026.7","3.5","7.1","999.0","99.0","99.00"
"2007","01","03","12","00","237","7.3","8.6","0.59","3.03","3.23","999","1026.7","3.6","7.1","999.0","99.0","99.00"
"2007","01","03","13","00","235","6.9","8.7","0.60","3.03","3.35","999","1026.6","4.0","7.1","999.0","99.0","99.00"
"2007","01","03","14","00","234","5.6","6.7","0.42","2.94","3.31","999","1026.1","3.8","7.1","999.0","99.0","99.00"
"2007","01","03","15","00","235","6.8","7.8","0.39","11.11","3.37","999","1025.5","5.9","7.1","999.0","99.0","99.00"
"2007","01","03","16","00","206","5.1","6.1","0.40","2.70","3.24","999","1025.0","6.6","7.1","999.0","99.0","99.00"
"2007","01","03","17","00","220","8.0","9.7","0.48","2.78","3.05","999","1023.3","6.7","7.4","999.0","99.0","99.00"
"2007","01","03","18","00","212","8.0","9.7","0.65","2.94","3.10","999","1021.9","7.5","7.4","999.0","99.0","99.00"
"2007","01","03","19","00","216","9.1","11.5","0.82","3.23","3.18","999","1020.9","8.7","7.4","999.0","99.0","99.00"
"2007","01","03","21","00","217","7.7","9.2","0.84","3.70","3.35","999","1020.5","9.1","7.4","999.0","99.0","99.00"
"2007","01","03","22","00","223","7.7","10.3","0.79","2.94","3.30","999","1020.3","8.7","7.4","999.0","99.0","99.00"
"2007","01","03","23","00","220","8.4","11.6","0.82","3.23","3.33","999","1020.4","8.3","7.4","999.0","99.0","99.00"
"2007","01","04","00","00","225","9.4","11.4","0.80","3.45","3.37","999","1020.3","7.9","7.4","999.0","99.0","99.00"
"2007","01","04","01","00","234","9.3","11.5","0.99","3.45","3.48","999","1020.5","7.9","7.3","999.0","99.0","99.00"
"2007","01","04","02","00","232","8.1","10.2","0.94","3.57","3.50","999","1019.8","7.7","7.3","999.0","99.0","99.00"
"2007","01","04","03","00","231","7.6","8.9","0.84","3.57","3.46","999","1019.6","7.7","7.2","999.0","99.0","99.00"
"2007","01","04","04","00","234","7.7","9.2","0.70","3.23","3.32","999","1019.4","7.5","7.4","999.0","99.0","99.00"
"2007","01","04","05","00","235","7.7","9.1","0.69","3.13","3.23","999","1018.9","7.8","7.4","999.0","99.0","99.00"
"2007","01","04","06","00","237","7.5","8.4","0.61","2.86","3.06","999","1018.8","7.9","7.4","999.0","99.0","99.00"
"2007","01","04","07","00","236","7.2","8.6","0.48","2.86","2.99","999","1019.0","7.9","7.4","999.0","99.0","99.00"
"2007","01","04","08","00","230","7.8","9.1","0.54","2.94","2.97","999","1019.2","7.5","7.4","999.0","99.0","99.00"
"2007","01","04","09","00","226","6.0","7.1","0.44","2.50","2.91","999","1019.5","7.4","7.2","999.0","99.0","99.00"
"2007","01","04","10","00","232","5.5","6.6","0.30","2.50","3.63","999","1019.9","7.4","7.1","999.0","99.0","99.00"
"2007","01","04","11","00","231","4.2","6.3","0.35","2.50","3.54","999","1020.4","7.4","7.2","999.0","99.0","99.00"
"2007","01","04","12","00","213","5.3","6.2","0.36","2.50","3.39","999","1020.4","7.1","7.2","999.0","99.0","99.00"
"2007","01","04","13","00","205","4.6","5.7","0.43","2.78","3.19","999","1020.5","6.6","7.2","999.0","99.0","99.00"
"2007","01","04","14","00","215","5.1","6.4","0.42","2.78","3.10","999","1020.9","6.6","7.2","999.0","99.0","99.00"
"2007","01","04","15","00","211","4.6","5.5","0.42","2.70","3.02","999","1020.5","6.8","7.4","999.0","99.0","99.00"
"2007","01","04","16","00","202","5.2","6.1","0.35","2.70","3.44","999","1019.6","7.2","7.4","999.0","99.0","99.00"
"2007","01","04","17","00","208","2.5","3.0","0.33","2.70","3.73","999","1018.9","7.7","7.4","999.0","99.0","99.00"
"2007","01","04","18","00","187","2.2","3.2","0.31","12.50","4.13","999","1017.9","8.2","7.4","999.0","99.0","99.00"
"2007","01","04","19","00","227","3.2","3.8","0.26","11.11","4.51","999","1017.8","8.7","7.4","999.0","99.0","99.00"
"2007","01","04","20","00","211","4.5","5.7","0.27","11.11","4.06","999","1017.0","9.6","7.4","999.0","99.0","99.00"
"2007","01","04","21","00","196","5.5","6.8","0.33","2.56","3.58","999","1016.4","10.2","7.4","999.0","99.0","99.00"
"2007","01","04","22","00","199","7.3","8.2","0.33","2.70","3.66","999","1016.2","9.8","7.4","999.0","99.0","99.00"
"2007","01","05","00","00","211","4.5","5.0","0.42","2.94","3.53","999","1017.3","9.0","7.4","999.0","99.0","99.00"
"2007","01","05","01","00","221","6.4","7.4","0.41","3.03","3.38","999","1017.3","9.1","7.4","999.0","99.0","99.00"
"2007","01","05","02","00","222","4.9","5.7","0.49","2.70","3.22","999","1017.3","9.0","7.4","999.0","99.0","99.00"
"2007","01","05","03","00","220","4.6","5.5","0.52","2.86","3.13","999","1017.2","8.7","7.4","999.0","99.0","99.00"
"2007","01","05","04","00","227","6.7","8.0","0.61","2.94","3.10","999","1016.4","8.6","7.4","999.0","99.0","99.00"
"2007","01","05","05","00","227","5.4","6.2","0.55","2.94","3.08","999","1015.9","8.6","7.4","999.0","99.0","99.00"
"2007","01","05","06","00","233","5.7","6.6","0.39","2.50","3.11","999","1015.8","9.0","7.4","999.0","99.0","99.00"
"2007","01","05","07","00","211","4.4","5.1","0.47","2.78","3.07","999","1015.6","8.7","7.4","999.0","99.0","99.00"
"2007","01","05","08","00","197","4.1","4.7","0.27","2.70","3.57","999","1015.6","8.7","7.4","999.0","99.0","99.00"
"2007","01","05","09","00","214","6.6","7.5","0.31","2.63","3.16","999","1014.9","9.7","7.4","999.0","99.0","99.00"
"2007","01","05","10","00","205","6.4","7.9","0.47","2.70","2.95","999","1014.9","9.8","7.4","999.0","99.0","99.00"
"2007","01","05","11","00","195","7.0","8.3","0.50","2.86","2.99","999","1014.8","9.7","7.4","999.0","99.0","99.00"
"2007","01","05","12","00","215","7.9","9.5","0.50","2.78","2.98","999","1014.3","11.0","7.4","999.0","99.0","99.00"
"2007","01","05","13","00","217","8.9","11.4","0.73","3.23","3.19","999","1014.0","11.7","7.4","999.0","99.0","99.00"
"2007","01","05","14","00","200","8.8","11.1","0.82","3.45","3.29","999","1014.0","11.9","7.4","999.0","99.0","99.00"
"2007","01","05","15","00","199","9.3","11.1","0.86","3.57","3.40","999","1013.1","12.8","7.4","999.0","99.0","99.00"
"2007","01","05","16","00","192","9.2","10.6","1.03","3.70","3.47","999","1011.9","12.9","7.4","999.0","99.0","99.00"
"2007","01","05","17","00","201","10.8","13.3","1.08","3.85","3.51","999","1010.4","13.3","7.5","999.0","99.0","99.00"
"2007","01","05","18","00","218","7.3","9.3","1.14","3.70","3.65","999","1010.9","12.7","7.5","999.0","99.0","99.00"
"2007","01","05","19","00","232","6.5","7.5","0.93","4.35","3.62","999","1010.9","12.5","7.5","999.0","99.0","99.00"
"2007","01","05","20","00","232","6.5","7.9","0.77","3.85","3.37","999","1011.0","12.8","7.5","999.0","99.0","99.00"
"2007","01","05","21","00","221","4.8","5.2","0.58","2.78","3.33","999","1011.7","12.1","7.5","999.0","99.0","99.00"
"2007","01","05","22","00","200","3.0","3.8","0.42","2.63","3.52","999","1012.1","11.3","7.5","999.0","99.0","99.00"
"2007","01","05","23","00","192","5.1","5.7","0.41","3.23","3.78","999","1011.9","11.5","7.5","999.0","99.0","99.00"
"2007","01","06","00","00","169","4.5","5.0","0.38","6.25","3.92","999","1011.9","11.1","7.5","999.0","99.0","99.00"
"2007","01","06","01","00","196","5.2","5.7","0.35","6.25","4.20","999","1012.4","11.8","7.5","999.0","99.0","99.00"
"2007","01","06","02","00","187","5.5","6.0","0.39","5.88","4.46","999","1011.9","11.3","7.5","999.0","99.0","99.00"
"2007","01","06","03","00","180","5.1","5.7","0.39","5.88","4.28","999","1011.2","10.8","7.5","999.0","99.0","99.00"
"2007","01","06","04","00","201","4.3","5.3","0.39","6.25","4.25","999","1011.0","11.1","7.5","999.0","99.0","99.00"
"2007","01","06","05","00","182","3.7","4.6","0.36","6.25","4.11","999","1009.5","10.5","7.5","999.0","99.0","99.00"
"2007","01","06","06","00","173","3.6","4.1","0.35","5.88","3.94","999","1008.8","10.5","7.8","999.0","99.0","99.00"
"2007","01","06","07","00","198","5.4","6.3","0.36","6.25","3.84","999","1008.3","11.9","7.8","999.0","99.0","99.00"
"2007","01","06","08","00","193","6.4","8.8","0.50","2.78","3.18","999","1007.4","12.1","7.7","999.0","99.0","99.00"
"2007","01","06","09","00","198","6.9","7.9","0.61","2.86","3.14","999","1006.5","12.5","7.7","999.0","99.0","99.00"
"2007","01","06","10","00","186","7.8","8.7","0.60","2.78","3.11","999","1005.7","12.3","7.8","999.0","99.0","99.00"
"2007","01","06","11","00","193","6.1","7.3","0.58","2.78","3.12","999","1005.1","12.0","7.8","999.0","99.0","99.00"
"2007","01","06","12","00","186","7.1","8.8","0.50","3.13","3.19","999","1004.5","12.6","7.8","999.0","99.0","99.00"
"2007","01","06","13","00","192","6.9","7.8","0.60","2.94","3.26","999","1004.6","11.9","7.8","999.0","99.0","99.00"
"2007","01","06","14","00","192","6.3","7.0","0.63","2.86","3.33","999","1004.1","11.9","7.8","999.0","99.0","99.00"
"2007","01","06","15","00","196","6.8","7.8","0.60","2.78","3.48","999","1003.3","12.8","7.8","999.0","99.0","99.00"
"2007","01","06","16","00","209","9.7","11.8","0.82","2.94","3.42","999","1001.6","14.0","7.8","999.0","99.0","99.00"
"2007","01","06","17","00","202","8.0","9.6","0.97","3.45","3.62","999","1000.2","13.6","7.8","999.0","99.0","99.00"
"2007","01","06","18","00","206","6.6","7.5","0.78","3.85","3.59","999","999.5","13.2","7.8","999.0","99.0","99.00"
"2007","01","06","19","00","197","6.6","7.3","0.70","3.23","3.53","999","998.8","12.7","7.8","999.0","99.0","99.00"
"2007","01","06","20","00","192","6.2","6.8","0.57","2.56","3.64","999","999.3","12.7","7.8","999.0","99.0","99.00"
"2007","01","06","21","00","200","7.9","8.7","0.55","9.09","3.79","999","999.6","12.9","7.8","999.0","99.0","99.00"
"2007","01","06","22","00","195","7.5","8.5","0.66","2.70","3.54","999","1000.0","12.1","7.8","999.0","99.0","99.00"
"2007","01","06","23","00","219","8.4","9.7","0.66","8.33","3.62","999","1001.5","12.7","7.8","999.0","99.0","99.00"
"2007","01","07","00","00","279","7.3","9.5","0.63","2.86","3.71","999","1004.1","12.3","7.8","999.0","99.0","99.00"
"2007","01","07","01","00","286","9.9","11.5","0.82","3.13","3.52","999","1005.5","12.4","7.8","999.0","99.0","99.00"
"2007","01","07","02","00","278","9.0","10.7","0.92","3.70","3.66","999","1007.0","11.7","7.5","999.0","99.0","99.00"
"2007","01","07","03","00","282","8.9","11.0","1.04","3.85","3.78","999","1008.0","11.4","7.5","999.0","99.0","99.00"
"2007","01","07","04","00","281","10.3","12.0","0.95","3.85","3.70","999","1009.4","11.6","7.5","999.0","99.0","99.00"
"2007","01","07","05","00","276","13.8","17.5","1.10","4.00","3.76","999","1010.8","10.6","7.5","999.0","99.0","99.00"
"2007","01","07","06","00","271","10.0","12.3","1.16","4.35","3.91","999","1012.5","9.6","7.5","999.0","99.0","99.00"
"2007","01","07","07","00","275","11.1","13.3","1.21","4.17","3.86","999","1014.3","9.0","7.4","999.0","99.0","99.00"
"2007","01","07","08","00","274","10.9","12.9","1.17","4.00","3.76","999","1016.1","8.7","7.4","999.0","99.0","99.00"
"2007","01","07","09","00","276","10.4","12.3","1.01","3.70","3.54","999","1017.3","8.3","7.4","999.0","99.0","99.00"
"2007","01","07","10","00","293","10.2","13.6","0.81","3.70","3.42","999","1018.5","8.1","7.4","999.0","99.0","99.00"
"2007","01","07","11","00","286","10.2","12.8","0.87","3.57","3.40","999","1019.7","7.8","7.4","999.0","99.0","99.00"
"2007","01","07","12","00","295","9.8","12.1","0.88","3.33","3.45","999","1021.8","7.1","7.4","999.0","99.0","99.00"
"2007","01","07","13","00","293","8.9","10.4","0.76","3.57","3.52","999","1022.9","7.0","7.4","999.0","99.0","99.00"
"2007","01","07","14","00","296","7.2","8.5","0.74","8.33","3.68","999","1024.7","6.7","7.4","999.0","99.0","99.00"
"2007","01","07","15","00","303","7.7","9.8","0.72","3.33","3.57","999","1025.1","7.1","7.4","999.0","99.0","99.00"
"2007","01","07","16","00","300","7.3","8.9","0.71","3.33","3.42","999","1024.9","7.1","7.4","999.0","99.0","99.00"
"2007","01","07","17","00","286","5.3","7.1","0.66","3.23","3.52","999","1024.3","7.4","7.4","999.0","99.0","99.00"
"2007","01","07","18","00","279","4.5","5.4","0.56","3.03","3.67","999","1023.6","7.5","7.5","999.0","99.0","99.00"
"2007","01","07","19","00","250","3.9","4.6","0.43","9.09","4.01","999","1023.6","7.9","7.5","999.0","99.0","99.00"
"2007","01","07","20","00","275","3.2","3.6","0.35","10.00","5.86","999","1024.3","8.3","7.5","999.0","99.0","99.00"
"2007","01","07","21","00","270","2.1","2.4","0.33","10.00","7.32","999","1025.1","8.7","7.6","999.0","99.0","99.00"
"2007","01","07","22","00","175","0.5","0.7","0.41","9.09","6.38","999","1025.0","8.2","7.5","999.0","99.0","99.00"
"2007","01","07","23","00","154","5.0","6.6","0.40","9.09","7.69","999","1025.1","7.3","7.5","999.0","99.0","99.00"
"2007","01","08","00","00","126","6.1","7.1","0.51","9.09","7.08","999","1024.3","7.4","7.5","999.0","99.0","99.00"
"2007","01","08","01","00","147","5.3","6.2","0.50","10.00","5.40","999","1025.8","7.1","7.5","999.0","99.0","99.00"
"2007","01","08","02","00","176","4.7","5.9","0.48","10.00","5.31","999","1025.2","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","03","00","149","6.0","7.1","0.49","10.00","4.97","999","1023.6","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","04","00","145","8.2","9.6","0.53","9.09","3.58","999","1022.0","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","05","00","149","8.6","9.9","0.76","3.23","3.41","999","1021.3","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","06","00","156","7.2","8.9","0.77","3.70","3.66","999","1021.7","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","07","00","139","7.3","8.6","0.83","4.00","3.64","999","1020.4","6.7","7.4","999.0","99.0","99.00"
"2007","01","08","08","00","106","9.8","12.3","0.93","4.35","3.73","999","1017.4","6.6","7.4","999.0","99.0","99.00"
"2007","01","08","09","00","103","14.0","16.9","1.22","4.35","3.77","999","1013.4","6.9","7.4","999.0","99.0","99.00"
"2007","01","08","10","00","113","14.0","17.7","1.77","4.55","4.26","999","1011.0","7.1","7.4","999.0","99.0","99.00"
"2007","01","08","11","00","111","13.9","16.7","2.05","5.26","4.76","999","1008.2","7.0","7.4","999.0","99.0","99.00"
"2007","01","08","12","00","128","12.1","16.2","2.38","5.88","4.97","999","1007.0","7.4","7.4","999.0","99.0","99.00"
"2007","01","08","13","00","132","9.8","11.9","2.36","6.25","5.12","999","1004.9","7.8","7.4","999.0","99.0","99.00"
"2007","01","08","14","00","137","8.8","10.3","2.08","6.25","5.00","999","1002.7","8.7","7.4","999.0","99.0","99.00"
"2007","01","08","15","00","172","2.0","3.3","1.95","6.25","5.30","999","1001.6","7.9","7.4","999.0","99.0","99.00"
"2007","01","08","16","00","259","4.0","5.3","1.96","7.14","5.57","999","1000.3","7.8","7.4","999.0","99.0","99.00"
"2007","01","08","17","00","257","3.1","4.1","1.83","7.69","5.74","999","998.4","7.5","7.4","999.0","99.0","99.00"
"2007","01","08","18","00","145","2.5","3.3","1.71","7.69","5.72","999","996.0","7.5","7.4","999.0","99.0","99.00"
"2007","01","08","19","00","163","4.8","5.4","1.71","7.69","5.92","999","995.3","8.9","7.3","999.0","99.0","99.00"
"2007","01","08","20","00","255","10.0","12.8","1.42","8.33","5.68","999","996.1","11.1","7.4","999.0","99.0","99.00"
"2007","01","08","21","00","233","6.4","8.0","1.24","8.33","4.88","999","996.9","9.9","7.4","999.0","99.0","99.00"
"2007","01","08","22","00","293","6.2","8.1","1.35","8.33","5.92","999","998.1","9.2","7.2","999.0","99.0","99.00"
"2007","01","08","23","00","280","8.1","10.6","1.40","8.33","5.31","999","999.0","8.6","7.2","999.0","99.0","99.00"
"2007","01","09","00","00","271","7.0","9.2","1.36","8.33","5.13","999","1000.5","8.2","7.1","999.0","99.0","99.00"
"2007","01","09","01","00","285","10.4","13.7","1.17","8.33","5.08","999","1001.1","8.0","7.1","999.0","99.0","99.00"
"2007","01","09","02","00","276","10.8","13.6","1.35","8.33","4.72","999","1001.8","7.1","7.1","999.0","99.0","99.00"
"2007","01","09","03","00","273","11.9","15.3","1.42","8.33","4.49","999","1002.1","6.7","7.1","999.0","99.0","99.00"
"2007","01","09","04","00","286","13.6","17.8","1.45","4.17","4.18","999","1002.3","6.1","7.1","999.0","99.0","99.00"
"2007","01","09","05","00","274","12.8","15.4","1.25","4.35","4.16","999","1002.3","5.6","7.1","999.0","99.0","99.00"
"2007","01","09","06","00","270","12.1","14.6","1.30","4.35","4.11","999","1002.3","5.1","7.1","999.0","99.0","99.00"
"2007","01","09","07","00","268","12.1","14.3","1.21","4.17","3.93","999","1002.8","4.7","7.1","999.0","99.0","99.00"
"2007","01","09","08","00","268","12.1","15.0","1.26","4.00","3.79","999","1003.3","4.3","7.1","999.0","99.0","99.00"
"2007","01","09","09","00","266","10.8","13.6","1.12","3.85","3.76","999","1003.9","4.0","7.1","999.0","99.0","99.00"
"2007","01","09","10","00","267","10.7","12.4","1.07","3.70","3.69","999","1004.2","3.9","7.1","999.0","99.0","99.00"
"2007","01","09","11","00","248","9.9","11.5","0.98","3.70","3.57","999","1004.9","3.4","7.0","999.0","99.0","99.00"
"2007","01","09","12","00","251","10.4","13.0","0.88","3.33","3.46","999","1005.5","3.1","7.0","999.0","99.0","99.00"
"2007","01","09","13","00","254","10.4","13.3","0.88","3.23","3.39","999","1006.1","2.8","7.0","999.0","99.0","99.00"
"2007","01","09","14","00","256","10.7","13.6","0.92","3.45","3.48","999","1006.8","2.7","6.9","999.0","99.0","99.00"
"2007","01","09","15","00","260","10.5","13.6","1.00","3.70","3.64","999","1007.2","3.0","6.8","999.0","99.0","99.00"
"2007","01","09","16","00","258","9.9","12.7","1.12","3.70","3.69","999","1006.8","3.7","7.0","999.0","99.0","99.00"
"2007","01","09","17","00","259","10.9","13.3","1.05","4.00","3.68","999","1006.1","4.3","7.0","999.0","99.0","99.00"
"2007","01","09","18","00","258","10.3","12.7","0.90","3.85","3.61","999","1005.4","5.0","7.0","999.0","99.0","99.00"
"2007","01","09","19","00","243","8.4","10.3","0.89","3.70","3.63","999","1005.5","5.4","7.1","999.0","99.0","99.00"
"2007","01","09","20","00","242","9.7","12.2","0.76","3.33","3.36","999","1005.5","5.9","7.1","999.0","99.0","99.00"
"2007","01","09","21","00","252","9.8","11.8","0.87","3.57","3.48","999","1005.9","5.8","7.1","999.0","99.0","99.00"
"2007","01","09","22","00","243","9.5","11.2","0.91","3.70","3.41","999","1006.4","5.6","7.1","999.0","99.0","99.00"
"2007","01","09","23","00","231","8.1","9.7","0.67","3.23","3.36","999","1007.2","5.3","7.1","999.0","99.0","99.00"
"2007","01","10","00","00","238","8.7","10.2","0.60","2.94","3.16","999","1007.8","5.1","7.0","999.0","99.0","99.00"
"2007","01","10","01","00","244","8.5","10.5","0.62","3.03","3.27","999","1008.0","4.8","7.0","999.0","99.0","99.00"
"2007","01","10","02","00","248","8.6","10.3","0.63","2.86","3.21","999","1008.0","4.7","7.0","999.0","99.0","99.00"
"2007","01","10","03","00","269","8.9","11.3","0.69","3.23","3.26","999","1008.6","4.4","7.0","999.0","99.0","99.00"
"2007","01","10","04","00","271","7.8","9.0","0.62","3.03","3.21","999","1008.8","4.0","7.0","999.0","99.0","99.00"
"2007","01","10","05","00","272","6.9","8.2","0.61","3.33","3.25","999","1008.8","3.6","7.0","999.0","99.0","99.00"
"2007","01","10","06","00","294","9.7","12.3","0.61","3.03","3.19","999","1007.3","3.3","7.0","999.0","99.0","99.00"
"2007","01","10","07","00","312","8.9","10.7","0.72","3.33","3.25","999","1007.3","2.8","7.0","999.0","99.0","99.00"
