"X.YY","MM","DD","hh","mm","WDIR","WSPD","GST","WVHT","DPD","APD","MWD","PRES","ATMP","WTMP","DEWP","VIS","TIDE"
"2008","01","02","21","00","319","11.0","13.5","1.65","6.67","4.72","999","1010.1","-1.3","4.7","-5.5","99.0","99.00"
"2008","01","02","22","00","327","11.7","14.2","1.74","7.14","4.73","999","1011.6","-2.3","4.7","-7.2","99.0","99.00"
"2008","01","02","23","00","325","12.7","15.5","2.00","4.76","4.68","999","1012.9","-3.8","4.7","-8.6","99.0","99.00"
"2008","01","03","00","00","330","12.7","14.9","1.92","4.55","4.63","999","1014.6","-4.7","4.8","-8.8","99.0","99.00"
"2008","01","03","01","00","322","13.2","15.8","2.08","4.76","4.74","999","1016.0","-6.3","4.8","-9.9","99.0","99.00"
"2008","01","03","02","00","323","13.2","15.7","2.10","4.76","4.82","999","1017.2","-8.1","4.8","-11.7","99.0","99.00"
"2008","01","03","03","00","331","12.6","14.6","2.04","5.00","4.70","999","1018.9","-9.0","4.7","-12.5","99.0","99.00"
"2008","01","03","04","00","330","11.4","14.2","1.91","7.14","4.84","999","1020.4","-9.5","4.8","-13.0","99.0","99.00"
"2008","01","03","05","00","325","11.6","15.0","2.04","6.67","4.80","999","1021.1","-10.0","4.7","-13.2","99.0","99.00"
"2008","01","03","06","00","327","10.3","12.5","1.96","6.67","5.03","999","1022.3","-10.1","4.4","-13.3","99.0","99.00"
"2008","01","03","07","00","323","10.7","13.4","1.91","6.67","4.72","999","1022.9","-10.4","4.7","-13.4","99.0","99.00"
"2008","01","03","08","00","321","11.1","14.5","1.94","6.67","4.71","999","1023.9","-10.7","4.4","-13.5","99.0","99.00"
"2008","01","03","09","00","329","11.9","15.0","2.14","7.69","4.80","999","1024.2","-11.2","4.4","-13.7","99.0","99.00"
"2008","01","03","10","00","325","11.4","14.4","2.10","4.76","4.77","999","1025.5","-11.6","4.4","-14.2","99.0","99.00"
"2008","01","03","11","00","325","11.1","13.8","1.87","6.67","4.64","999","1026.7","-11.6","4.7","-14.2","99.0","99.00"
"2008","01","03","12","00","329","11.4","14.1","1.91","4.55","4.69","999","1028.0","-11.6","4.4","-13.8","99.0","99.00"
"2008","01","03","13","00","329","11.6","13.9","1.69","4.35","4.53","999","1028.8","-12.1","4.4","-15.1","99.0","99.00"
"2008","01","03","14","00","337","9.4","12.1","1.60","6.67","4.56","999","1030.3","-12.8","4.7","-15.8","99.0","99.00"
"2008","01","03","15","00","341","7.6","10.5","1.61","6.67","4.71","999","1031.3","-12.8","4.7","-16.4","99.0","99.00"
"2008","01","03","16","00","337","6.8","9.5","1.47","7.14","4.59","999","1031.7","-12.8","4.7","-16.7","99.0","99.00"
"2008","01","03","17","00","325","7.1","9.3","1.35","6.67","4.49","999","1031.6","-12.0","4.4","-16.7","99.0","99.00"
"2008","01","03","18","00","324","8.3","99.0","99.00","99.00","99.00","999","9999.0","-11.4","999.0","-16.4","99.0","99.00"
"2008","01","03","19","00","312","7.8","10.1","1.33","6.67","4.61","999","1031.7","-11.3","4.7","-17.2","99.0","99.00"
"2008","01","03","20","00","316","8.4","10.8","1.24","7.14","4.43","999","1032.0","-10.5","4.4","-16.8","99.0","99.00"
"2008","01","03","21","00","328","8.7","11.6","1.34","3.85","4.41","999","1032.9","-10.0","4.7","-15.2","99.0","99.00"
"2008","01","03","22","00","321","9.4","11.6","1.39","3.70","4.21","999","1033.6","-9.8","4.7","-14.8","99.0","99.00"
"2008","01","03","23","00","320","10.1","13.4","1.49","4.17","4.27","999","1034.6","-9.4","4.7","-14.5","99.0","99.00"
"2008","01","04","00","00","329","9.2","12.0","1.60","4.17","4.29","999","1034.9","-9.9","4.7","-15.0","99.0","99.00"
"2008","01","04","01","00","324","8.4","10.9","1.36","4.00","4.32","999","1035.3","-9.9","4.7","-14.9","99.0","99.00"
"2008","01","04","02","00","322","6.8","10.1","1.36","7.14","4.40","999","1036.1","-10.4","4.7","-15.1","99.0","99.00"
"2008","01","04","03","00","329","6.5","8.1","1.22","6.67","4.47","999","1036.0","-10.5","4.7","-15.0","99.0","99.00"
"2008","01","04","04","00","344","4.8","6.9","1.22","6.67","4.66","999","1036.1","-10.3","4.7","-15.1","99.0","99.00"
"2008","01","04","05","00","332","4.4","5.9","1.12","6.25","4.79","999","1036.0","-10.2","4.7","-15.0","99.0","99.00"
"2008","01","04","06","00","292","2.9","5.0","0.99","6.25","4.66","999","1035.1","-10.2","4.7","-14.1","99.0","99.00"
"2008","01","04","07","00","270","3.3","5.2","0.85","6.67","4.70","999","1035.9","-10.1","4.7","-14.7","99.0","99.00"
"2008","01","04","08","00","262","4.2","6.2","0.76","6.25","4.81","999","1035.9","-10.0","4.7","-14.7","99.0","99.00"
"2008","01","04","09","00","227","4.5","6.1","0.68","5.88","4.85","999","1034.5","-10.2","4.7","-13.8","99.0","99.00"
"2008","01","04","10","00","206","4.5","5.6","0.64","6.25","4.99","999","1033.5","-9.7","4.7","-15.0","99.0","99.00"
"2008","01","04","11","00","240","7.7","9.4","0.64","5.88","4.42","999","1033.6","-9.1","4.7","-14.2","99.0","99.00"
"2008","01","04","12","00","239","7.9","9.2","0.76","2.94","3.68","999","1033.4","-9.0","4.4","-14.4","99.0","99.00"
"2008","01","04","13","00","209","7.7","9.8","0.79","3.23","3.58","999","1031.9","-8.2","4.6","-13.5","99.0","99.00"
"2008","01","04","14","00","231","11.2","13.3","0.96","3.33","3.45","999","1031.7","-6.9","4.7","-11.6","99.0","99.00"
"2008","01","04","15","00","234","11.0","13.3","0.88","3.45","3.44","999","1030.5","-5.5","4.7","-10.5","99.0","99.00"
"2008","01","04","16","00","246","10.9","12.7","1.01","3.85","3.54","999","1029.8","-4.2","4.7","-9.6","99.0","99.00"
"2008","01","04","17","00","257","9.9","12.6","1.01","3.57","3.58","999","1028.8","-2.3","4.7","-9.1","99.0","99.00"
"2008","01","04","18","00","261","10.6","12.2","0.87","3.57","3.47","999","1028.2","-2.4","4.7","-10.1","99.0","99.00"
"2008","01","04","19","00","270","10.0","12.1","0.86","3.70","3.56","999","1028.2","-2.0","4.7","-10.1","99.0","99.00"
"2008","01","04","20","00","259","8.4","10.1","0.80","3.57","3.46","999","1028.1","-0.9","4.7","-8.7","99.0","99.00"
"2008","01","04","21","00","254","8.2","10.3","0.76","3.57","3.49","999","1027.8","-0.4","4.7","-10.4","99.0","99.00"
"2008","01","04","22","00","258","10.5","12.2","0.68","3.45","3.41","999","1027.9","0.2","4.7","-7.0","99.0","99.00"
"2008","01","04","23","00","261","11.0","13.0","0.85","4.00","3.58","999","1028.0","0.0","4.4","-6.9","99.0","99.00"
"2008","01","05","00","00","270","10.5","13.1","0.95","3.85","3.61","999","1027.9","0.1","4.4","-7.0","99.0","99.00"
"2008","01","05","01","00","271","9.4","11.3","0.90","4.17","3.59","999","1028.1","0.1","4.4","999.0","99.0","99.00"
"2008","01","05","02","00","271","8.9","10.6","0.81","3.70","3.56","999","1028.2","0.3","4.5","-6.6","99.0","99.00"
"2008","01","05","03","00","262","8.9","10.6","0.81","3.57","3.44","999","1028.2","0.0","4.7","-7.9","99.0","99.00"
"2008","01","05","04","00","258","9.2","10.9","0.75","3.33","3.33","999","1028.0","-0.3","4.7","-7.8","99.0","99.00"
"2008","01","05","05","00","265","8.5","10.1","0.77","3.33","3.39","999","1027.4","-0.4","4.4","-7.6","99.0","99.00"
"2008","01","05","06","00","267","8.1","9.7","0.69","3.45","3.28","999","1027.2","-0.4","4.4","-7.6","99.0","99.00"
"2008","01","05","07","00","251","8.1","9.8","0.57","3.23","3.18","999","1027.4","-0.7","4.4","-8.7","99.0","99.00"
"2008","01","05","08","00","249","7.3","9.8","99.00","99.00","99.00","999","1027.5","-0.6","4.4","-7.3","99.0","99.00"
"2008","01","05","09","00","245","5.9","7.0","0.42","2.70","3.21","999","1027.4","-0.3","4.4","-7.8","99.0","99.00"
"2008","01","05","10","00","265","5.3","6.4","0.36","2.86","3.39","999","1027.4","-0.3","4.4","-7.8","99.0","99.00"
"2008","01","05","11","00","276","5.8","6.9","0.34","11.11","3.36","999","1028.1","0.3","4.4","-7.5","99.0","99.00"
"2008","01","05","12","00","270","4.1","5.3","0.34","2.86","3.52","999","1028.1","0.4","4.4","-7.1","99.0","99.00"
"2008","01","05","13","00","255","4.5","5.7","0.27","11.11","3.96","999","1028.1","0.6","4.3","-7.1","99.0","99.00"
"2008","01","05","14","00","248","4.9","5.8","0.24","12.50","4.79","999","1028.1","0.3","4.3","-7.7","99.0","99.00"
"2008","01","05","15","00","256","3.8","4.8","0.22","11.11","5.94","999","1028.1","0.5","4.4","-7.1","99.0","99.00"
"2008","01","05","16","00","252","3.7","4.7","0.26","11.11","5.55","999","1027.4","1.2","4.4","-7.1","99.0","99.00"
"2008","01","05","17","00","242","3.0","99.0","99.00","99.00","99.00","999","1026.6","2.0","4.4","-8.5","99.0","99.00"
"2008","01","05","18","00","193","2.8","3.7","0.24","11.11","6.74","999","1025.7","2.6","4.4","-7.6","99.0","99.00"
"2008","01","05","19","00","208","2.1","2.7","0.23","11.11","6.22","999","1025.2","3.2","4.4","-7.2","99.0","99.00"
"2008","01","05","20","00","211","3.8","4.9","0.23","11.11","7.37","999","1025.2","4.0","4.4","-7.1","99.0","99.00"
"2008","01","05","21","00","218","5.4","6.1","0.22","11.11","6.71","999","1025.2","4.2","4.4","-7.6","99.0","99.00"
"2008","01","05","22","00","211","4.6","5.6","0.23","11.11","6.21","999","1025.0","3.9","4.4","-7.8","99.0","99.00"
"2008","01","05","23","00","184","5.1","6.0","0.26","11.11","7.60","999","1024.2","3.9","4.4","-6.8","99.0","99.00"
"2008","01","06","00","00","190","6.5","8.2","0.22","11.11","5.61","999","1023.6","3.6","4.4","-4.5","99.0","99.00"
"2008","01","06","01","00","215","6.4","7.2","0.28","2.50","3.37","999","1023.5","3.9","4.4","-4.9","99.0","99.00"
"2008","01","06","02","00","224","7.3","8.6","0.35","11.11","3.41","999","1023.1","3.9","4.4","-3.4","99.0","99.00"
"2008","01","06","03","00","222","8.7","10.3","0.65","3.03","3.06","999","1022.4","4.1","4.4","-1.7","99.0","99.00"
"2008","01","06","04","00","220","7.2","8.6","0.68","3.03","3.15","999","1022.0","4.3","4.4","-1.2","99.0","99.00"
"2008","01","06","05","00","239","7.4","8.6","0.58","2.86","3.10","999","1021.3","4.5","4.4","-0.9","99.0","99.00"
"2008","01","06","06","00","235","7.3","8.6","0.53","2.86","3.05","999","1021.0","4.3","4.4","-0.4","99.0","99.00"
"2008","01","06","07","00","240","5.9","6.9","0.41","2.63","3.18","999","1021.1","4.4","4.4","-0.4","99.0","99.00"
"2008","01","06","08","00","243","5.3","6.5","0.34","2.50","3.38","999","1021.2","4.3","4.4","-0.5","99.0","99.00"
"2008","01","06","09","00","241","6.5","7.7","0.31","2.50","3.31","999","1021.0","4.4","4.4","0.1","99.0","99.00"
"2008","01","06","10","00","229","6.0","7.2","0.31","2.56","3.35","999","1020.5","4.4","4.6","0.2","99.0","99.00"
"2008","01","06","11","00","223","5.7","6.7","0.37","2.63","3.41","999","1021.1","4.4","4.7","0.4","99.0","99.00"
"2008","01","06","12","00","235","6.0","7.0","0.41","2.63","3.05","999","1021.5","4.1","4.7","0.0","99.0","99.00"
"2008","01","06","13","00","236","4.9","6.0","0.39","2.78","3.07","999","1022.0","3.9","4.7","-0.2","99.0","99.00"
"2008","01","06","14","00","239","4.4","5.1","0.34","2.70","3.10","999","1022.5","3.9","4.7","-0.2","99.0","99.00"
"2008","01","06","15","00","248","4.2","4.9","0.27","2.94","3.52","999","1022.6","4.0","4.7","0.4","99.0","99.00"
"2008","01","06","16","00","241","4.5","5.2","0.24","10.00","3.72","999","1022.6","4.3","4.7","0.6","99.0","99.00"
"2008","01","06","17","00","260","4.2","5.0","0.23","10.00","3.94","999","1022.0","4.4","4.7","0.5","99.0","99.00"
"2008","01","06","18","00","255","4.6","5.2","0.20","10.00","3.80","999","1021.3","4.6","4.7","0.7","99.0","99.00"
"2008","01","06","19","00","237","2.4","2.7","0.22","10.00","4.16","999","1021.1","5.0","4.8","1.0","99.0","99.00"
"2008","01","06","20","00","160","2.0","2.5","0.22","9.09","4.21","999","1021.5","5.5","4.8","2.0","99.0","99.00"
"2008","01","06","21","00","122","1.5","1.7","0.23","9.09","5.70","999","1022.0","5.2","4.8","2.8","99.0","99.00"
"2008","01","06","22","00","220","1.6","1.8","0.23","10.00","5.74","999","1022.5","6.1","4.8","2.5","99.0","99.00"
"2008","01","06","23","00","195","2.7","2.9","0.22","10.00","5.84","999","1022.7","5.9","4.8","2.5","99.0","99.00"
"2008","01","07","00","00","180","2.6","2.9","0.20","11.11","5.89","999","1023.4","5.9","4.8","3.0","99.0","99.00"
"2008","01","07","01","00","180","3.5","3.8","0.21","10.00","5.86","999","1022.7","5.6","4.8","2.8","99.0","99.00"
"2008","01","07","02","00","185","3.9","4.6","0.21","11.11","5.58","999","1022.7","5.1","4.8","2.8","99.0","99.00"
"2008","01","07","03","00","211","3.9","4.5","0.21","11.11","4.98","999","1022.7","5.1","4.7","2.5","99.0","99.00"
"2008","01","07","04","00","197","3.6","4.2","0.23","10.00","4.75","999","1022.6","5.1","4.7","2.7","99.0","99.00"
"2008","01","07","05","00","199","3.7","4.3","0.21","10.00","4.10","999","1022.6","5.1","4.7","3.0","99.0","99.00"
"2008","01","07","06","00","183","2.1","3.0","0.21","10.00","4.77","999","1022.6","5.0","4.7","3.1","99.0","99.00"
"2008","01","07","07","00","206","3.5","4.2","0.21","10.00","5.28","999","1022.7","5.2","4.7","2.6","99.0","99.00"
"2008","01","07","08","00","183","2.5","2.9","0.20","8.33","5.28","999","1022.7","5.1","4.8","2.8","99.0","99.00"
"2008","01","07","09","00","188","3.0","3.5","0.21","10.00","5.43","999","1022.6","5.1","4.8","3.1","99.0","99.00"
"2008","01","07","10","00","180","1.9","2.1","0.22","9.09","5.56","999","1022.6","5.1","4.7","3.0","99.0","99.00"
"2008","01","07","11","00","170","2.9","3.4","0.26","8.33","6.42","999","1022.6","5.1","4.7","3.1","99.0","99.00"
"2008","01","07","12","00","178","4.8","5.4","0.25","10.00","5.80","999","1022.6","5.1","4.7","3.5","99.0","99.00"
"2008","01","07","13","00","186","3.6","4.2","0.29","7.69","5.30","999","1022.6","5.2","4.7","3.5","99.0","99.00"
"2008","01","07","14","00","177","6.3","7.3","0.35","2.63","3.76","999","1022.0","5.6","4.7","3.8","99.0","99.00"
"2008","01","07","15","00","172","6.0","7.2","0.46","2.86","3.34","999","1022.0","6.3","4.8","4.4","99.0","99.00"
"2008","01","07","16","00","254","3.7","4.2","0.42","3.03","3.51","999","1022.1","6.7","4.8","4.6","99.0","99.00"
"2008","01","07","17","00","177","4.4","4.8","0.44","3.33","3.51","999","1020.6","7.0","4.8","4.5","99.0","99.00"
"2008","01","07","18","00","180","3.1","3.9","0.39","10.00","3.72","999","1019.8","7.4","4.8","5.0","99.0","99.00"
"2008","01","07","19","00","217","2.8","3.2","0.34","10.00","3.88","999","1019.7","7.8","4.8","5.4","99.0","99.00"
"2008","01","07","20","00","258","1.6","2.6","0.32","10.00","4.26","999","1019.7","7.9","4.8","5.8","99.0","99.00"
"2008","01","07","21","00","224","2.1","2.4","0.35","9.09","4.15","999","1020.2","7.4","4.8","5.4","99.0","99.00"
"2008","01","07","22","00","260","2.6","2.9","0.37","10.00","4.18","999","1020.4","7.4","4.8","5.6","99.0","99.00"
"2008","01","07","23","00","203","3.7","4.0","0.35","10.00","4.34","999","1021.0","8.0","4.8","5.8","99.0","99.00"
"2008","01","08","00","00","182","3.1","3.5","0.34","10.00","4.36","999","1021.2","7.9","4.8","5.7","99.0","99.00"
"2008","01","08","01","00","199","2.9","3.3","0.34","10.00","4.60","999","1021.2","7.2","4.8","5.3","99.0","99.00"
"2008","01","08","02","00","203","4.2","4.5","0.35","10.00","4.91","999","1021.0","7.2","5.1","5.5","99.0","99.00"
"2008","01","08","03","00","218","4.8","5.5","0.31","7.14","4.54","999","1020.6","7.4","5.1","5.6","99.0","99.00"
"2008","01","08","04","00","238","4.8","5.3","0.33","10.00","4.12","999","1021.0","6.7","5.1","5.1","99.0","99.00"
"2008","01","08","05","00","212","3.4","4.3","0.28","10.00","4.01","999","1020.5","6.8","5.1","5.3","99.0","99.00"
"2008","01","08","06","00","211","3.1","3.7","0.26","10.00","4.28","999","1020.3","7.3","5.1","5.6","99.0","99.00"
"2008","01","08","07","00","194","4.1","4.7","0.28","10.00","4.29","999","1020.3","7.1","5.0","5.5","99.0","99.00"
"2008","01","08","08","00","170","4.7","5.4","0.27","9.09","3.99","999","1020.4","6.6","5.1","5.5","99.0","99.00"
"2008","01","08","09","00","180","5.5","6.2","0.30","9.09","4.39","999","1019.4","7.0","5.1","5.9","99.0","99.00"
"2008","01","08","10","00","200","5.3","5.8","0.31","10.00","4.34","999","1018.9","7.1","5.1","5.8","99.0","99.00"
"2008","01","08","11","00","214","3.6","4.4","0.35","10.00","3.91","999","1019.3","7.7","5.1","6.2","99.0","99.00"
"2008","01","08","12","00","221","3.2","3.8","0.36","3.03","3.62","999","1019.5","7.5","5.1","5.9","99.0","99.00"
"2008","01","08","13","00","220","2.4","2.9","0.37","2.86","3.74","999","1019.5","7.4","5.1","5.9","99.0","99.00"
"2008","01","08","14","00","224","3.4","4.2","0.37","3.03","3.69","999","1019.6","8.7","5.1","6.6","99.0","99.00"
"2008","01","08","15","00","174","3.1","3.3","0.36","10.00","3.87","999","1019.5","7.8","5.1","6.1","99.0","99.00"
"2008","01","08","16","00","186","4.6","4.9","0.37","10.00","3.93","999","1018.9","9.4","5.2","6.9","99.0","99.00"
"2008","01","08","17","00","267","2.9","3.3","0.34","3.03","3.72","999","1017.9","9.9","5.2","6.9","99.0","99.00"
"2008","01","08","18","00","164","2.1","2.7","0.35","3.23","3.79","999","1017.2","10.4","5.6","6.7","99.0","99.00"
"2008","01","08","19","00","216","3.6","4.5","0.35","3.23","3.81","999","1016.5","10.8","5.6","7.1","99.0","99.00"
"2008","01","08","20","00","207","2.5","4.3","0.38","3.03","3.65","999","1016.4","9.4","5.7","6.4","99.0","99.00"
"2008","01","08","21","00","190","5.2","5.8","0.31","3.13","3.90","999","1016.4","10.7","5.6","6.8","99.0","99.00"
"2008","01","08","22","00","188","3.7","4.2","0.30","9.09","3.90","999","1016.4","9.7","5.5","6.8","99.0","99.00"
"2008","01","08","23","00","132","2.9","3.8","0.36","3.45","3.82","999","1015.8","7.3","5.5","5.5","99.0","99.00"
"2008","01","09","00","00","188","4.1","4.8","0.39","3.33","3.64","999","1015.8","8.5","5.2","6.7","99.0","99.00"
"2008","01","09","01","00","199","7.7","8.7","0.56","3.85","3.54","999","1015.0","8.5","5.2","7.3","99.0","99.00"
"2008","01","09","02","00","210","5.9","6.5","0.59","2.94","3.39","999","1014.9","8.2","5.2","7.0","99.0","99.00"
"2008","01","09","03","00","220","7.0","8.3","0.64","3.23","3.34","999","1014.8","8.3","5.2","7.3","99.0","99.00"
"2008","01","09","04","00","210","8.4","9.7","0.64","2.94","3.36","999","1014.1","8.6","5.2","7.5","99.0","99.00"
"2008","01","09","05","00","193","8.3","9.6","0.69","2.86","3.28","999","1013.3","8.8","5.2","7.6","99.0","99.00"
"2008","01","09","06","00","207","9.6","11.6","0.71","3.23","3.27","999","1012.8","9.8","5.2","8.4","99.0","99.00"
"2008","01","09","07","00","204","10.3","11.6","0.81","3.45","3.31","999","1012.2","10.1","5.2","8.7","99.0","99.00"
"2008","01","09","08","00","212","8.6","10.0","0.75","3.03","3.18","999","1012.5","10.0","5.2","8.6","99.0","99.00"
"2008","01","09","09","00","199","8.5","10.6","0.73","3.03","3.28","999","1011.8","10.0","5.2","8.4","99.0","99.00"
"2008","01","09","10","00","193","8.8","12.3","0.59","3.03","3.28","999","1011.0","10.0","5.2","8.5","99.0","99.00"
"2008","01","09","11","00","191","8.4","9.4","0.63","3.03","3.29","999","1010.2","10.1","5.2","9.1","99.0","99.00"
"2008","01","09","12","00","187","7.5","8.3","0.60","3.03","3.33","999","1009.4","9.7","5.2","9.1","99.0","99.00"
"2008","01","09","13","00","198","9.5","11.9","0.81","4.00","3.51","999","1008.7","10.8","5.2","9.8","99.0","99.00"
"2008","01","09","14","00","199","8.2","11.0","0.84","3.57","3.58","999","1008.1","10.2","5.2","9.0","99.0","99.00"
"2008","01","09","15","00","187","8.8","10.8","1.05","4.35","3.79","999","1007.3","10.8","5.2","9.5","99.0","99.00"
"2008","01","09","16","00","190","11.9","14.1","1.15","4.55","3.85","999","1004.9","11.4","5.4","9.7","99.0","99.00"
"2008","01","09","17","00","204","11.6","14.8","1.37","4.55","4.02","999","1003.9","10.9","5.5","9.6","99.0","99.00"
"2008","01","09","18","00","203","9.7","12.0","1.26","4.76","4.08","999","1003.3","10.3","5.4","9.3","99.0","99.00"
"2008","01","09","19","00","207","8.9","10.8","1.13","5.26","3.96","999","1003.5","10.3","5.5","8.9","99.0","99.00"
"2008","01","09","20","00","215","7.9","11.2","0.95","4.55","3.82","999","1003.7","10.3","5.5","8.2","99.0","99.00"
"2008","01","09","21","00","286","10.2","12.0","0.83","3.13","3.51","999","1005.5","10.9","5.5","4.0","99.0","99.00"
"2008","01","09","22","00","276","8.8","10.7","0.85","3.57","3.52","999","1006.9","10.4","5.2","2.6","99.0","99.00"
"2008","01","09","23","00","235","3.9","4.7","0.69","3.70","3.69","999","1008.5","7.7","5.2","3.1","99.0","99.00"
"2008","01","10","00","00","271","9.9","13.6","0.60","3.13","3.61","999","1009.5","10.6","5.2","0.1","99.0","99.00"
"2008","01","10","01","00","271","8.8","14.8","0.86","3.57","3.55","999","1010.9","9.4","5.2","-1.8","99.0","99.00"
"2008","01","10","02","00","272","7.0","8.2","0.97","4.17","3.87","999","1011.7","8.4","5.2","-1.0","99.0","99.00"
