"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
89,1,3,15,309,8.5,10.6,0.6,7.7,4.5,999,1007.1,2.4,4.3,999,99
89,1,3,16,320,7,9.5,0.6,8.3,4.3,999,1006.3,2.3,4.4,999,99
89,1,3,17,287,9.5,11.2,0.6,8.3,5.1,999,1005.5,2.7,4.4,999,99
89,1,3,18,311,7.1,8.8,0.6,8.3,4.9,999,1004.8,2.4,4.4,999,99
89,1,3,19,293,6.8,8.7,0.6,9.1,5.3,999,1004.3,2.1,4.4,999,99
89,1,3,20,291,6.9,8.1,0.7,8.3,6.7,999,1004.7,1.7,4.4,999,99
89,1,3,21,281,6.4,7.9,0.6,9.1,6.8,999,1003.9,1.6,4.4,999,99
89,1,3,22,329,6.2,7.4,0.8,9.1,7.9,999,1003.8,1.2,4.5,999,99
89,1,3,23,345,6.9,8.5,0.9,9.1,7.9,999,1003.2,0.5,4.4,999,99
89,1,4,0,11,5.2,6.5,0.8,9.1,7.7,999,1002.7,0,4.4,999,99
89,1,4,1,19,6.2,7.4,0.9,10,7.5,999,1002.3,-0.7,4.4,999,99
89,1,4,2,10,7.4,8.8,1,9.1,6.7,999,1002,-1,4.4,999,99
89,1,4,3,355,9,10.9,1,9.1,6.8,999,1002.2,-1.9,4.4,999,99
89,1,4,4,360,9,10.7,0.9,9.1,6.6,999,1001.5,-2.7,4.4,999,99
89,1,4,5,7,10.5,13,1.1,10,6.1,999,1000.2,-3.1,4.4,999,99
89,1,4,6,4,9.9,11.9,1.2,9.1,6.2,999,1000.9,-3.4,4.4,999,99
89,1,4,7,360,9.5,11.7,1.4,10,6.3,999,1001.5,-3.7,4.4,999,99
89,1,4,8,356,11.7,14.1,1.4,10,5.8,999,1001,-4.6,4.4,999,99
89,1,4,9,357,12.3,15,1.6,10,5.9,999,1000.8,-5.7,4.4,999,99
89,1,4,10,355,11.4,13.7,1.7,9.1,5.8,999,1001.5,-6.6,4.3,999,99
89,1,4,11,339,10.8,13.5,1.6,10,5.7,999,1002.3,-7.7,4.3,999,99
89,1,4,12,334,10.9,14.1,1.6,10,5.8,999,1003.2,-8.8,4.3,999,99
89,1,4,13,331,11.6,14.2,1.8,11.1,6.1,999,1004.7,-9.9,4.3,999,99
89,1,4,14,329,11.7,14.5,1.6,11.1,5.7,999,1005.4,-10.7,4.3,999,99
89,1,4,15,312,11.2,13.7,1.7,7.1,5.9,999,1005.8,-11,4.3,999,99
89,1,4,16,311,11.8,15.6,1.6,7.1,5.8,999,1005.4,-11,4.3,999,99
89,1,4,17,315,12,15.7,1.7,10,5.5,999,1005.1,-10.8,4.4,999,99
89,1,4,18,323,14.4,17.6,1.7,10,5.8,999,1004.9,-10.2,4.5,999,99
89,1,4,19,305,14.1,16.9,1.7,10,5.3,999,1004.6,-10.1,4.5,999,99
89,1,4,20,312,15.2,19.1,1.9,10,5.5,999,1005.5,-10.4,4.6,999,99
89,1,4,21,321,14.9,19.1,1.7,4.5,5.2,999,1006.8,-10.8,4.7,999,99
89,1,4,22,315,17.1,21.4,1.7,4.5,5,999,1007.3,-11.6,4.7,999,99
89,1,4,23,311,15.6,99,1.5,4.5,5,999,1008.7,-12.7,4.8,999,99
89,1,5,0,302,17.6,23.1,1.8,4.5,4.9,999,1009.2,-13.2,4.9,999,99
89,1,5,1,304,17,99,99,99,99,999,1009.8,-13.9,999,999,99
89,1,5,2,306,16.7,21.1,1.5,4.5,4.7,999,1010.5,-14.1,4.9,999,99
89,1,5,3,311,16.4,19.7,1.5,4.5,4.6,999,1010.8,-14.3,4.8,999,99
89,1,5,4,294,13.3,17.1,1.1,4,4.4,999,1010.5,-14.3,4.8,999,99
89,1,5,5,293,15.3,18.9,1.2,4.3,4.3,999,1009.4,-14.1,4.8,999,99
89,1,5,6,293,15.3,19.5,1.2,4,4.4,999,1009.8,-14.4,4.8,999,99
89,1,5,7,295,16.2,20.5,1.3,4.2,4.4,999,1009.7,-14.2,4.8,999,99
89,1,5,8,286,16,21.9,1.1,4.3,4.2,999,1009.4,-13.8,4.8,999,99
89,1,5,9,296,16.2,21,1.4,4.8,4.5,999,1009.4,-13.3,4.7,999,99
89,1,5,10,295,15.7,20.7,1.4,4.8,4.5,999,1009.5,-12.8,4.7,999,99
89,1,5,11,295,16.2,20.4,1.4,4.5,4.4,999,1009.7,-12.7,4.7,999,99
89,1,5,12,303,15.7,19.9,1.2,4.3,4.3,999,1010.6,-12.7,4.7,999,99
89,1,5,13,307,15.5,19.3,1,4.3,4,999,1011.5,-12.5,4.7,999,99
89,1,5,14,307,14.2,18.2,1,4,3.9,999,1012.6,-11.5,4.7,999,99
89,1,5,15,303,14.7,19.1,1.2,4,4.2,999,1012.5,-10.3,4.7,999,99
89,1,5,16,293,16,19.6,1.1,4.2,4.1,999,1012.5,-9.3,4.7,999,99
89,1,5,17,288,16.3,20.5,1.1,4.3,4.2,999,1012.2,-8.3,4.7,999,99
89,1,5,18,293,14.6,17.6,1.1,4.2,4.1,999,1012.5,-7,4.7,999,99
89,1,5,19,290,16.3,21.1,99,99,99,999,1012.5,-5.9,4.7,999,99
89,1,5,20,293,12.9,15.6,1,4,4,999,1013.3,-5.1,4.7,999,99
89,1,5,21,291,11.6,14,0.9,4,4.1,999,1014.6,-4.6,4.7,999,99
89,1,5,22,303,13,17.1,0.9,4,4.1,999,1015.7,-5.4,4.7,999,99
89,1,5,23,291,11.9,15.7,0.7,3.7,4,999,1017.3,-6.4,4.7,999,99
89,1,6,0,282,10,13.5,0.7,3.8,4.1,999,1018.9,-7.1,4.7,999,99
89,1,6,1,287,10.3,14.7,0.7,3.8,4.2,999,1019.6,-7.4,4.7,999,99
89,1,6,2,300,12.1,16,0.7,3.7,4.2,999,1019.5,-7.8,4.7,999,99
89,1,6,3,310,11.2,13.6,0.7,3.7,4.2,999,1020.5,-8.1,4.7,999,99
89,1,6,4,310,10.5,13.4,0.7,3.7,4.2,999,1021.9,-8.5,4.7,999,99
89,1,6,5,312,9.3,11.9,0.7,3.4,4.2,999,1022.6,-8.9,4.6,999,99
89,1,6,6,322,10.1,12.8,0.6,12.5,4.4,999,1022.2,-9.3,4.5,999,99
89,1,6,7,302,10.5,13.1,0.6,12.5,4.5,999,1023.5,-9.2,4.5,999,99
89,1,6,8,314,8.6,10.7,0.6,12.5,4.6,999,1023.6,-9.6,4.4,999,99
89,1,6,9,303,7,8.5,0.6,11.1,5.3,999,1025,-9.7,4.4,999,99
89,1,6,10,329,7.1,9.1,0.6,12.5,5.9,999,1025.1,-10,4.4,999,99
89,1,6,11,346,6.2,8.3,0.6,12.5,6.4,999,1025.4,-9.7,4.4,999,99
89,1,6,12,2,4.8,6.3,0.6,11.1,6.2,999,1025.8,-9.4,4.4,999,99
89,1,6,13,4,3,4.1,0.6,12.5,6.3,999,1026.8,-9,4.4,999,99
89,1,6,14,13,3.6,5.1,0.5,12.5,5.9,999,1027.9,-8.2,4.5,999,99
89,1,6,15,21,3.2,4.4,0.5,12.5,6.2,999,1028.1,-7.7,4.5,999,99
89,1,6,16,338,1,2.1,0.6,12.5,7.1,999,1027.4,-6.6,4.5,999,99
89,1,6,17,332,2.2,3.2,0.5,12.5,6.8,999,1027.7,-5.8,4.4,999,99
89,1,6,18,334,2.4,3.9,0.5,12.5,7.4,999,1027.4,-5.7,4.4,999,99
89,1,6,19,4,3.1,4.4,0.5,11.1,6.9,999,1026.9,-4.3,4.4,999,99
89,1,6,20,71,5.6,7.3,0.5,11.1,6.6,999,1026.6,-3,4.4,999,99
89,1,6,21,78,5.7,7.5,0.5,11.1,6,999,1027.7,-2.7,4.4,999,99
89,1,6,22,90,5.2,7.2,0.5,11.1,6,999,1028.5,-2.3,4.4,999,99
89,1,6,23,96,7,9.9,0.5,11.1,5.5,999,1028.6,-2,4.4,999,99
89,1,7,0,79,8.8,11,0.5,11.1,4.6,999,1028.2,-1.8,4.4,999,99
89,1,7,1,75,8.5,10.9,0.6,3.6,4.1,999,1028.2,-1.9,4.4,999,99
89,1,7,2,82,8.7,10.8,0.7,4,4,999,1027.8,-1.5,4.4,999,99
89,1,7,3,83,7.8,9.5,0.7,4,4.1,999,1028.5,-1.1,4.4,999,99
89,1,7,4,81,8,10.5,0.8,4.2,4.3,999,1029.4,-0.4,4.4,999,99
89,1,7,5,75,8.3,9.8,0.9,4.8,4.4,999,1029.6,-0.3,4.4,999,99
89,1,7,6,79,9.6,11.3,1.1,4.8,4.6,999,1028.6,-0.3,4.4,999,99
89,1,7,7,76,10.3,11.9,1.1,5,4.6,999,1028.6,0.1,4.4,999,99
89,1,7,8,76,9.3,11.3,1.2,5,4.8,999,1029.1,0.4,4.4,999,99
89,1,7,9,70,8.9,10.4,1.2,5.6,4.8,999,1029.4,0.6,4.4,999,99
89,1,7,10,67,9.3,11.5,1.2,5.3,4.9,999,1028.9,0.8,4.4,999,99
89,1,7,11,62,9.9,11.8,1.4,5.9,5,999,1029.3,1,4.4,999,99
89,1,7,12,65,10.3,12.2,1.5,5.9,4.9,999,1029.6,1.2,4.4,999,99
89,1,7,13,67,9.3,11,1.5,6.2,5.1,999,1030,1.6,4.4,999,99
89,1,7,14,52,9.1,10.6,1.6,5.9,5.2,999,1031.2,2,4.4,999,99
89,1,7,15,62,9.4,11,1.5,5.9,5.2,999,1031.3,1.9,4.4,999,99
89,1,7,16,66,8.7,10.2,1.6,6.7,5.5,999,1031,1.7,4.4,999,99
89,1,7,17,56,8.6,9.8,1.7,6.7,5.8,999,1030,1.6,4.4,999,99
89,1,7,18,56,8.5,10.1,1.7,7.1,5.9,999,1029.2,2,4.4,999,99
89,1,7,19,50,7.9,9.4,1.7,7.7,5.8,999,1029.6,2.4,4.4,999,99
89,1,7,20,13,9.6,11.6,1.5,7.1,5.8,999,1029.7,1.5,4.3,999,99
89,1,7,21,19,9.8,11.1,1.6,8.3,5.8,999,1029.6,0.4,4.3,999,99
89,1,7,22,19,8.7,9.8,1.7,7.7,6,999,1029.5,0.8,4.3,999,99
89,1,7,23,13,8.4,9.5,1.8,8.3,6.2,999,1029.6,1.2,4.3,999,99
89,1,8,0,8,8.7,9.9,2,8.3,6.5,999,1029.9,1.2,4.3,999,99
89,1,8,1,356,8.3,9.6,2.1,8.3,6.6,999,1029.7,-1.2,4.3,999,99
89,1,8,2,360,8.4,99,2.1,9.1,6.6,999,1028.9,-1.6,4.4,999,99
89,1,8,3,347,7.7,9.1,2.2,8.3,6.9,999,1029.4,-2.2,4.4,999,99
89,1,8,4,345,7.5,8.9,2.2,9.1,7.1,999,1029.1,-2.2,4.4,999,99
89,1,8,5,5,6.2,7.4,2,10,7.1,999,1027.4,-1.8,4.4,999,99
89,1,8,6,20,6.2,7.3,2.2,10,7.5,999,1025.9,-1.4,4.4,999,99
89,1,8,7,16,5.3,6.1,2.1,10,7.8,999,1026,-0.7,4.3,999,99
89,1,8,8,32,4.5,5.3,2.2,10,8.1,999,1025,0.1,4.3,999,99
89,1,8,9,50,6.1,7.1,2.1,10,7.7,999,1023.5,1.5,4.3,999,99
89,1,8,10,12,3.9,4.8,2,10,7.5,999,1023.3,2,4.3,999,99
89,1,8,11,285,2.4,3.6,2.2,10,7.8,999,1022.6,-0.4,4.3,999,99
89,1,8,12,259,1.2,1.9,2.1,11.1,7.9,999,1021.9,0,4.3,999,99
89,1,8,13,158,1,2.1,1.9,9.1,7.5,999,1020.1,0.4,4.3,999,99
89,1,8,14,159,3.7,4.9,2,11.1,7.8,999,1019.6,1.6,4.3,999,99
89,1,8,15,155,6.7,8,1.9,11.1,8,999,1017.5,2.4,4.4,999,99
89,1,8,16,157,8.1,9.4,1.8,10,7.9,999,1014.7,2.4,4.4,999,99
89,1,8,17,164,10.4,12.3,1.9,11.1,8,999,1011.5,3.8,4.4,999,99
89,1,8,18,173,10.8,12.8,99,99,99,999,1008.9,6.2,4.4,999,99
89,1,8,19,196,13.5,17.9,1.9,11.1,7.5,999,1007.5,9.1,4.4,999,99
89,1,8,23,205,10.2,99,99,99,99,999,1007,999,4.4,999,99
89,1,9,2,225,11.2,99,99,99,99,999,1008.6,8.7,4.4,999,99
89,1,9,7,271,14.1,99,99,99,99,999,1013.2,999,999,999,99
89,1,9,8,265,11.5,99,99,99,99,999,1014.9,0,999,999,99
89,1,9,10,262,11.7,99,99,99,99,999,9999,999,999,999,99
89,1,9,11,270,10.2,12.2,99,99,99,999,1017.2,2.9,4.4,999,99
89,1,9,13,280,8.7,10.5,99,99,99,999,1018.4,2.4,4.3,999,99
89,1,9,14,267,11.2,13,0.8,10,5.7,999,1019.3,2.3,4.3,999,99
89,1,9,16,263,9.1,99,99,99,99,999,1021.1,2.4,4.4,999,99
89,1,9,17,271,8.5,10.2,99,99,99,999,1020.8,2,4.4,999,99
89,1,9,19,265,11.4,13.7,99,99,99,999,1020.7,999,999,999,99
89,1,9,20,261,12.7,15.5,99,99,99,999,1021.4,1.6,4.3,999,99
89,1,9,21,275,12.3,14.6,99,99,99,999,1022.4,0.9,4.3,999,99
89,1,9,23,272,9.8,12.1,99,99,99,999,1025.3,0.4,4.3,999,99
89,1,10,0,276,9.5,11.6,0.5,10,4.6,999,1026.6,0,4.3,999,99
89,1,10,1,271,9.7,12,0.6,9.1,4.3,999,1027.5,-0.4,4.3,999,99
89,1,10,2,269,9.9,11.9,0.6,10,4.3,999,1028.6,-0.8,4.3,999,99
89,1,10,3,266,9.2,11.3,0.5,10,4.2,999,1029.7,-1.1,4.3,999,99
89,1,10,4,265,9.5,12.5,0.4,10,4,999,1030.2,-1.4,4.3,999,99
89,1,10,5,265,9.3,11.1,0.5,3.3,3.9,999,1030.3,-1.6,4.3,999,99
89,1,10,6,276,8.1,10,0.4,10,4.1,999,1030.5,-1.9,4.3,999,99
89,1,10,7,267,7.6,9.6,0.4,10,4.2,999,1031.8,-2.3,4.3,999,99
89,1,10,8,280,7.9,10.5,0.3,10,3.9,999,1032.8,-2.4,4.3,999,99
89,1,10,9,279,7.3,8.5,0.3,10,4.7,999,1033.5,-2.6,4.3,999,99
89,1,10,10,301,7.5,9,0.3,8.3,4.4,999,1034.1,-3,4.3,999,99
89,1,10,11,309,6.1,7.8,0.3,10,4.5,999,1034.4,-3.2,4.3,999,99
89,1,10,12,320,6.1,7.7,0.3,8.3,5.7,999,1035,-3.4,4.3,999,99
89,1,10,13,325,3.5,4.6,0.3,8.3,6.8,999,1035.1,-3.5,4.3,999,99
89,1,10,14,325,3.4,4.4,0.3,9.1,6.9,999,1036.1,-3.4,4.3,999,99
89,1,10,15,286,1.1,1.9,0.3,9.1,6.3,999,1036.5,-3.1,4.3,999,99
89,1,10,16,227,1.3,1.9,0.3,9.1,6.8,999,1036.1,-3,4.3,999,99
89,1,10,17,197,1.3,2.7,0.3,10,6.7,999,1034.8,-2.6,4.3,999,99
89,1,10,18,187,2,3.2,0.3,10,7.4,999,1034.5,-2,4.3,999,99
89,1,10,19,185,2.6,3.6,0.3,10,7.4,999,1033.8,-1.5,4.3,999,99
89,1,10,20,186,3.9,5.3,0.3,11.1,7.8,999,1033.4,-0.7,4.3,999,99
89,1,10,21,187,5.5,6.7,0.3,10,7.6,999,1033,-0.7,4.3,999,99
89,1,10,22,188,6.3,7.6,0.3,8.3,7,999,1032.3,-1,4.3,999,99
89,1,10,23,203,6.2,7.3,0.3,10,7.3,999,1032.7,-1.1,4,999,99
89,1,11,0,185,5.8,6.8,0.3,8.3,7.7,999,1032.6,-1.4,4,999,99
89,1,11,1,182,6,7.3,0.3,8.3,7,999,1031.4,-1.6,4,999,99
89,1,11,2,204,6.5,7.8,0.4,8.3,6.9,999,1031.9,-1.5,4,999,99
89,1,11,3,197,6.3,8,0.4,9.1,6,999,1031.1,-1.4,4,999,99
89,1,11,4,170,6.1,6.9,0.4,10,5.9,999,1029.7,-1.3,4.1,999,99
89,1,11,5,173,7.2,8.5,0.4,9.1,5,999,1028.3,-0.4,4.1,999,99
89,1,11,6,196,6.7,7.8,0.3,7.7,4.8,999,1028.2,-0.4,4,999,99
89,1,11,7,205,7.5,8.7,0.4,9.1,4.8,999,1027.3,0,4,999,99
89,1,11,8,208,9.3,10.6,0.4,10,4.6,999,1026.7,0.8,4,999,99
89,1,11,9,215,8.9,10.1,0.4,4.2,4,999,1025.8,0.8,4,999,99
89,1,11,10,228,10.5,12,0.4,2.9,3.5,999,1026.2,0.8,4,999,99
89,1,11,11,228,9.8,11.6,0.4,3,3.5,999,1027.1,0.7,3.9,999,99
89,1,11,12,235,9.2,11.1,0.3,2.8,3.5,999,1028,0.9,3.9,999,99
89,1,11,13,241,8.6,9.8,0.3,2.9,3.7,999,1028.7,1.5,3.9,999,99
89,1,11,14,250,9.2,11.5,0.3,3,3.7,999,1030.1,2.6,3.9,999,99
89,1,11,15,278,11.2,13.7,0.3,3.3,3.7,999,1031.2,2.9,3.9,999,99
89,1,11,16,338,12,13.9,0.4,3.3,3.5,999,1032.2,1.9,3.9,999,99
89,1,11,17,317,12.4,16.7,0.6,3.4,3.5,999,1032.6,2.1,4,999,99
89,1,11,18,317,9.9,12.7,0.6,3.6,3.6,999,1033.5,2.4,4,999,99
89,1,11,19,340,9.3,10.8,0.5,3.6,3.5,999,1034.4,2.4,4,999,99
89,1,11,20,334,9.8,12.5,0.4,3.1,3.4,999,1035.7,1.9,4,999,99
89,1,11,21,332,8.8,10.4,0.5,3.4,3.6,999,1036.6,1.3,4,999,99
89,1,11,22,330,7.8,9.3,0.4,3.1,3.5,999,1038,0,3.9,999,99
89,1,11,23,347,7.4,8.8,0.4,3.2,3.6,999,1039.7,-0.7,3.6,999,99
89,1,12,0,341,7.1,8.7,0.3,6.7,4.1,999,1041,-1.1,3.6,999,99
89,1,12,1,341,6.4,7.7,0.5,5.9,4.7,999,1041.6,-1.5,3.6,999,99
89,1,12,2,3,7.6,9.2,0.5,5.3,4.4,999,1041.2,-1.9,3.6,999,99
89,1,12,3,29,7.1,8.6,0.5,5.3,4.2,999,1040.3,-2.2,3.6,999,99
89,1,12,4,6,5.9,6.9,0.6,4.8,4.2,999,1039.6,-1.6,3.6,999,99
89,1,12,5,75,5.5,6.8,0.6,4.5,4.2,999,1040.1,-0.7,3.6,999,99
89,1,12,6,99,4.6,6.4,0.6,5,4.4,999,1039.8,-0.7,3.9,999,99
89,1,12,7,107,5.1,6.9,0.6,5,4.5,999,1039.6,-0.7,3.9,999,99
89,1,12,8,119,5,6.2,0.6,5.3,4.5,999,1039.3,-0.6,3.9,999,99
89,1,12,9,141,5.9,7.7,0.6,5,4.7,999,1038,-0.4,3.6,999,99
89,1,12,10,175,4.2,5.8,0.6,5,4.8,999,1037.5,-0.9,3.6,999,99
89,1,12,11,191,3,4,0.6,4.8,4.8,999,1036.7,-1,3.3,999,99
89,1,12,13,166,7.1,8.1,0.6,5.3,4.8,999,1035.3,0.5,3.1,999,99
89,1,12,14,156,9.3,11.5,0.6,5.3,4.5,999,1033.6,1.1,3.2,999,99
89,1,12,15,159,9.7,11.8,0.7,4,4.3,999,1032.1,1.6,3.2,999,99
89,1,12,16,163,8.7,10.2,0.8,4,4.3,999,1030.4,1.9,3.2,999,99
89,1,12,17,157,7.7,8.8,0.9,4.5,4.5,999,1027.6,1.2,3.7,999,99
89,1,12,18,151,10.6,12.7,0.9,4.3,4.4,999,1024.3,2,4,999,99
89,1,12,20,172,7.9,9.3,1,4.8,4.7,999,1021.1,3.2,4,999,99
89,1,12,21,176,7.7,9.6,99,99,99,999,1019.4,4,4,999,99
89,1,12,22,173,8.5,99,99,99,99,999,9999,999,999,999,99
89,1,12,23,191,8.1,99,99,99,99,999,1015.5,6.4,4,999,99
89,1,13,4,278,3.2,99,99,99,99,999,9999,999,999,999,99
89,1,13,10,999,99,99,99,99,99,999,1008.5,999,999,999,99
89,1,13,11,266,10.3,99,99,99,99,999,9999,999,999,999,99
89,1,13,17,294,10.7,13.6,0.7,3.7,3.8,999,1015,1.6,3.8,999,99
89,1,13,19,295,11.4,14,99,99,99,999,1015.3,2.3,4,999,99
89,1,13,20,295,13.1,99,99,99,99,999,9999,2,999,999,99
89,1,13,21,309,11.4,13.4,0.8,4,3.9,999,1018.4,2,4,999,99
89,1,13,22,303,10.8,13.2,0.6,3.7,3.8,999,1020.3,1.2,4,999,99
89,1,13,23,305,11.5,13.8,99,99,99,999,1022.4,0.8,3.9,999,99
89,1,14,0,296,12.9,16.8,0.7,3.4,4,999,1024,0.4,3.5,999,99
89,1,14,1,299,11.3,14.1,0.7,3.6,3.9,999,1025.4,-0.3,3.5,999,99
89,1,14,2,293,12.7,15.7,0.7,3.6,3.9,999,1027.2,-0.9,3.5,999,99
89,1,14,3,296,11.2,14.1,0.8,3.7,3.9,999,1027.9,-1.4,3.5,999,99
89,1,14,4,303,8,9.8,0.6,3.4,4,999,1029.8,-1.9,3.6,999,99
89,1,14,5,287,8.7,11.4,0.4,11.1,4.4,999,1030.3,-2.2,3.5,999,99
89,1,14,6,285,8.1,9.8,0.4,11.1,4.8,999,1030.3,-2.3,3.5,999,99
89,1,14,7,262,8.1,9.9,0.4,10,4.7,999,1030.9,-2.3,3.5,999,99
89,1,14,8,258,7,8.8,0.4,10,4.3,999,1031.7,999,999,999,99
89,1,14,9,251,9.7,11.7,0.4,10,4.1,999,1031.9,-2.3,3.5,999,99
89,1,14,10,245,6.9,8.2,0.4,10,4.4,999,1031.9,-2.6,3.5,999,99
89,1,14,11,231,5.5,6.6,0.3,10,5.8,999,1032.9,-2.3,3.5,999,99
89,1,14,12,221,5,6.3,0.3,10,7.7,999,1032.8,-2.7,3.5,999,99
