"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
91,1,4,7,274,5.2,6.9,0.6,5.6,5.3,999,1027.5,-1.3,5.9,999,99
91,1,4,8,274,5.9,7.4,0.5,5.9,5.6,999,1028.1,-1.5,6,999,99
91,1,4,9,290,6.7,8.4,0.4,5.9,5.5,999,1028.1,-1.5,6,999,99
91,1,4,10,266,8,10.6,0.4,5.6,5.4,999,1028.1,-1.5,5.9,999,99
91,1,4,11,270,12.1,15.4,0.4,5.9,4.3,999,1028.5,-1.8,5.9,999,99
91,1,4,12,280,11,14.4,0.5,3.1,3.7,999,1028.9,-2.4,5.9,999,99
91,1,4,13,282,11.1,13.8,0.5,3.3,3.7,999,1029.6,-2.3,5.9,999,99
91,1,4,14,283,9.2,11.3,0.4,3.2,3.9,999,1030.3,-1.9,5.8,999,99
91,1,4,15,283,6.7,9,0.3,6.7,4.6,999,1030.4,-1.5,6,999,99
91,1,4,16,288,6.3,8.4,0.3,6.7,5,999,1030.3,-1,6,999,99
91,1,4,17,268,5.3,7.2,0.3,10,4.9,999,1029.6,-0.9,6,999,99
91,1,4,18,246,5.3,7.5,0.3,9.1,5.3,999,1028.6,-0.6,6.1,999,99
91,1,4,19,243,6.9,9.7,0.3,14.3,5.4,999,1028.1,0.1,6.1,999,99
91,1,4,20,249,7.3,9,0.3,10,5,999,1028.1,0.5,6.1,999,99
91,1,4,21,247,6.9,10.3,0.3,14.3,4.4,999,1028.3,0.5,6,999,99
91,1,4,22,221,7.9,10.3,0.3,10,3.9,999,1028.7,0.4,5.9,999,99
91,1,4,23,233,9.8,12.5,0.3,2.7,3.8,999,1029.6,0.3,5.9,999,99
91,1,5,0,240,10,11.9,0.3,9.1,3.8,999,1030,0.2,5.7,999,99
91,1,5,1,227,9.8,11.5,0.3,8.3,3.9,999,1030.7,0.1,5.7,999,99
91,1,5,2,231,9.8,12.5,0.3,2.9,3.7,999,1031.2,-0.2,5.7,999,99
91,1,5,3,227,10,13.9,0.3,3.1,3.8,999,1031.1,-0.3,5.7,999,99
91,1,5,4,231,10.6,12.9,0.3,3.3,3.8,999,1031.1,-0.6,5.7,999,99
91,1,5,5,235,9.5,12.2,0.3,3.3,3.7,999,1031.2,-1,5.8,999,99
91,1,5,6,234,8.1,10.1,0.3,3.2,3.7,999,1031.3,-1.1,5.9,999,99
91,1,5,7,235,7.9,9.8,0.3,11.1,3.9,999,1031.7,-1.3,5.9,999,99
91,1,5,8,241,7.3,9,0.2,10,4.3,999,1032,-1.4,5.9,999,99
91,1,5,9,250,7.9,9.8,0.2,10,4.3,999,1031.9,-1.5,6,999,99
91,1,5,10,259,7.9,10.7,0.2,10,4.5,999,1031.9,-1.8,5.9,999,99
91,1,5,11,262,8.1,10.3,0.2,10,4.4,999,1032.6,-1.8,5.7,999,99
91,1,5,12,266,7.4,9.3,0.2,10,4.1,999,1033.4,-2.1,5.6,999,99
91,1,5,13,259,6.2,7.8,0.2,10,5.4,999,1034.3,-1.5,5.5,999,99
91,1,5,14,251,4.1,6,0.2,10,6.7,999,1034.5,-0.3,5.5,999,99
91,1,5,15,244,4.1,5.5,0.2,9.1,6.8,999,1034.5,-0.7,5.6,999,99
91,1,5,16,243,4.8,6.3,0.2,10,7.9,999,1034.3,-0.4,5.6,999,99
91,1,5,17,234,4.1,5.5,0.2,10,7.1,999,1032.9,0.4,5.6,999,99
91,1,5,18,211,4,5,0.2,9.1,7.6,999,1031.8,1.2,6,999,99
91,1,5,19,200,4.9,6.2,0.2,10,7.3,999,1031.2,1.7,5.8,999,99
91,1,5,20,194,5.8,7.2,0.2,10,8.2,999,1030.4,2.1,5.9,999,99
91,1,5,21,209,5.8,6.9,0.2,11.1,6.9,999,1030.3,2.3,5.9,999,99
91,1,5,22,200,5.9,7.2,0.2,10,7.1,999,1030.1,2.3,5.8,999,99
91,1,5,23,190,7.7,9.7,0.2,10,7.2,999,1029.7,2.3,5.7,999,99
91,1,6,0,201,7.5,8.9,0.2,9.1,5.9,999,1028.9,2.1,5.6,999,99
91,1,6,1,201,6.3,8.3,0.2,10,5.6,999,1028.7,2.3,5.4,999,99
91,1,6,2,198,10.5,12.2,0.3,9.1,3.9,999,1028.1,1.3,5.3,999,99
91,1,6,3,211,7.1,8.5,0.3,3.7,3.7,999,1027.3,0.9,5.4,999,99
91,1,6,4,201,6.2,7.7,0.3,9.1,4.6,999,1026.4,1.2,5.3,999,99
91,1,6,5,192,5.4,6.8,0.2,10,5.2,999,1025.1,1.3,5.4,999,99
91,1,6,6,190,6,7.5,0.2,8.3,6.5,999,1024.2,1.3,5.2,999,99
91,1,6,7,188,7.7,9.5,0.2,9.1,5.6,999,1023.4,1.7,5.3,999,99
91,1,6,8,215,9.5,11,0.2,10,4.7,999,1022.6,2.8,5.3,999,99
91,1,6,9,224,7.3,8.9,0.2,9.1,3.9,999,1022.5,2.8,5.3,999,99
91,1,6,10,230,8.2,9.4,0.2,9.1,5,999,1022.6,2.8,5.4,999,99
91,1,6,11,238,6.1,7.5,0.2,12.5,5.6,999,1023.4,3,5.3,999,99
91,1,6,12,248,5.7,6.9,0.2,9.1,6.5,999,1023.9,3.2,5.2,999,99
91,1,6,13,264,4.8,6.8,0.2,9.1,6.7,999,1024.9,3.3,5.2,999,99
91,1,6,14,302,5.5,6.4,0.2,9.1,6.8,999,1025.7,3.4,5.3,999,99
91,1,6,15,326,5.1,6.3,0.2,10,6.9,999,1026.5,3.4,5.3,999,99
91,1,6,16,352,6.1,7,0.2,10,7.1,999,1026.5,3.5,5.3,999,99
91,1,6,17,322,4,5.2,0.2,10,6.5,999,1026.2,3.3,5.4,999,99
91,1,6,18,318,4.5,5.5,0.2,9.1,6.7,999,1025.7,3.7,5.5,999,99
91,1,6,19,310,4.9,5.9,0.2,10,6.8,999,1025.3,3.4,5.5,999,99
91,1,6,20,302,3.7,4.8,0.2,9.1,6.8,999,1025.6,3.9,5.5,999,99
91,1,6,21,303,4.1,5.1,0.2,11.1,6.4,999,1025.8,3.6,5.6,999,99
91,1,6,22,292,3.5,4.6,0.2,16.7,6.5,999,1026.4,3.7,5.6,999,99
91,1,6,23,269,1.9,2.7,0.2,16.7,6.4,999,1026.5,3.7,5.6,999,99
91,1,7,0,288,3,3.5,0.2,16.7,7.3,999,1027.3,4,5.5,999,99
91,1,7,1,310,5.5,6.7,0.2,14.3,7.8,999,1028,3.9,5.5,999,99
91,1,7,2,327,5.9,6.8,0.2,12.5,7.1,999,1028.1,3.3,5.5,999,99
91,1,7,3,331,7.3,9,0.2,12.5,6.4,999,1028.2,2.9,5.5,999,99
91,1,7,4,334,7.6,8.9,0.3,9.1,5.2,999,1028.6,2.5,5.5,999,99
91,1,7,5,334,8.6,9.7,0.3,10,4.9,999,1028.5,2.2,5.5,999,99
91,1,7,6,337,7.5,8.7,0.3,14.3,4.9,999,1028.7,1.8,5.5,999,99
91,1,7,7,333,6.8,8,0.3,14.3,5,999,1028.8,1.4,5.5,999,99
91,1,7,8,327,7.2,8.3,0.3,8.3,5.1,999,1029.6,1.1,5.6,999,99
91,1,7,9,329,6.3,7.6,0.3,9.1,5.2,999,1029.8,0.8,5.6,999,99
91,1,7,10,345,5.3,6.4,0.3,14.3,5.1,999,1029.8,0.5,5.6,999,99
91,1,7,11,354,7.2,8.5,0.4,8.3,4.6,999,1030.3,0.2,5.6,999,99
91,1,7,12,358,9.4,11.3,0.4,8.3,4.3,999,1031.2,-0.3,5.6,999,99
91,1,7,13,353,8.7,10.4,0.4,3.6,4.2,999,1031.8,-0.4,5.6,999,99
91,1,7,14,350,9.4,11.4,0.4,8.3,4.5,999,1032.8,-0.3,5.6,999,99
91,1,7,15,349,7.2,8.4,0.4,8.3,4.6,999,1032.9,-0.3,5.6,999,99
91,1,7,16,345,6.8,8.5,0.4,7.7,4.7,999,1032.9,-0.2,5.6,999,99
91,1,7,17,339,6.4,8.1,0.4,7.7,4.7,999,1032,-0.2,5.6,999,99
91,1,7,18,315,8.1,10.2,0.5,3.8,4.6,999,1032,-0.2,5.6,999,99
91,1,7,19,338,7.3,10.2,0.5,4.2,4.4,999,1032.2,-0.3,5.6,999,99
91,1,7,20,336,9.8,12.6,0.5,4.2,4.1,999,1032.6,-0.4,5.6,999,99
91,1,7,21,338,9.8,12.1,0.6,4.2,4,999,1032.9,-1,5.6,999,99
91,1,7,22,344,9.2,12,0.5,3.6,4,999,1034.2,-1.8,5.6,999,99
91,1,7,23,344,10.1,12.2,0.6,3.3,4.1,999,1034.8,-2.4,5.6,999,99
91,1,8,0,346,9.5,12.1,0.6,3.6,4,999,1035.9,-3.1,5.6,999,99
91,1,8,1,341,10,12.5,0.7,4.8,4.1,999,1036.5,-4.2,5.5,999,99
91,1,8,2,354,10.8,13.3,0.7,3.7,4,999,1037.5,-5.2,5.5,999,99
91,1,8,3,353,10.5,12.8,0.7,4,4.1,999,1038.1,-5.8,5.5,999,99
91,1,8,4,355,10.6,13.3,0.8,5.3,4.5,999,1038.1,-6.4,5.5,999,99
91,1,8,5,357,10.4,12.8,1.1,6.2,5,999,1038.8,-6.5,5.4,999,99
91,1,8,6,354,10.1,12.2,1.2,6.2,4.9,999,1039,-6.6,5.5,999,99
91,1,8,7,23,9.9,13,1.1,5.9,4.7,999,1039.5,-6.2,5.5,999,99
91,1,8,8,28,11.2,13.5,1.1,6.7,4.7,999,1039.7,-6.2,5.5,999,99
91,1,8,9,24,10.9,14,1.2,6.2,4.7,999,1039.8,-6.4,5.6,999,99
91,1,8,10,24,10.9,13.9,1.1,5.9,4.8,999,1040,-6.6,5.7,999,99
91,1,8,11,45,9.7,12.6,1.1,5.9,4.8,999,1040.8,-6.6,5.7,999,99
91,1,8,12,31,9.4,11.8,1.3,6.7,5.1,999,1041.6,-6.9,5.6,999,99
91,1,8,13,42,8.4,10.7,1.2,6.7,5.2,999,1042.7,-6.9,5.5,999,99
91,1,8,14,40,9.3,12.5,1.4,7.1,5.4,999,1043.7,-7,5.4,999,99
91,1,8,15,40,8.6,11.4,1.2,7.1,5.2,999,1043.9,-7,5.3,999,99
91,1,8,16,35,9,11.5,1.3,6.7,5.3,999,1044.3,-7,5.3,999,99
91,1,8,17,32,9,11.9,1.3,6.2,5.1,999,1043.8,-6.9,5.3,999,99
91,1,8,18,31,8.9,11.9,1.3,6.7,5.4,999,1043.1,-6.7,5.3,999,99
91,1,8,19,48,6.8,9.7,1.1,6.2,5.2,999,1043,-6.2,5.5,999,99
91,1,8,20,31,7.9,10.1,1.1,6.2,5.2,999,1043.3,-6.1,5.5,999,99
91,1,8,21,44,7.7,10.6,1.1,6.2,5.2,999,1042.9,-6.2,5.6,999,99
91,1,8,22,43,8.6,11.8,1.1,6.7,5.1,999,1042.8,-5.8,5.7,999,99
91,1,8,23,71,7.8,10.4,1.1,6.2,5.2,999,1042.7,-5.3,5.8,999,99
91,1,9,0,73,7.7,10.1,1.1,6.7,5.3,999,1042.7,-5.2,5.7,999,99
91,1,9,1,92,6.5,9.2,1.1,7.1,5.4,999,1042.9,-4.9,5.6,999,99
91,1,9,2,71,6.7,8.6,1.1,6.7,5.5,999,1042.7,-4.7,5.5,999,99
91,1,9,3,74,8.3,10.6,1.1,7.1,5.3,999,1042.2,-4.1,5.5,999,99
91,1,9,4,76,7.7,10.8,1.1,7.1,5.3,999,1041.4,-3.7,5.4,999,99
91,1,9,5,88,6.5,10.7,1.1,6.7,5.2,999,1040.7,-3.5,5.3,999,99
91,1,9,6,91,7.1,10.4,1,5.9,5.1,999,1040.5,-2.8,5.3,999,99
91,1,9,7,81,5.1,7.2,1.1,6.2,5.1,999,1039.6,-2.3,5.5,999,99
91,1,9,8,102,7.7,10,1,6.2,5,999,1038.3,-1.6,5.5,999,99
91,1,9,9,119,5.6,7.5,0.9,6.2,5,999,1038.1,-1.3,5.6,999,99
91,1,9,10,121,7.4,9.7,0.9,6.2,4.8,999,1037.4,-0.7,5.6,999,99
91,1,9,11,109,7.4,9.7,0.8,5.9,4.8,999,1036,-0.3,5.6,999,99
91,1,9,12,123,6.3,8.4,0.8,5,4.7,999,1035.7,0.1,5.6,999,99
91,1,9,13,115,6.3,8.2,0.8,5,4.6,999,1035,0.7,5.6,999,99
91,1,9,14,355,9,11.8,0.8,5,4.5,999,1034.9,-2.9,5.5,999,99
91,1,9,15,357,9.1,11.3,0.8,5.9,4.5,999,1034.4,-3,5.2,999,99
91,1,9,16,354,9.5,11.3,0.9,5,4.5,999,1033.1,-2.1,5.2,999,99
91,1,9,17,358,8.9,10.9,0.9,5.3,4.5,999,1032,-2,5.2,999,99
91,1,9,18,73,5.4,6.8,0.9,5.6,4.7,999,1029.8,0.8,5.2,999,99
91,1,9,19,65,5.7,7,0.9,5.6,4.8,999,1028.8,1.6,5.2,999,99
91,1,9,20,4,8.3,9.9,0.9,5.3,4.8,999,1027.9,0.3,5.3,999,99
91,1,9,21,4,8,9.1,1,5.6,4.8,999,1026.7,-0.1,5.4,999,99
91,1,9,22,360,8.4,9.7,1,5.3,4.8,999,1025.8,0,5.3,999,99
91,1,9,23,11,8.3,9.6,1,5.9,5,999,1024.9,0.6,5.4,999,99
91,1,10,0,358,9.6,11.3,1,5.9,5.1,999,1023.9,-0.2,5.5,999,99
91,1,10,1,7,9.1,10.1,1.1,6.7,5.3,999,1022.5,0.2,5.5,999,99
91,1,10,2,4,10.2,12,1.1,7.7,5.2,999,1021.9,0.5,5.5,999,99
91,1,10,3,330,8.6,9.9,1.1,7.1,5.4,999,1021.9,-0.2,5.6,999,99
91,1,10,4,333,8,10.2,1,7.1,5.3,999,1021.9,0.1,5.6,999,99
91,1,10,5,325,8.3,9.7,1,7.7,5.5,999,1022,-0.5,5.6,999,99
91,1,10,6,308,6.7,8,1.1,8.3,5.8,999,1021.6,0,5.6,999,99
91,1,10,7,294,7,8.4,1,7.1,6,999,1021.8,0.2,5.6,999,99
91,1,10,8,304,8.8,10.1,0.9,7.1,5.8,999,1022.1,1,5.7,999,99
91,1,10,9,302,8.6,9.9,0.9,7.7,6,999,1022.6,1.2,5.7,999,99
91,1,10,10,294,7.1,8.4,0.9,7.7,6.2,999,1023.4,1.1,5.7,999,99
91,1,10,11,285,7.4,8.8,0.8,7.7,6.3,999,1023.6,1.9,5.7,999,99
91,1,10,12,257,8.2,10,0.7,7.7,6.5,999,1024.2,2.4,5.6,999,99
91,1,10,13,232,9.5,11,0.7,7.7,6.2,999,1025.5,1.8,5.7,999,99
91,1,10,14,250,8.4,10.3,0.6,7.7,5.9,999,1027.2,2.5,5.6,999,99
91,1,10,15,331,8.9,11.1,0.6,7.7,7,999,1028.6,1.3,5.5,999,99
91,1,10,16,325,10.8,13,0.6,7.7,6.6,999,1029.2,0.7,5.5,999,99
91,1,10,17,318,10.6,12.6,0.6,11.1,5.6,999,1028.8,1,5.5,999,99
91,1,10,18,322,10.6,13.5,0.6,7.1,5.2,999,1028.7,1,5.3,999,99
91,1,10,19,331,11.2,14.1,0.6,10,4.7,999,1029.3,0.5,5.3,999,99
91,1,10,20,310,14,19.6,0.7,3.6,4.2,999,1030.3,0.3,5.3,999,99
91,1,10,21,344,10.2,12.5,0.7,3.6,4.1,999,1031.9,-0.6,5.4,999,99
91,1,10,22,349,10.3,12.5,0.6,3.3,4.2,999,1033.5,-2.4,5.3,999,99
91,1,10,23,358,10.3,13.6,0.7,4.2,4.2,999,1034.9,-4,5,999,99
91,1,11,0,345,11.2,14,0.7,3.7,4,999,1036.2,-5.2,5,999,99
91,1,11,1,337,9.9,12.9,0.6,3.3,4.1,999,1037.4,-6.5,5,999,99
91,1,11,2,325,12.5,15,0.6,3.3,3.8,999,1038,-7.3,4.9,999,99
91,1,11,3,322,12.4,17.2,0.6,3.4,4,999,1038.8,-8,4.9,999,99
91,1,11,4,318,10.9,13.2,0.6,3.4,4.2,999,1040,-8.7,4.9,999,99
91,1,11,5,313,10.4,13.6,0.6,5.9,4.4,999,1040.3,-9.3,4.8,999,99
91,1,11,6,329,9.1,11.2,0.6,5.9,4.4,999,1040.7,-9.9,4.8,999,99
91,1,11,7,322,8.2,11,0.6,5.3,4.6,999,1041.6,-10.3,4.8,999,99
91,1,11,8,336,7.8,10,0.6,10,4.4,999,1042.1,-10.6,4.8,999,99
91,1,11,9,336,6.1,8.1,0.5,5.9,4.8,999,1042.1,-11.1,4.8,999,99
91,1,11,10,347,6.1,7.9,0.6,6.2,5.2,999,1042.4,-11.3,4.9,999,99
91,1,11,11,348,6.5,8.2,0.5,5.9,5,999,1042.7,-11.2,5.1,999,99
91,1,11,12,360,6.6,8.2,0.5,5.9,5,999,1042.2,-11.4,5.2,999,99
91,1,11,13,358,6.4,8.6,0.5,5.9,5,999,1042.9,-11.3,5.2,999,99
91,1,11,14,353,5.4,7.8,0.5,12.5,5.2,999,1043.4,-11,5.2,999,99
91,1,11,15,340,4.7,6.7,0.6,5.9,5.4,999,1044.3,-10.7,5.2,999,99
91,1,11,16,8,4.8,6.3,0.6,11.1,5.6,999,1042.7,-9.7,5.2,999,99
91,1,11,17,4,5.7,7.6,0.5,11.1,5.8,999,1042.3,-9.2,5.2,999,99
91,1,11,18,17,5.2,7.8,0.6,11.1,5.5,999,1041.2,-7.9,5.2,999,99
91,1,11,19,31,6.4,7.8,0.6,5.6,5.4,999,1040.5,-7,5.1,999,99
91,1,11,20,47,6.1,8.6,0.6,5.9,5.1,999,1040.2,-6.4,5,999,99
91,1,11,21,63,7,9.3,0.7,5.9,5,999,1039.2,-6.1,5,999,99
91,1,11,22,66,7.2,9.7,0.7,5.6,4.6,999,1039.2,-5.8,5.1,999,99
91,1,11,23,73,8.6,11,0.7,5.3,4.7,999,1038.1,-5.3,5.1,999,99
91,1,12,0,73,9.3,12,0.8,4.2,4.4,999,1036.7,-4.7,5.2,999,99
91,1,12,1,86,10,12.7,0.8,4.8,4.5,999,1035.7,-4.5,5.2,999,99
91,1,12,2,96,9.7,12.1,0.9,4.2,4.3,999,1034.5,-4.2,5.2,999,99
91,1,12,3,99,13.6,16.1,1,4.8,4.4,999,1032.1,-3.7,5.2,999,99
91,1,12,4,104,12.8,16,1.3,5,4.6,999,1030.3,-3.3,5.1,999,99
91,1,12,5,102,13.9,17.1,1.4,5.6,4.8,999,1028.6,-2.7,4.9,999,99
91,1,12,6,111,12.6,15.7,1.6,5.9,5,999,1026.9,-2,4.9,999,99
91,1,12,7,107,13.6,16.5,1.7,5.9,5.1,999,1025,-1.1,4.8,999,99
91,1,12,8,106,15.1,19.2,1.9,6.2,5.3,999,1022.6,-0.6,4.8,999,99
91,1,12,9,107,15.4,19,2.3,6.7,5.6,999,1020.5,0.1,4.8,999,99
91,1,12,10,105,14.2,18,2.4,7.1,5.8,999,1018.8,0.5,4.9,999,99
91,1,12,11,97,15.5,19.1,2.8,7.1,6,999,1015.8,0.9,5.1,999,99
91,1,12,12,87,15.9,18.5,2.7,7.7,6.2,999,1013.1,1.2,5.2,999,99
91,1,12,13,79,14.9,19.9,2.9,7.7,6.3,999,1011.1,2.5,5.2,999,99
91,1,12,14,71,14.6,17.3,3,8.3,6.5,999,1009.4,3.3,5.2,999,99
91,1,12,15,57,15.3,18.9,2.9,8.3,6.5,999,1007,3.7,5.2,999,99
91,1,12,16,42,16,20.2,2.8,9.1,6.4,999,1004.2,4,5.2,999,99
91,1,12,17,20,16.4,20.4,3.1,10,7,999,1002.8,3.3,5,999,99
91,1,12,18,11,16.4,20.9,3.5,10,7.1,999,1001.8,2.4,4.8,999,99
91,1,12,19,4,15.9,19.1,2.9,9.1,6.5,999,1001.2,-1.4,4.7,999,99
91,1,12,20,356,15.4,17.9,3,10,6.8,999,1002.7,-2.9,4.6,999,99
91,1,12,21,352,13.8,17.3,3.6,10,7.6,999,1003.1,-2.7,4.5,999,99
91,1,12,22,5,13.5,15.8,3.3,10,7.3,999,1003.5,-2.4,4.5,999,99
91,1,12,23,354,10.6,14.1,3.2,10,7.5,999,1004.3,-2,4.5,999,99
91,1,13,0,356,7.6,9.4,3.1,10,7.7,999,1005.1,-3.1,4.5,999,99
91,1,13,1,340,7.7,9.6,3.3,10,8,999,1005.2,-3.1,4.5,999,99
