"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
97,2,12,12,237,4.3,5.5,1.33,7.69,6.08,86,1019.4,-0.8,2.8,999,99
97,2,12,13,206,5.4,6.4,1.38,9.09,6.86,92,1019.4,-0.5,2.8,999,99
97,2,12,14,214,6.2,7.5,1.42,9.09,6.82,93,1019.3,0.1,2.8,999,99
97,2,12,15,208,6.2,7.4,1.41,8.33,6.13,92,1018.8,0.7,2.8,999,99
97,2,12,16,199,6.3,7.7,1.32,8.33,5.94,85,1018.1,1.3,2.8,999,99
97,2,12,17,210,7.2,9.5,1.33,8.33,5.87,87,1017,2.3,2.8,999,99
97,2,12,18,204,7.1,10,1.42,8.33,5.7,86,1015.7,2.5,2.9,999,99
97,2,12,19,201,7.2,8.6,1.38,9.09,5.43,84,1014.9,2.3,3.1,999,99
97,2,12,20,218,7.7,9.2,1.38,9.09,5.68,84,1014.2,2.8,3.1,999,99
97,2,12,21,206,7.1,9,1.52,9.09,5.94,90,1014.5,2.7,3.1,999,99
97,2,12,22,206,8,9.7,1.47,10,5.65,87,1014.2,2.4,3.1,999,99
97,2,12,23,212,8.3,10.3,1.52,11.11,6.06,79,1014.3,2.1,3.1,999,99
97,2,13,0,211,7.6,8.8,1.53,11.11,5.89,82,1014.9,1.7,3.1,999,99
97,2,13,1,216,6.6,8,1.33,11.11,6,80,1015.6,1.6,2.9,999,99
97,2,13,2,233,6.7,8.5,1.4,10,7.14,84,1015.8,1.5,2.8,999,99
97,2,13,3,244,7.3,8.8,1.43,10,6.43,89,1016,1.3,2.8,999,99
97,2,13,4,234,7.8,9.3,1.38,10,6.58,84,1015.8,1.3,2.8,999,99
97,2,13,5,244,9,10.8,1.26,11.11,5.64,92,1016.1,1.3,2.8,999,99
97,2,13,6,255,8.1,9.9,1.21,11.11,4.98,86,1016.7,1.5,3.1,999,99
97,2,13,7,278,8.3,10.4,1.18,11.11,5.15,86,1017.7,1.3,3.2,999,99
97,2,13,8,299,11.1,13.7,1.17,11.11,5.03,92,1018.5,1.2,3.4,999,99
97,2,13,9,299,11.6,13.9,1.19,11.11,4.34,103,1019.6,0.8,3.5,999,99
97,2,13,10,298,12.1,15.8,1.45,11.11,4.57,92,1021.7,0.4,3.5,999,99
97,2,13,11,301,13.2,15.7,1.53,11.11,4.43,102,1024,-1.3,3.5,999,99
97,2,13,12,305,13.2,16.4,1.69,4.76,4.49,312,1026.7,-2.7,3.5,999,99
97,2,13,13,305,12.9,15.9,1.77,4.35,4.44,311,1029.2,-3.8,3.5,999,99
97,2,13,14,299,12.5,14.9,1.66,4.55,4.4,316,1031.1,-4.2,3.3,999,99
97,2,13,15,303,11.8,15.3,1.58,4.55,4.4,316,1032,-4.7,3.5,999,99
97,2,13,16,300,9.4,11.4,1.44,4.35,4.41,317,1034.2,-4.6,3.5,999,99
97,2,13,17,312,8,9.8,1.23,10,4.41,90,1034.5,-4.1,3.6,999,99
97,2,13,18,326,7.8,9.7,1.15,11.11,4.38,87,1034.6,-3.5,3.6,999,99
97,2,13,19,308,5.7,7.8,1,10,4.45,96,1035,-3.3,3.6,999,99
97,2,13,20,338,4.7,6.5,0.95,11.11,4.95,95,1035,-2.6,3.6,999,99
97,2,13,21,2,2.3,4.2,0.9,11.11,5.03,90,1035.1,-2.2,3.5,999,99
97,2,13,22,24,1.1,2.3,0.96,11.11,6.18,87,1035.2,-2.2,3.5,999,99
97,2,13,23,12,1.2,2,0.79,11.11,5.85,84,1035.9,-2.6,3.5,999,99
97,2,14,0,25,1.9,2.9,0.79,11.11,6.06,89,1036.6,-2.3,3.5,999,99
97,2,14,1,191,1.5,2.5,0.68,11.11,5.8,82,1038.1,-2.3,3.2,999,99
97,2,14,2,191,1.9,3,0.69,10,5.99,77,1038.2,-1.9,3.2,999,99
97,2,14,3,86,2.6,3.7,0.71,10,5.91,74,1036.8,-1.8,3.2,999,99
97,2,14,4,87,3.6,4.8,0.71,11.11,6.12,79,1036.1,-1.5,3.2,999,99
97,2,14,5,119,4,5.1,0.73,11.11,5.72,82,1037.5,-1.1,3.2,999,99
97,2,14,6,111,4.3,5.3,0.73,11.11,5.75,83,1036.1,-1.1,3.2,999,99
97,2,14,7,113,6.3,7.4,0.7,11.11,5.2,84,1034.6,-0.8,3.2,999,99
97,2,14,8,118,5.8,7.4,0.79,11.11,4.7,87,1034.5,-0.6,3.5,999,99
97,2,14,9,140,5.9,7.6,0.75,11.11,4.32,72,1033.9,-0.4,3.5,999,99
97,2,14,10,148,5.1,6.2,0.73,11.11,4.47,77,1034.5,-0.3,3.5,999,99
97,2,14,11,154,6.8,8.6,0.76,11.11,4.22,76,1033.6,0.1,3.5,999,99
97,2,14,12,138,6.4,7.7,0.77,11.11,4.06,75,1032.7,0.5,3.5,999,99
97,2,14,13,139,7.3,8.4,0.85,3.57,3.89,136,1031.8,0.9,3.5,999,99
97,2,14,14,131,9.1,11.2,1.02,4.17,3.99,131,1029.2,1.6,3.5,999,99
97,2,14,15,131,10,11.7,1.16,4,4.07,131,1028.4,2,3.5,999,99
97,2,14,16,127,9.5,11.2,1.25,4.35,4.15,130,1027.1,1.7,3.5,999,99
97,2,14,17,119,10.2,12.4,1.33,4.76,4.31,122,1024.2,2.3,3.5,999,99
97,2,14,18,121,10.6,12.3,1.51,4.55,4.4,129,1021.1,2.8,3.5,999,99
97,2,14,19,123,10.6,13,1.57,5.88,4.57,107,1017.5,3.5,3.5,999,99
97,2,14,20,126,11.6,14.2,1.92,6.25,4.85,109,1013.5,4.1,3.5,999,99
97,2,14,21,133,9.4,11,2.08,6.67,5.14,102,1011.1,4.4,3.6,999,99
97,2,14,22,173,3.8,4.7,2.11,7.14,5.18,109,1009.8,4.7,3.5,999,99
97,2,14,23,175,2,2.5,1.91,7.69,5.52,98,1008.5,4.7,3.5,999,99
97,2,15,0,273,4.8,6.3,1.93,6.25,5.75,118,1009.5,3.7,3,999,99
97,2,15,1,261,6,7.8,1.76,9.09,6.11,96,1010.4,3.2,2.9,999,99
97,2,15,2,247,6.7,8.4,1.68,9.09,6.07,99,1011.5,2.5,2.8,999,99
97,2,15,3,245,5.4,6.5,1.47,8.33,5.64,99,1011.7,2.3,2.9,999,99
97,2,15,4,237,5.6,7,1.32,8.33,6.04,103,1011.6,2.1,3.1,999,99
97,2,15,5,220,6.3,7.3,1.14,9.09,6.36,97,1011.3,2.4,3.1,999,99
97,2,15,6,218,6.5,7.8,1.13,7.69,6.06,102,1011.4,2.9,3.2,999,99
97,2,15,7,232,4.1,4.8,1.15,8.33,5.94,101,1011.1,3.2,3.1,999,99
97,2,15,8,242,3.7,4.6,1.03,7.69,6.43,103,1009.5,3.2,3.2,999,99
97,2,15,9,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,15,10,238,4.7,5.6,0.89,7.69,6.51,93,1009.7,3.1,3.2,999,99
97,2,15,11,236,4.9,5.7,0.85,7.69,6.27,108,1010.3,3,3.2,999,99
97,2,15,12,218,4.5,5.3,0.86,7.69,6.38,98,1010.1,2.8,3.2,999,99
97,2,15,13,238,4.7,5.5,0.82,8.33,6.44,97,1010.5,2.9,3.2,999,99
97,2,15,14,249,5.9,6.9,0.79,10,7.01,89,1010.4,3.1,3.3,999,99
97,2,15,15,246,5,6.2,0.8,8.33,6.81,91,1010.2,3.1,3.3,999,99
97,2,15,16,245,5.6,6.5,0.84,9.09,7.28,86,1011.1,3.5,3.2,999,99
97,2,15,17,270,5.8,7.2,1.02,8.33,7.31,97,1009.5,3.9,3.1,999,99
97,2,15,18,275,6.7,8.4,1.02,10,6.04,87,1009.4,4,3.1,999,99
97,2,15,19,273,6.7,8,1.15,10,5.31,95,1008.8,4.3,3.1,999,99
97,2,15,20,285,6.6,8.2,1.1,9.09,5.29,102,1009.4,4.6,3.2,999,99
97,2,15,21,291,6.8,8.7,0.94,9.09,5.3,97,1009.8,4.4,3.2,999,99
97,2,15,22,282,7.5,9,1.05,10,4.33,98,1010.9,4.3,3.2,999,99
97,2,15,23,290,6.8,8.1,0.99,10,4.15,113,1012.5,3.9,3.2,999,99
97,2,16,0,268,6.7,8.3,0.88,11.11,4.36,107,1013.6,3.6,3.2,999,99
97,2,16,1,251,7.7,10.3,0.94,10,5.15,93,1014.1,3.5,3.2,999,99
97,2,16,2,263,9.3,11.1,1.08,10,4.74,97,1015,3.4,3.2,999,99
97,2,16,3,270,10.7,13.4,1.09,10,4.55,97,1015.6,3.1,3.2,999,99
97,2,16,4,257,9.7,11.5,1.02,10,4.49,88,1016.1,3.1,3.2,999,99
97,2,16,5,253,9,10.5,0.98,11.11,4.41,94,1016.7,2.8,3.1,999,99
97,2,16,6,250,8.4,10.9,0.79,10,4.01,103,1017.5,2.3,3.1,999,99
97,2,16,7,268,10.2,12.1,0.91,10,3.96,86,1018.5,2.1,3.1,999,99
97,2,16,8,275,11.3,13.2,0.97,3.85,3.91,281,1019.2,1.7,3.1,999,99
97,2,16,9,272,10.4,12.8,1,3.85,3.93,285,1021.1,1.2,3.1,999,99
97,2,16,10,275,8.8,10.6,0.99,3.7,3.87,281,1022.6,0.6,3.1,999,99
97,2,16,11,277,8.5,10.1,0.84,11.11,3.88,93,1023.5,0,3.2,999,99
97,2,16,12,315,6.7,8,0.78,11.11,3.82,92,1024.3,-0.5,3.2,999,99
97,2,16,13,298,8.6,10,0.79,10,3.81,94,1025.8,-1,3.2,999,99
97,2,16,14,294,8.6,10.5,0.77,10,3.85,107,1027.1,-1.4,3.2,999,99
97,2,16,15,296,7.3,9.5,0.77,3.33,3.67,295,1028.3,-1.7,3.2,999,99
97,2,16,16,297,6.4,8,0.66,11.11,4.05,94,1028.4,-1.6,3.2,999,99
97,2,16,17,307,6.3,7.9,0.65,11.11,3.91,95,1028.3,-1.5,3.2,999,99
97,2,16,18,323,3.9,5.4,0.55,11.11,3.92,100,1027.9,-1.2,3.2,999,99
97,2,16,19,355,2.6,3.8,0.44,11.11,4.7,82,1027.4,-0.8,3.2,999,99
97,2,16,20,33,5.9,7,0.45,10,5.58,85,1027.4,-1.5,3.2,999,99
97,2,16,21,38,6.4,8,0.48,11.11,4.18,93,1027.4,-1.3,3.2,999,99
97,2,16,22,35,5.6,7.6,0.56,10,3.81,94,1027.4,-1.3,3.5,999,99
97,2,16,23,19,4.5,6.1,0.58,10,3.88,100,1028.1,-1.4,3.5,999,99
97,2,17,0,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,17,1,47,4.7,6.4,0.58,11.11,4.23,78,1028.1,-1.4,3.2,999,99
97,2,17,2,59,4.4,5.9,0.55,10,4.27,89,1028.1,-1.2,3.2,999,99
97,2,17,3,50,3.4,5.5,0.48,10,4.15,89,1027.6,-1.5,3.1,999,99
97,2,17,4,86,3.5,4.6,0.5,10,4.92,75,1027.4,-2.3,2.9,999,99
97,2,17,5,44,4.8,5.8,0.45,9.09,4.8,85,1026.7,-2.3,2.8,999,99
97,2,17,6,35,5.5,6.5,0.47,9.09,4.07,90,1026.4,-1.9,2.8,999,99
97,2,17,7,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,17,8,26,10.7,12.5,0.66,2.86,3.44,25,1024.2,-1.3,2.8,999,99
97,2,17,9,22,12.7,14.9,1.29,4.55,3.89,38,1023.8,-1.5,3.1,999,99
97,2,17,10,17,14.3,17.2,2.24,5.56,4.92,40,1024.1,-1.9,3.2,999,99
97,2,17,11,21,14.6,18.5,2.9,6.67,5.58,43,1025,-2.3,3.5,999,99
97,2,17,12,20,14.5,18.2,2.97,7.14,5.75,43,1026,-2.7,3.5,999,99
97,2,17,13,11,14.5,18,2.98,7.69,5.74,52,1027.9,-3.4,3.5,999,99
97,2,17,14,5,13.5,15.9,3.12,7.69,6.18,48,1029.4,-4.2,3.5,999,99
97,2,17,15,3,12.6,15.9,3.35,7.69,6.14,46,1030.9,-4.8,3.5,999,99
97,2,17,16,357,11.7,14.2,2.95,7.69,5.88,55,1032,-5.8,3.5,999,99
97,2,17,17,352,8.5,10.4,2.53,7.69,5.72,52,1032.7,-6.2,3.5,999,99
97,2,17,18,348,6.2,8.2,2.61,8.33,6.15,65,1032.6,-5.9,3.5,999,99
97,2,17,19,7,5.3,7.2,2.4,8.33,6.07,64,1032.4,-5.5,3.5,999,99
97,2,17,20,18,5.4,7.5,2.35,7.69,6.2,63,1032,-5,3.5,999,99
97,2,17,21,35,3.2,4.6,1.96,7.14,5.76,64,1032,-4.3,3.5,999,99
97,2,17,22,104,0.8,1.6,1.83,7.69,5.66,69,1032.7,-4.2,3.5,999,99
97,2,17,23,145,2.5,4.4,1.65,7.14,5.7,65,1032.8,-4,3.3,999,99
97,2,18,0,165,4.4,5.6,1.5,7.14,5.74,70,1033.1,-3.2,3.2,999,99
97,2,18,1,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,18,2,191,9.2,10.9,1.38,6.67,4.92,67,1032,-2.4,3.4,999,99
97,2,18,3,196,8.9,10.6,1.36,7.14,4.77,77,1031.8,-2.6,3.5,999,99
97,2,18,4,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,18,5,198,9,11.1,1.21,7.69,4.79,85,1030.4,-1.6,3.2,999,99
97,2,18,6,206,10.7,13.2,1.05,7.69,4.44,84,1029.9,-0.9,3.2,999,99
97,2,18,7,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,18,8,209,10.8,12.7,1.13,7.69,4.06,87,1027.4,0.8,3.2,999,99
97,2,18,9,213,11.4,14.7,1.22,7.69,4,96,1026.5,1.3,3.2,999,99
97,2,18,10,213,11.2,13.2,1.22,3.85,3.86,208,1025.8,1.6,3.2,999,99
97,2,18,11,215,10.7,12.7,1.09,3.85,3.84,202,1025.4,2,3.2,999,99
97,2,18,12,214,10.9,13.3,1.05,3.7,3.79,239,1024.5,2.3,3.3,999,99
97,2,18,13,218,11,13,1.03,3.57,3.65,240,1024.4,2.7,3.5,999,99
97,2,18,14,224,11.4,13.8,0.97,3.45,3.58,223,1023.8,3.2,3.5,999,99
97,2,18,15,218,10.6,12.5,0.95,3.57,3.47,238,1023.5,4,3.5,999,99
97,2,18,16,219,9.4,10.8,0.9,3.45,3.44,229,1022.7,5.1,3.5,999,99
97,2,18,17,220,8.3,10.2,0.84,3.33,3.32,225,1021.2,6.2,3.5,999,99
97,2,18,18,220,9.4,11.5,0.86,3.23,3.32,219,1019.6,7.4,3.5,999,99
97,2,18,19,225,8.5,10.8,0.86,3.7,3.45,212,1018.7,8.1,3.5,999,99
97,2,18,20,217,8.8,10.6,0.86,3.45,3.45,222,1017.4,8.4,3.5,999,99
97,2,18,21,211,10.3,13.4,1.01,3.7,3.5,230,1016.6,8.3,3.5,999,99
97,2,18,22,203,9.5,12.5,1.03,3.85,3.63,226,1015.9,6.7,3.5,999,99
97,2,18,23,197,9.9,12.1,1.23,3.85,3.84,214,1015.7,6.4,3.5,999,99
97,2,19,0,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,19,1,213,8.3,9.8,1.17,4.76,3.89,155,1015.2,6.3,3.5,999,99
97,2,19,2,218,10.3,12.2,1.07,3.33,3.69,219,1014.1,7,3.5,999,99
97,2,19,3,228,11.3,13.9,1.25,3.7,3.81,214,1014.1,7.2,3.5,999,99
97,2,19,4,220,12,14,1.14,3.7,3.68,231,1013.1,7.1,3.5,999,99
97,2,19,5,222,11.1,13.1,0.95,3.7,3.66,224,1013.2,7,3.4,999,99
97,2,19,6,222,10.2,11.8,0.9,3.45,3.43,218,1013.3,7.4,3.2,999,99
97,2,19,7,219,9.6,11.1,0.73,3.23,3.27,220,1012.9,7.4,3.2,999,99
97,2,19,8,217,8.5,9.7,0.73,3.33,3.36,231,1012.7,7.5,3.2,999,99
97,2,19,9,195,6.1,7.1,0.73,3.33,3.4,215,1013.2,7.2,3.2,999,99
97,2,19,10,196,7.4,8.5,0.59,3.23,3.36,198,1013.3,7,3.2,999,99
97,2,19,11,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,19,12,196,6.2,6.8,0.66,3.03,3.31,199,1012.7,6.7,3.1,999,99
97,2,19,13,199,6.1,7.1,0.73,3.23,3.44,195,1012.8,7.1,3.1,999,99
97,2,19,14,210,6.1,6.9,0.69,3.33,3.5,200,1012.6,7.1,3.2,999,99
97,2,19,15,208,3.5,4.1,0.59,3.12,3.37,203,1012.3,7.4,3.2,999,99
97,2,19,16,192,4.1,4.6,0.54,2.78,3.45,209,1011.7,7.9,3.2,999,99
97,2,19,17,156,3.2,3.7,0.39,10,3.77,91,1010.5,8.2,3.4,999,99
97,2,19,18,238,4.9,5.7,0.32,11.11,4.37,78,1009.3,9.8,3.5,999,99
97,2,19,19,237,4.7,5.1,0.34,11.11,4.09,87,1008.4,10.1,3.5,999,99
97,2,19,20,239,4,4.4,0.41,10,4,83,1007.8,9.6,3.6,999,99
97,2,19,21,225,5.8,7,0.43,11.11,3.74,71,1007.1,10.8,3.6,999,99
97,2,19,22,256,5.5,6.2,0.45,2.5,3.47,82,1006.5,10.5,3.5,999,99
97,2,19,23,227,6,8,0.46,10,3.68,79,1006.5,9.4,3.5,999,99
97,2,20,0,202,5.2,6.5,0.56,2.63,3.34,89,1006.4,9.2,3.5,999,99
97,2,20,1,182,4.8,5.4,0.53,2.86,3.37,214,1005,8,3.5,999,99
97,2,20,2,205,6.1,6.6,0.41,11.11,3.6,75,1004.7,8.7,3.5,999,99
97,2,20,3,239,8.6,12.3,0.45,3.33,3.44,146,1004.9,9.7,3.5,999,99
97,2,20,4,263,9.1,10.9,1.13,4.35,3.61,257,1006.9,8.7,3.5,999,99
97,2,20,5,268,9.7,14.6,1.17,4.17,3.78,279,1007,7.9,3.5,999,99
97,2,20,6,270,10.3,13.8,1.15,4.17,3.78,290,1008,7.8,3.3,999,99
97,2,20,7,268,16.2,20,1.38,4.55,4,285,1008.6,7.8,3.2,999,99
97,2,20,8,264,13.8,18.6,1.57,5.26,4.2,284,1010.1,6.1,3.2,999,99
97,2,20,9,273,12.1,15.6,1.38,4.76,4.01,283,1012.9,5.2,3.2,999,99
97,2,20,10,280,12.1,14.7,1.31,4.55,4.02,285,1015.4,4.4,3.2,999,99
97,2,20,11,287,10.2,12.2,1.15,4.55,3.83,287,1018.1,4,3.3,999,99
97,2,20,12,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,20,13,315,12,14.2,1.23,4,3.85,312,1022.8,2.8,3.5,999,99
97,2,20,14,314,10.8,12.9,1.3,4.35,3.97,339,1025.2,1.6,3.5,999,99
97,2,20,15,311,7.8,9.4,1.19,4.35,3.92,347,1026.7,1.2,3.5,999,99
97,2,20,16,317,6.1,7.1,0.87,3.85,3.64,356,1028.3,1.6,3.5,999,99
97,2,20,17,322,3.4,4.7,0.65,3.45,3.48,359,1028.6,1.9,3.5,999,99
97,2,20,18,319,0.7,1.4,0.51,2.86,3.63,325,1028.3,2.5,3.6,999,99
97,2,20,19,112,4.1,5.4,0.57,6.67,4.86,39,1028.8,1.6,3.7,999,99
97,2,20,20,118,2.7,3.9,0.67,5.88,5.25,34,1029.3,1.8,3.6,999,99
97,2,20,21,128,6.3,7.6,0.63,5.88,5.03,31,1028.9,2,3.6,999,99
97,2,20,22,131,6.3,7.4,0.68,5.56,4.17,37,1029.7,1.7,3.5,999,99
97,2,20,23,140,7.8,8.9,0.72,5.88,3.92,40,1029.1,2,3.5,999,99
97,2,21,0,153,8.6,10.1,0.81,3.03,3.67,122,1029.9,2,3.5,999,99
97,2,21,1,163,9.2,10.8,0.93,3.33,3.63,138,1029.5,2.3,3.5,999,99
97,2,21,2,168,9.9,11.8,0.96,3.57,3.84,147,1028.9,1.9,3.5,999,99
97,2,21,3,169,10.9,12.9,1.13,4,3.98,154,1028.3,1.9,3.5,999,99
97,2,21,4,166,11.3,13.1,1.2,4.17,4.01,152,1027.2,1.9,3.5,999,99
97,2,21,5,173,9.4,10.9,1.11,4.35,4.01,149,1027.1,1.7,3.5,999,99
97,2,21,6,174,9.6,11.5,1.01,4.76,4.1,138,1025.8,2,3.5,999,99
97,2,21,7,178,10.7,12.6,1.05,4.17,4.04,142,1024.2,2.1,3.5,999,99
97,2,21,8,190,10,11.8,1.09,4.55,4.08,138,1023.5,2.7,3.5,999,99
97,2,21,9,183,8.3,9.6,1,4,3.94,144,1022.4,3.2,3.5,999,99
97,2,21,10,186,7.2,8.9,0.98,4.17,4.1,137,1022,3.6,3.5,999,99
97,2,21,11,186,7.4,8.9,0.96,4.55,4.11,136,1020.8,4,3.5,999,99
97,2,21,12,194,7.9,10.4,0.83,4.55,3.98,127,1019.6,4.7,3.5,999,99
97,2,21,13,202,10.6,13.4,0.86,4.35,3.74,135,1018.7,5.8,3.5,999,99
97,2,21,14,207,9.1,11.5,0.92,3.23,3.6,199,1018,6.4,3.5,999,99
97,2,21,15,203,7.8,10.8,1.07,3.23,3.68,195,1016.5,7.1,3.5,999,99
97,2,21,16,206,9.5,11.6,1.06,3.7,3.72,223,1014.9,7.9,3.5,999,99
97,2,21,17,215,9.4,11.8,1.15,3.7,3.74,219,1013.6,8.8,3.5,999,99
97,2,21,18,210,7.9,10.4,1.04,3.7,3.67,204,1012.2,9.4,3.5,999,99
97,2,21,19,211,8.9,11.2,1.05,3.85,3.69,196,1011.4,10.4,3.6,999,99
97,2,21,20,204,7.7,9.1,1.1,3.85,3.75,208,1010.8,9.9,3.6,999,99
97,2,21,21,201,7.8,11.5,0.92,3.33,3.6,217,1010.2,9.8,3.6,999,99
97,2,21,22,186,7.1,8,0.77,3.33,3.53,219,1009.4,9,3.5,999,99
97,2,21,23,183,7.2,8,0.71,2.94,3.59,182,1008.7,8.3,3.5,999,99
97,2,22,0,197,6.2,7.7,0.7,3.85,3.78,150,1008,9.4,3.5,999,99
97,2,22,1,201,11,13.2,0.9,3.57,3.61,197,1006.4,10.5,3.5,999,99
97,2,22,2,209,11,15.5,1.37,4,3.98,196,1005.6,11.2,3.5,999,99
97,2,22,3,203,10.7,13.9,1.38,4.35,4.03,201,1004.9,11,3.6,999,99
97,2,22,4,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,22,5,201,9.9,13.2,1.03,3.57,3.76,202,1002.4,10.5,3.6,999,99
97,2,22,6,201,9,10.2,1.08,3.57,3.68,223,1002.4,9.8,3.6,999,99
97,2,22,7,204,10.2,12,0.93,4.17,3.69,158,1001.8,10.1,3.6,999,99
97,2,22,8,204,7.3,9.1,0.94,4,3.7,164,1001.1,9.5,3.6,999,99
97,2,22,9,206,5.4,6.4,0.87,3.7,3.76,160,1000.7,9.5,3.6,999,99
97,2,22,10,193,5.1,5.9,0.74,3.45,3.73,170,1000.2,8.8,3.6,999,99
97,2,22,11,196,5.2,6,0.68,3.85,3.92,150,1000.4,8.8,3.6,999,99
97,2,22,12,199,4.9,5.9,0.7,3.85,3.89,147,1000.7,9.1,3.6,999,99
97,2,22,13,184,5.8,6.7,0.66,3.57,3.84,154,1000.3,8.7,3.6,999,99
97,2,22,14,188,5.5,6.2,0.64,3.45,3.91,151,1000.4,8.8,3.6,999,99
97,2,22,15,202,4.7,5.7,0.62,3.23,3.89,175,1000.7,8.8,3.6,999,99
97,2,22,16,148,6.1,7,0.61,2.94,3.76,192,1000,7.5,3.6,999,99
97,2,22,17,155,6.7,8.7,0.6,2.94,3.72,159,998.9,7.9,3.6,999,99
97,2,22,18,195,6.3,8.5,0.6,2.86,3.56,171,997.7,8,3.9,999,99
97,2,22,19,207,8.6,9.9,0.74,3.12,3.37,184,996.9,10,3.9,999,99
97,2,22,20,198,7.8,9.2,0.75,3.23,3.46,182,996.4,10.6,3.9,999,99
97,2,22,21,203,11.5,13.7,0.76,2.94,3.39,198,996.7,12,3.9,999,99
97,2,22,22,199,9.3,10.3,0.85,3.12,3.49,202,997.2,10.9,3.9,999,99
97,2,22,23,278,11.4,13.7,0.78,3.12,3.62,190,999.6,10,3.9,999,99
97,2,23,0,264,13.6,16.6,1.16,3.85,3.76,285,1001.9,8.7,3.9,999,99
97,2,23,1,275,13.9,16.9,1.28,4.55,3.95,289,1004.3,6.8,3.6,999,99
97,2,23,2,274,12.4,16.6,1.52,5,4.09,286,1006.9,4.8,3.6,999,99
97,2,23,3,270,13.9,17.3,1.49,4.76,4.17,291,1008,3.5,3.6,999,99
97,2,23,4,274,12.7,15.8,1.41,4.55,4.11,286,1009.7,2.7,3.6,999,99
97,2,23,5,267,11.6,14.1,1.23,4.35,3.87,270,1011,2.4,3.6,999,99
97,2,23,6,270,11.5,13.6,1.02,4,3.66,283,1012.1,2.1,3.6,999,99
97,2,23,7,271,12.1,14.9,1.16,4,3.77,275,1013.4,2,3.6,999,99
97,2,23,8,272,11.5,14,1.16,4.17,3.75,278,1014.6,1.6,3.6,999,99
97,2,23,9,278,10.8,13.7,0.98,3.7,3.58,285,1016,1.2,3.6,999,99
97,2,23,10,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,23,11,271,10.9,13.2,0.98,4,3.67,285,1018.6,0.4,3.5,999,99
97,2,23,12,266,10.7,12.8,0.99,3.85,3.68,278,1019.9,-0.1,3.5,999,99
97,2,23,13,274,9.6,12.6,0.97,3.85,3.73,275,1021.1,-0.4,3.6,999,99
97,2,23,14,275,10.3,12.2,0.92,3.7,3.74,274,1022.4,-0.4,3.6,999,99
97,2,23,15,273,8.9,10.8,0.9,3.85,3.72,279,1022.7,-0.3,3.6,999,99
97,2,23,16,262,7.1,8.5,0.78,3.7,3.72,283,1023.5,0.1,3.6,999,99
97,2,23,17,267,6.2,7.7,0.64,10,3.63,104,1023.6,0.8,3.9,999,99
97,2,23,18,270,6.7,7.9,0.6,3.23,3.56,276,1023.1,1.7,3.9,999,99
97,2,23,19,268,7.6,9,0.65,3.12,3.39,273,1023.2,2.4,3.9,999,99
97,2,23,20,269,7.8,9.6,0.57,10,3.56,106,1023.1,3.1,3.9,999,99
97,2,23,21,246,5.6,7.4,0.55,10,3.7,92,1023.5,3.5,3.9,999,99
97,2,23,22,261,7.3,8.4,0.49,10,3.88,95,1023.8,3.6,3.9,999,99
97,2,23,23,264,5.9,7.1,0.59,3.12,3.55,293,1025,3.6,3.6,999,99
97,2,24,0,254,6.4,7.3,0.52,10,3.68,94,1025.8,3.6,3.6,999,99
97,2,24,1,293,2.7,3.4,0.44,9.09,3.87,104,1026.2,3.5,3.6,999,99
97,2,24,2,201,2.9,3.8,0.34,10,4.98,107,1025.9,3.3,3.6,999,99
97,2,24,3,999,99,99,99,99,99,999,9999,999,999,999,99
97,2,24,4,200,5.5,6.5,0.29,10,6.17,98,1025.1,2.8,3.6,999,99
97,2,24,5,216,7.4,8.8,0.31,10,4.39,87,1024.3,2.4,3.6,999,99
97,2,24,6,223,7,8.6,0.52,2.7,3.16,210,1024.2,2.6,3.6,999,99
97,2,24,7,220,7,8.1,0.55,2.86,3.14,224,1024,2.8,3.7,999,99
97,2,24,8,228,7.1,8.7,0.57,2.78,3.16,236,1023.6,2.8,3.7,999,99
97,2,24,9,244,9.1,11.4,0.57,2.7,3.1,248,1023.5,3.2,3.6,999,99
97,2,24,10,265,9.7,11.3,0.67,2.94,3.13,261,1024,3.1,3.6,999,99
97,2,24,11,271,9.2,11.4,0.73,3.23,3.29,276,1024.2,2.7,3.6,999,99
97,2,24,12,274,10.1,12.1,0.73,3.45,3.31,285,1024.5,2.4,3.6,999,99
97,2,24,13,280,9.8,11.8,0.88,3.7,3.43,286,1025,2,3.6,999,99
97,2,24,14,275,9.4,11.1,0.77,3.57,3.45,294,1025.1,2,3.6,999,99
97,2,24,15,279,9.5,11.5,0.81,3.7,3.44,287,1024.5,2,3.6,999,99
97,2,24,16,280,7.9,9.6,0.72,3.57,3.43,283,1024.2,2,3.7,999,99
