"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS","TIDE"
2000,2,12,10,304,11.8,14.2,1.21,4,3.92,999,1018.7,-4.5,2.1,-11.4,99,NA
2000,2,12,11,314,10.3,12.7,1.15,4,4.06,999,1020.3,-5,2.1,-11.8,99,NA
2000,2,12,12,309,10.1,11.8,1.17,3.85,3.96,999,1021.9,-5.4,2.1,-13.3,99,NA
2000,2,12,13,305,10.6,13.3,1.13,3.85,3.95,999,1023.1,-5.7,2.1,-13.3,99,NA
2000,2,12,14,312,11.4,14.3,1.14,3.7,3.78,999,1023.6,-5.7,2.1,-13.4,99,NA
2000,2,12,15,307,9.3,12.3,1.09,4,3.97,999,1023.9,-5.7,2.1,-15.5,99,NA
2000,2,12,16,315,7.1,9,1.02,3.7,4.05,999,1025,-5.2,2.1,-15.2,99,NA
2000,2,12,17,304,6.3,8.1,0.9,8.33,4.32,999,1024.4,-4.6,2.1,-15.5,99,NA
2000,2,12,18,311,4,5.8,0.81,8.33,4.69,999,1024.2,-4,2.1,-16.1,99,NA
2000,2,12,19,290,3.4,5,0.78,8.33,5.2,999,1024,-3.4,2.2,-17.5,99,NA
2000,2,12,20,330,4.1,5.1,0.84,9.09,6.12,999,1024.2,-2.7,2.3,-15.4,99,NA
2000,2,12,21,16,2.4,3.8,0.83,9.09,6.59,999,1024.3,-2.3,2.3,-18.3,99,NA
2000,2,12,22,73,1.7,3.2,0.78,10,6.75,999,1025,-2.2,2.1,-18.4,99,NA
2000,2,12,23,87,3.1,4.5,0.68,10,6.9,999,1025.5,-3,2.1,-12.8,99,NA
2000,2,13,0,84,2.7,3.9,0.69,9.09,7.02,999,1026.4,-2.8,2,-13.3,99,NA
2000,2,13,1,67,2.2,3.6,0.7,9.09,6.86,999,1026.6,-2.7,2,-13.4,99,NA
2000,2,13,2,80,2.9,4.3,0.68,10,6.86,999,1026.6,-2.6,2,-13,99,NA
2000,2,13,3,113,2.1,3.3,0.73,10,7.3,999,1026.5,-2.6,1.9,-12.2,99,NA
2000,2,13,4,127,2.5,3.6,0.81,10,7.41,999,1025.7,-2.6,1.9,-11.6,99,NA
2000,2,13,5,168,1.4,2.6,0.72,10,7.06,999,1026.6,-2.7,2,-12.9,99,NA
2000,2,13,6,194,2.7,3.5,0.79,10,7.34,999,1025.7,-2.8,2,-10.6,99,NA
2000,2,13,7,210,1.7,3.2,0.65,10,6.97,999,1025.7,-3,2,-10.1,99,NA
2000,2,13,8,188,1.4,2.5,0.62,10,6.56,999,1025.4,-3,2,-9.6,99,NA
2000,2,13,9,202,0.3,1,0.67,10,6.79,999,1025.1,-3,2,-9.5,99,NA
2000,2,13,10,239,1,1.9,0.58,10,6.55,999,1025.6,-3,2,-9.2,99,NA
2000,2,13,11,234,2.1,3.3,0.58,10,6.85,999,1025.9,-2.7,2,-8.8,99,NA
2000,2,13,12,254,1.9,2.7,0.56,10,6.71,999,1026.5,-3,2,-8.8,99,NA
2000,2,13,13,265,2,2.9,0.6,9.09,7.29,999,1027.2,-2.7,2,-8.6,99,NA
2000,2,13,14,271,1.7,2.5,0.59,9.09,7.22,999,1027.2,-2.6,2,-8.5,99,NA
2000,2,13,15,241,1.5,2.7,0.58,9.09,6.91,999,1026.8,-2.3,2.1,-7.7,99,NA
2000,2,13,16,122,0.2,0.9,0.59,9.09,7.3,999,1026.6,-1.4,2.3,-8.2,99,NA
2000,2,13,17,115,1.2,2.2,0.63,9.09,7.27,999,1025.7,-0.7,2.5,-7.6,99,NA
2000,2,13,18,133,2.4,3.5,0.53,9.09,6.58,999,1025.1,-0.6,2.5,-7.3,99,NA
2000,2,13,19,124,4.9,5.7,0.56,10,6.77,999,1023.6,0,2.4,-5.5,99,NA
2000,2,13,20,128,5.8,6.8,0.52,10,5.32,999,1023.5,0.7,2.4,-5.2,99,NA
2000,2,13,21,137,7.6,9.5,0.71,10,3.88,999,1022.6,0.9,2.4,-4.1,99,NA
2000,2,13,22,141,9,10.6,0.84,10,3.92,999,1022.4,1.2,2.4,-3.3,99,NA
2000,2,13,23,163,8.7,10.1,0.9,3.85,3.84,999,1022.5,1.4,2.4,-5.3,99,NA
2000,2,14,0,162,9.3,10.7,0.89,3.85,3.96,999,1022.5,0.6,2.4,-4.3,99,NA
2000,2,14,1,168,8.1,9.3,0.92,4.17,3.92,999,1022.9,0.5,2.4,-3.3,99,NA
2000,2,14,2,158,7.2,8.9,0.86,10,4.06,999,1022.6,0.5,2.4,-2.8,99,NA
2000,2,14,3,150,7.8,10.2,0.98,4.17,3.95,999,1021.2,1,2.3,-2.5,99,NA
2000,2,14,4,146,6.9,8.1,0.93,4.17,4.06,999,1020.8,1.3,2.3,-1.9,99,NA
2000,2,14,5,134,7.7,9.1,0.86,4.17,4.17,999,1019.4,1.6,2.3,-1.1,99,NA
2000,2,14,6,131,7.5,8.9,0.95,4.17,4.17,999,1018.6,1.3,2.3,-0.2,99,NA
2000,2,14,7,109,8.3,10,0.96,4.35,4.13,999,1016.5,1.9,2.3,0.7,99,NA
2000,2,14,8,86,3.3,4.6,0.99,9.09,4.36,999,1016.5,2.4,2.3,1.1,99,NA
2000,2,14,9,74,4.6,5.5,0.94,9.09,4.35,999,1014.3,2.5,2.3,1.6,99,NA
2000,2,14,10,59,5.4,6.8,0.89,4.55,4.4,999,1012.3,3.1,2.3,2.4,99,NA
2000,2,14,11,45,5.1,6,0.95,5,4.45,999,1010.5,3.3,2.3,2.7,99,NA
2000,2,14,12,22,3.8,4.3,1.05,5.26,4.67,999,1009.5,3.6,2.4,3.1,99,NA
2000,2,14,13,44,3.1,3.4,1.06,5.56,4.77,999,1008.1,3.6,2.4,3.1,99,NA
2000,2,14,14,105,2.8,3.1,1.16,5.88,4.99,999,1007,4.3,2.4,3.8,99,NA
2000,2,14,15,120,2.2,3,1.24,6.25,5.1,999,1004.8,5.4,2.4,5.1,99,NA
2000,2,14,16,166,9.4,12,1.31,5.88,5.14,999,1001.7,9,2.4,8.7,99,NA
2000,2,14,17,169,12.8,16.9,2.03,5.88,4.97,999,998.4,9.7,2.4,9,99,NA
2000,2,14,18,187,14,19,2.08,6.25,4.84,999,997.7,11,2.4,9.4,99,NA
2000,2,14,19,205,14.2,18.3,2,5.88,4.92,999,996.8,11,2.4,8.6,99,NA
2000,2,14,20,207,12.5,16.3,2.12,6.67,4.99,999,996.3,10.3,2.4,7.5,99,NA
2000,2,14,21,226,9.8,12.2,1.67,6.67,4.81,999,997.2,8.6,2.4,6,99,NA
2000,2,14,22,203,4.9,5.6,1.45,6.25,4.79,999,999.2,6.2,2.4,4.1,99,NA
2000,2,14,23,215,4.4,5.2,1.09,8.33,4.74,999,1000.6,6.3,2.4,4,99,NA
2000,2,15,0,222,4.4,5.1,0.99,8.33,5.19,999,1000.9,5.6,2.4,3.6,99,NA
2000,2,15,1,248,0.2,0.7,0.82,8.33,5.44,999,1001.6,4.4,2.4,2.9,99,NA
2000,2,15,2,261,1.3,1.9,0.94,9.09,6.35,999,1001.9,5.4,2.4,4.1,99,NA
2000,2,15,3,115,0.5,0.8,0.89,9.09,6.41,999,1001.8,4.7,2.3,3.6,99,NA
2000,2,15,4,220,1.5,2.1,1.07,9.09,7.19,999,1001.9,4.3,2.3,3.4,99,NA
2000,2,15,5,289,2.1,2.6,1.02,8.33,6.76,999,1002,3.9,2.3,3.1,99,NA
2000,2,15,6,358,1.3,1.4,1.02,9.09,6.88,999,1001.7,3.3,2.3,2.5,99,NA
2000,2,15,7,315,1.7,2.2,1.08,7.69,6.67,999,1002.5,3.2,2.3,2.5,99,NA
2000,2,15,8,313,3.8,5,1.17,8.33,6.95,999,1003,3.5,2.3,2.4,99,NA
2000,2,15,9,317,6.6,8.1,1.14,8.33,6.74,999,1003.5,3.2,2.3,0.7,99,NA
2000,2,15,10,295,5.6,6.9,1.26,8.33,5.93,999,1004.7,2.7,2.3,0.8,99,NA
2000,2,15,11,297,9.9,11.3,1.08,9.09,4.82,999,1005.6,2.2,2.3,-0.4,99,NA
2000,2,15,12,311,10.7,12.9,1.29,3.57,4.04,999,1007.3,0.9,2.3,-3.7,99,NA
2000,2,15,13,298,11.3,13.3,1.25,4.17,4.18,999,1008.8,-0.4,2.3,-5.8,99,NA
2000,2,15,14,304,10.4,12.2,1.29,4,4.11,999,1010.4,-0.9,2.3,-6.6,99,NA
2000,2,15,15,307,12,14.8,1.27,4,4.17,999,1011.8,-1,2.3,-7.1,99,NA
2000,2,15,16,305,10.7,13.3,1.29,4,4.11,999,1013,-0.7,2.3,-6.9,99,NA
2000,2,15,17,310,8.2,10.5,1.21,4.17,4.35,999,1013.9,0,2.3,-6.7,99,NA
2000,2,15,18,300,10.1,12.3,1.16,9.09,4.28,999,1014,1.4,2.3,-5.8,99,NA
2000,2,15,19,301,7.1,8.4,1.17,3.57,4.3,999,1014.4,1.7,2.3,-4.8,99,NA
2000,2,15,20,290,8.8,10.4,1.08,10,4.48,999,1015.4,2.1,2.3,-6,99,NA
2000,2,15,21,303,7.1,8.6,1.08,11.11,4.37,999,1016.3,2.4,2.4,-6.4,99,NA
2000,2,15,22,301,7.3,9.6,1.02,9.09,4.41,999,1017.3,2.8,2.4,-6.6,99,NA
2000,2,15,23,306,9.9,11.9,1.09,9.09,4.25,999,1018.2,2.4,2.4,-6.1,99,NA
2000,2,16,0,311,8.7,10.1,0.99,10,4.31,999,1019.5,2,2.4,-6.3,99,NA
2000,2,16,1,320,8.6,10.1,0.86,11.11,4.28,999,1020.5,1.5,2.4,-5.2,99,NA
2000,2,16,2,323,8.2,9.6,0.83,10,3.99,999,1021.7,1.2,2.4,-5.3,99,NA
2000,2,16,3,316,7.6,9,0.78,10,4.39,999,1022,1.2,2.4,-5.6,99,NA
2000,2,16,4,308,5.3,6.7,0.66,11.11,4.61,999,1022.1,0.9,2.4,-6.3,99,NA
2000,2,16,5,270,2.7,3.6,0.67,10,6,999,1022,0.5,2.3,-5.7,99,NA
2000,2,16,6,240,2.4,3.4,0.56,10,6.98,999,1022.2,0.2,2.1,-4.8,99,NA
2000,2,16,7,174,1.2,1.8,0.51,11.11,7.43,999,1022,0.1,2.1,-5.4,99,NA
2000,2,16,8,192,3.3,3.9,0.49,8.33,7.22,999,1021.8,-0.3,2.1,-5.3,99,NA
2000,2,16,9,208,2.1,2.8,0.49,10,7.54,999,1022.1,-0.3,2,-6.2,99,NA
2000,2,16,10,196,3.7,4.8,0.46,11.11,7.41,999,1021.9,-0.6,2.1,-5.5,99,NA
2000,2,16,11,209,4.1,4.8,0.44,10,7.05,999,1021.8,-0.4,2.1,-5.6,99,NA
2000,2,16,12,157,5.8,6.9,0.41,11.11,6.81,999,1020.1,-0.4,2.3,-5.9,99,NA
2000,2,16,13,164,9.6,11.3,0.64,11.11,4.23,999,1018.8,0.8,2.4,-3.5,99,NA
2000,2,16,14,185,7.8,10,0.77,10,3.93,999,1018.9,-1.1,2.4,-2.8,99,NA
2000,2,16,15,169,8.3,9.8,0.72,10,4.2,999,1017.2,-0.2,2.4,-2.4,99,NA
2000,2,16,16,164,8.4,9.9,0.74,10,3.97,999,1015.7,1.5,2.5,-2.1,99,NA
2000,2,16,17,193,7.6,8.9,0.75,10,4.05,999,1014.8,3.1,2.4,-1.3,99,NA
2000,2,16,18,188,6.3,7.1,0.68,10,4.24,999,1012.7,3.7,2.4,-1.9,99,NA
2000,2,16,19,192,9.4,11.8,0.68,10,3.78,999,1010.8,4.9,2.3,-0.1,99,NA
2000,2,16,20,204,9.1,11.4,0.84,3.45,3.72,999,1009.9,6.2,2.4,1.1,99,NA
2000,2,16,21,211,10.8,14.1,1.23,4,3.85,999,1008.8,6.7,2.4,1.7,99,NA
2000,2,16,22,218,5.3,6.2,1.05,4,3.96,999,1009.4,5.6,2.4,2.2,99,NA
2000,2,16,23,239,4.7,5.5,0.81,4.35,3.97,999,1010.1,4.8,2.4,1.8,99,NA
2000,2,17,0,240,5.2,5.7,0.65,4.35,3.99,999,1010.9,4.4,2.4,1.5,99,NA
2000,2,17,1,231,5.2,5.9,0.59,10,4.16,999,1011.2,4.5,2.4,1.2,99,NA
2000,2,17,2,266,8.7,10.8,0.55,10,4.04,999,1011.7,4.8,2.4,-0.2,99,NA
2000,2,17,3,270,11,13.5,0.78,3.57,3.53,999,1012.6,4.3,2.4,-1.3,99,NA
2000,2,17,4,266,8.1,9.7,0.85,3.57,3.68,999,1013.5,3.7,2.4,-2.1,99,NA
2000,2,17,5,271,9.8,11.2,0.76,3.23,3.51,999,1014.1,3.3,2.5,-3,99,NA
2000,2,17,6,277,8.7,10.9,0.77,3.45,3.48,999,1014.6,2.9,2.4,-3,99,NA
2000,2,17,7,281,11.1,13.7,0.67,3.45,3.43,999,1015.6,2.5,2.4,-3,99,NA
2000,2,17,8,284,10.4,12.5,0.76,3.57,3.47,999,1016.8,2.1,2.4,-3.6,99,NA
2000,2,17,9,296,11.2,13,0.79,3.57,3.58,999,1018.3,0.3,2.5,-1.6,99,NA
2000,2,17,10,313,12.1,14.6,0.98,3.7,3.54,999,1020.7,-0.7,2.5,-6.1,99,NA
2000,2,17,11,315,13.5,16.4,1.42,4.76,4.05,999,1023.1,-2.9,2.7,-9.4,99,NA
2000,2,17,12,315,14.8,18.5,1.55,4.76,4.21,999,1024.8,-4.1,2.8,-14.2,99,NA
2000,2,17,13,316,11.8,14.8,1.17,4.17,3.82,999,1027.1,-5.4,2.8,-12.5,99,NA
2000,2,17,14,300,11.5,14.5,0.91,3.85,3.59,999,1028.3,-5.5,2.9,-14.2,99,NA
2000,2,17,15,295,8.6,12.5,1.03,4.17,3.63,999,1029.7,-5.8,2.9,-16.3,99,NA
2000,2,17,16,294,8.3,11.3,0.95,4,3.69,999,1030.3,-5.7,2.9,-15.5,99,NA
2000,2,17,17,305,9.1,11.6,0.93,3.57,3.53,999,1030.9,-5.1,2.9,-17.4,99,NA
2000,2,17,18,304,7.6,10,0.79,3.45,3.44,999,1031.2,-4.4,2.9,-15.5,99,NA
2000,2,17,19,308,9.4,13,0.78,3.33,3.4,999,1030.9,-3.9,2.8,-17.4,99,NA
2000,2,17,20,304,8.3,10.3,0.84,3.45,3.52,999,1031.4,-3.5,2.7,-17.5,99,NA
2000,2,17,21,305,7.6,9.9,0.75,3.57,3.54,999,1032.6,-3,2.7,-14.6,99,NA
2000,2,17,22,295,7.7,10.1,0.76,3.33,3.57,999,1033,-3,2.8,-17.5,99,NA
2000,2,17,23,308,7,8.6,0.66,3.33,3.59,999,1033.6,-3.1,2.8,-17.2,99,NA
2000,2,18,0,293,8.2,10.3,0.67,3.13,3.4,999,1034.4,-3.7,2.8,-17.8,99,NA
2000,2,18,1,306,6.9,8.6,0.69,3.23,3.36,999,1035,-4.1,2.8,-17.8,99,NA
2000,2,18,2,313,6,8.3,0.59,3.13,3.36,999,1035,-4.6,2.8,-18.8,99,NA
2000,2,18,3,308,5.4,7.1,0.55,2.94,3.23,999,1036,-4.6,2.8,-16.8,99,NA
2000,2,18,4,299,5.3,6.6,0.47,2.63,3.23,999,1035.9,-4.6,2.8,-14.6,99,NA
2000,2,18,5,304,4.2,5.4,0.39,2.63,3.46,999,1036,-4.6,2.8,-16.2,99,NA
2000,2,18,6,285,3.7,5.1,0.36,9.09,3.91,999,1036.5,-4.6,2.8,-15.9,99,NA
2000,2,18,7,298,2.5,3.9,0.3,10,4.27,999,1036.1,-4.6,2.8,-15.8,99,NA
2000,2,18,8,269,2,3.2,0.29,8.33,4.63,999,1036.4,-4.6,2.4,-15.6,99,NA
2000,2,18,9,227,2,3,0.28,9.09,4.51,999,1036.5,-4.3,2.1,-13.9,99,NA
2000,2,18,10,201,1.5,2.2,0.28,8.33,4.65,999,1036.3,-4.3,2.1,-14.1,99,NA
2000,2,18,11,178,1.2,1.8,0.27,7.69,4.66,999,1035.9,-4.3,2.1,-16.2,99,NA
2000,2,18,12,164,1.7,2.9,0.27,7.14,5.03,999,1035.1,-4,2.1,-14,99,NA
2000,2,18,13,185,3.8,5.1,0.24,7.69,4.82,999,1036,-3.4,2.4,-15.9,99,NA
2000,2,18,14,183,4,5.2,0.24,9.09,4.76,999,1035.8,-3.1,2.7,-14.6,99,NA
2000,2,18,15,159,4.3,6,0.22,7.69,4.93,999,1034.4,-2.6,2.8,-14.3,99,NA
2000,2,18,16,175,5,6,0.24,2.5,4.11,999,1033.7,-2,2.8,-11.1,99,NA
2000,2,18,17,157,4.3,5.4,0.32,8.33,3.8,999,1032.8,-1.5,2.8,-9.1,99,NA
2000,2,18,18,191,4.5,7.2,0.33,2.86,3.46,999,1032.2,-1.4,2.8,-10.2,99,NA
2000,2,18,19,103,2.9,3.7,0.34,3.23,3.53,999,1030.5,-3.1,2.4,-5.3,99,NA
2000,2,18,20,94,5.4,7,0.36,3.45,3.55,999,1028.7,-2.7,2.4,-3.9,99,NA
2000,2,18,21,101,7.6,9.1,0.48,3.23,3.27,999,1027.4,-2.3,2.3,-3.2,99,NA
2000,2,18,22,95,8.8,10.3,0.67,3.57,3.37,999,1025.7,-1.8,2.3,-2.6,99,NA
2000,2,18,23,93,10.5,12.1,1.04,4,3.66,999,1023.5,-1.1,2.4,-1.7,99,NA
2000,2,19,0,96,10.5,13.4,1.31,4.76,4.05,999,1022.1,-0.6,2.4,-1.1,99,NA
2000,2,19,1,83,11.2,14,1.69,5.26,4.42,999,1019.5,-0.6,2.7,-1,99,NA
2000,2,19,2,58,11.9,14.4,1.6,5.26,4.46,999,1017.6,-0.3,2.8,-0.7,99,NA
2000,2,19,3,54,12.1,15.7,1.79,5.88,4.63,999,1015.1,0.1,2.8,-0.2,99,NA
2000,2,19,4,42,11.3,13.3,1.84,5.88,4.82,999,1014.7,0.4,2.8,0,99,NA
2000,2,19,5,31,11.1,12.8,2.15,6.67,5.1,999,1014.3,0.5,2.7,0.1,99,NA
2000,2,19,6,29,11.2,13.6,2.37,6.67,5.4,999,1013.2,0.9,2.8,-0.1,99,NA
2000,2,19,7,23,10,12.2,2.3,7.69,5.58,999,1013.6,1.7,2.4,0,99,NA
2000,2,19,8,23,10.2,12,2.29,7.69,5.75,999,1012.3,1.7,2.4,0,99,NA
2000,2,19,9,16,8.9,10.5,2.55,8.33,5.87,999,1012.5,1.7,2.4,0.3,99,NA
2000,2,19,10,19,9.4,11.4,2.73,8.33,6.1,999,1012.5,1,2.4,0.2,99,NA
2000,2,19,11,3,10.2,13,2.92,8.33,6.08,999,1012.4,-0.3,2.4,-1,99,NA
2000,2,19,12,8,11.6,14.3,3.12,8.33,6.25,999,1011.7,-0.3,2.4,-0.9,99,NA
2000,2,19,13,6,11.4,13.3,2.99,8.33,6.13,999,1011.8,-0.4,2.4,-0.8,99,NA
2000,2,19,14,3,9.9,12.2,2.97,8.33,6.12,999,1012.5,-0.4,2.4,-0.7,99,NA
2000,2,19,15,356,10.5,12.6,2.7,8.33,5.94,999,1012.7,-0.7,2.5,-1,99,NA
2000,2,19,16,357,10.4,12.1,2.48,8.33,5.85,999,1013.2,-0.7,2.5,-1,99,NA
2000,2,19,17,4,10.5,13.7,2.72,8.33,5.94,999,1013,0,2.7,-0.3,99,NA
2000,2,19,18,15,11.9,14.6,2.55,8.33,5.93,999,1011.9,0.1,2.8,-0.5,99,NA
2000,2,19,19,14,11.7,13.9,2.86,9.09,6.27,999,1012.5,0.5,2.5,-1.3,99,NA
2000,2,19,20,11,10.7,13.8,2.95,9.09,6.43,999,1013.2,0.5,2.5,-1.6,99,NA
2000,2,19,21,14,10.4,12.6,2.92,9.09,6.57,999,1013.6,0.5,2.4,-1.4,99,NA
2000,2,19,22,16,10.4,12.4,3.07,9.09,6.55,999,1014.1,0.5,2.4,-1.8,99,NA
2000,2,19,23,16,8.7,11,2.58,9.09,6.31,999,1015.3,0.6,2.4,-2,99,NA
2000,2,20,0,22,7,8.4,2.69,9.09,6.45,999,1016.3,0.8,2.4,-1.7,99,NA
2000,2,20,1,20,7.7,9.4,2.44,9.09,6.19,999,1016.5,0.9,2.4,-1.8,99,NA
2000,2,20,2,12,7.3,9.1,2.37,9.09,6.24,999,1016.5,0.9,2.5,-2,99,NA
2000,2,20,3,14,7.8,9.1,2.32,9.09,6.38,999,1016.5,0.8,2.7,-2.3,99,NA
2000,2,20,4,342,7.5,8.8,2.13,9.09,6.18,999,1016.4,0.1,2.8,-2.1,99,NA
2000,2,20,5,343,7.2,8.3,1.98,8.33,6.18,999,1016.5,-0.3,2.8,-2.4,99,NA
2000,2,20,6,336,6.4,7.4,1.98,9.09,6.33,999,1017.1,-0.4,2.6,-2.4,99,NA
2000,2,20,7,336,6.1,7.4,1.97,8.33,6.41,999,1017.1,-0.4,2.5,-2.6,99,NA
2000,2,20,8,336,5.7,6.7,1.9,9.09,6.56,999,1017.1,-0.3,2.5,-2.4,99,NA
2000,2,20,9,319,5.2,6.6,1.98,9.09,6.88,999,1017.3,-0.5,2.7,-2.6,99,NA
2000,2,20,10,304,2.6,3.5,1.96,9.09,7.09,999,1017.8,-0.7,2.5,-3.2,99,NA
2000,2,20,11,293,3,4,1.86,9.09,6.91,999,1018,-0.7,2.5,-3.1,99,NA
2000,2,20,12,280,2.6,3.9,1.76,7.69,6.65,999,1018,-0.8,2.6,-2.7,99,NA
2000,2,20,13,245,3.4,4.6,1.77,9.09,6.81,999,1018.3,-0.8,2.7,-2.7,99,NA
2000,2,20,14,232,3.8,5.3,1.48,9.09,6.51,999,1018.1,-0.7,2.7,-2.6,99,NA
2000,2,20,15,242,5.3,6.7,1.64,9.09,7.06,999,1018,-0.4,2.8,-2.2,99,NA
2000,2,20,16,263,6.1,7.4,1.37,9.09,6.47,999,1017.9,0,2.8,-2,99,NA
2000,2,20,17,256,6.9,8.5,1.24,7.69,5.95,999,1017.3,0.5,2.8,-3,99,NA
2000,2,20,18,267,6.9,8.6,1.24,10,5.71,999,1016.4,0.9,2.8,-5.4,99,NA
2000,2,20,19,268,9.4,11,1.09,8.33,4.79,999,1015.9,1.5,2.8,-6,99,NA
2000,2,20,20,270,8.7,10.5,1.13,10,4.46,999,1016.3,1.6,2.8,-6,99,NA
2000,2,20,21,272,10.1,12.7,1.14,9.09,4.36,999,1016.6,1.7,2.8,-7.1,99,NA
2000,2,20,22,274,8.1,10,1.1,10,4.76,999,1017.3,1.7,2.8,-6.7,99,NA
2000,2,20,23,269,7.9,9.4,0.98,9.09,4.91,999,1017.9,2,2.8,-7.1,99,NA
2000,2,21,0,276,8.1,10,0.99,9.09,4.67,999,1018.8,1.7,2.8,-6.4,99,NA
2000,2,21,1,256,7.2,8.7,0.96,9.09,5.32,999,1018.8,1.6,2.7,-6.7,99,NA
2000,2,21,2,241,7,8.5,0.84,9.09,5.29,999,1019.2,1.2,2.7,-5.8,99,NA
2000,2,21,3,251,7.9,9.5,0.78,9.09,4.76,999,1019.4,1.2,2.7,-5.9,99,NA
2000,2,21,4,258,7.6,9.4,0.72,9.09,4.21,999,1019.6,0.9,2.7,-4.8,99,NA
2000,2,21,5,253,9.3,11.1,0.77,3.13,3.73,999,1019.4,0.9,2.7,-5.6,99,NA
2000,2,21,6,252,9.8,11.3,0.8,3.33,3.64,999,1019.7,0.5,2.7,-5,99,NA
2000,2,21,7,249,9.4,10.7,0.72,3.23,3.58,999,1020.6,0.1,2.7,-4.6,99,NA
2000,2,21,8,270,9.4,11.9,0.75,3.23,3.49,999,1021.2,0.4,2.7,-4.9,99,NA
2000,2,21,9,315,8.9,11,0.76,10,3.52,999,1022.5,-0.6,2.7,-4.5,99,NA
2000,2,21,10,297,8.5,9.9,0.55,3.03,3.35,999,1023.6,-0.7,2.7,-5.7,99,NA
2000,2,21,11,311,7.1,8.4,0.75,9.09,3.52,999,1025.1,-1.1,2.7,-5.8,99,NA
2000,2,21,12,316,7.6,9.3,0.6,9.09,3.53,999,1025.8,-1.5,2.7,-8,99,NA
2000,2,21,13,303,5.8,7,0.62,3.13,3.49,999,1027.2,-1.5,2.7,-9.5,99,NA
2000,2,21,14,282,6.2,7.4,0.51,9.09,3.64,999,1028.1,-1.2,2.7,-8.4,99,NA
2000,2,21,15,279,5.5,6.6,0.57,9.09,3.85,999,1028.1,-1,2.7,-10.3,99,NA
2000,2,21,16,274,4.7,6.5,0.46,8.33,4.22,999,1028.1,-0.4,2.8,-9.3,99,NA
2000,2,21,17,264,4.3,5.5,0.45,9.09,4.43,999,1028.1,0,2.8,-8.9,99,NA
2000,2,21,18,256,5.1,6.4,0.43,9.09,3.85,999,1027.2,0.7,2.8,999,99,NA
2000,2,21,19,245,4.4,5.6,0.36,10,4.48,999,1026.9,1.6,2.8,-10.2,99,NA
2000,2,21,20,255,5.2,6.3,0.35,10,5.9,999,1027.2,2.3,2.8,-7.6,99,NA
2000,2,21,21,232,3.1,4.1,0.37,9.09,4.87,999,1027.4,2.8,2.8,-6.8,99,NA
2000,2,21,22,235,3.6,4.2,0.39,9.09,5.4,999,1028.1,3.1,2.8,-5.3,99,NA
2000,2,21,23,250,4.4,5.1,0.3,9.09,4.83,999,1028.7,2.8,2.8,-3.2,99,NA
2000,2,22,0,282,4.9,5.9,0.31,9.09,4.61,999,1029.7,2.9,2.8,-5.5,99,NA
2000,2,22,1,302,4.6,5.5,0.34,8.33,5.61,999,1030,2.7,2.8,-6.1,99,NA
2000,2,22,2,297,3.9,4.6,0.31,8.33,5.36,999,1030.5,2.4,2.7,-6.3,99,NA
2000,2,22,3,302,3,4,0.32,8.33,5.46,999,1031.2,2,2.7,-6.3,99,NA
2000,2,22,4,260,1.6,2.3,0.34,8.33,6.12,999,1031.3,2,2.7,-6.6,99,NA
2000,2,22,5,233,0.5,0.8,0.3,8.33,5.61,999,1031.3,1.3,2.7,-4.3,99,NA
2000,2,22,6,275,1.9,2.6,0.28,9.09,5.68,999,1031.7,1.3,2.7,-4.3,99,NA
2000,2,22,7,202,2,2.6,0.25,9.09,5.25,999,1032,0.9,2.7,-4.2,99,NA
2000,2,22,8,194,3.6,4.3,0.24,8.33,5.46,999,1031.8,0.8,2.5,-4.7,99,NA
2000,2,22,9,209,3.5,4,0.22,9.09,5.71,999,1031.9,0.5,2.5,-4.4,99,NA
2000,2,22,10,999,99,99,99,99,99,999,9999,999,999,999,99,NA
2000,2,22,11,219,2.8,3.5,0.22,7.69,6.21,999,1033.4,0.4,2.5,-4.6,99,NA
2000,2,22,12,196,3.1,3.6,0.23,9.09,6.03,999,1033.5,0.5,2.5,-4.9,99,NA
2000,2,22,13,180,2.7,3.2,0.21,8.33,6.26,999,1034.4,0.5,2.5,-5.6,99,NA
2000,2,22,14,175,3.8,4.6,0.24,8.33,6.07,999,1034.5,0.8,2.7,-4.3,99,NA
2000,2,22,15,167,4.6,5.3,0.26,8.33,5.73,999,1034.5,1.2,2.8,-3.6,99,NA
2000,2,22,16,192,3.6,4.8,0.29,7.69,4.03,999,1034.4,1.9,2.8,-2.7,99,NA
2000,2,22,17,164,2.3,2.8,0.26,8.33,4.26,999,1034.4,3.1,2.8,-2.3,99,NA
2000,2,22,18,209,1.6,1.9,0.27,9.09,4.02,999,1033.5,4,3.1,-1.8,99,NA
2000,2,22,19,139,1,1.4,0.25,8.33,4.06,999,1033.2,4.3,3.2,-1.1,99,NA
2000,2,22,20,176,2.8,3.2,0.27,9.09,3.83,999,1033,4.5,3.2,-1.4,99,NA
2000,2,22,21,185,4.2,4.8,0.27,2.7,3.78,999,1032.9,4.8,2.9,-1.3,99,NA
2000,2,22,22,187,4.7,6.1,0.27,2.78,3.75,999,1033,4.6,2.9,-0.7,99,NA
2000,2,22,23,184,5.6,6.3,0.28,8.33,3.69,999,1033.4,4.2,2.9,-1,99,NA
2000,2,23,0,180,6.5,7.6,0.35,3.03,3.55,999,1033.8,3.7,2.8,-1.5,99,NA
